"GeneSymbol","Direction","logFC","AveExpr","t","P.Value","adj.P.Val","Testado_no_POP","Direcao_POP","Concordante"
"ADIPOR1","up",0.137104885783845,14.2893094758926,0.465299777739333,0.646060578439866,0.974763679508199,TRUE,"up",TRUE
"NAPA","up",0.148353881135293,12.4275149946519,0.465295109494655,0.646063871464536,0.974763679508199,TRUE,"up",TRUE
"ZNF624","down",0.171737948576407,8.19912380213876,0.465189808702294,0.646138153619636,0.974763679508199,TRUE,"up",FALSE
"SCAMP3","up",0.130234636449975,13.4414793424383,0.464183695673601,0.646848083720507,0.974763679508199,TRUE,"up",TRUE
"IRX4","down",0.157487803022733,9.37331199038546,0.463567251744398,0.647283226193623,0.974763679508199,TRUE,"up",FALSE
"RAB14","down",-0.150216484395688,14.6417607012416,-0.463389133982207,0.647408981933815,0.974763679508199,TRUE,"down",TRUE
"ARFIP2","down",0.158681967859046,11.3111688666336,0.463079193264967,0.64762783365992,0.974763679508199,TRUE,"up",FALSE
"RPL26","up",0.133736693671505,19.7073028068846,0.462966599812375,0.647707344876924,0.974763679508199,TRUE,"up",TRUE
"IFIT1","up",0.152325427052797,15.1281446464868,0.46291364864865,0.647744739398025,0.974763679508199,TRUE,"up",TRUE
"RORA","up",-0.207630136333607,12.3719483636521,-0.462389151393707,0.648115194570488,0.974763679508199,TRUE,"down",FALSE
"SAP30L","up",0.136320316346779,12.661561562377,0.462129456681723,0.648298652695053,0.974763679508199,TRUE,"up",TRUE
"APTX","up",0.107797483933099,12.8436430293463,0.461666860933659,0.648625504124994,0.974763679508199,TRUE,"up",TRUE
"NARG2","up",0.129164884228837,13.6805793797531,0.461059046619654,0.649055070802448,0.974763679508199,TRUE,"up",TRUE
"BRPF1","up",0.168668737948012,11.2178076955392,0.460592682943055,0.649384753044562,0.974763679508199,TRUE,"up",TRUE
"ATP6V1H","up",0.126950162963413,14.6418138908018,0.46052497308963,0.649432624644458,0.974763679508199,TRUE,"up",TRUE
"SCUBE2","up",0.202057487200533,11.4389597895646,0.460305525426155,0.649587787123766,0.974763679508199,TRUE,"up",TRUE
"PJA1","up",0.113252920999007,14.9276656858963,0.46009532374796,0.64973642733758,0.974763679508199,TRUE,"up",TRUE
"ATP5O","up",0.10744775756181,16.9740955268736,0.459579692425382,0.650101109381265,0.974763679508199,TRUE,"up",TRUE
"SNAPC2","up",-0.156240447119395,13.970510176122,-0.459436139900018,0.65020265330627,0.974763679508199,TRUE,"down",FALSE
"TM9SF2","up",0.142956553038423,14.9719549599526,0.458818788465178,0.650639424531871,0.974763679508199,TRUE,"up",TRUE
"F11R","up",-0.202738629370104,11.1275253313834,-0.458506748390765,0.650860239075001,0.974763679508199,TRUE,"down",FALSE
"LILRB4","up",0.159325207032881,10.3779326443166,0.458388099513399,0.65094420929073,0.974763679508199,TRUE,"up",TRUE
"GPC4","up",0.177593826311823,10.5089543632624,0.458351337319015,0.650970227599028,0.974763679508199,TRUE,"up",TRUE
"ZDHHC19","up",0.182373112057065,9.6201102681918,0.457936837907516,0.651263619395401,0.974763679508199,TRUE,"up",TRUE
"TNP2","up",0.153682468335625,11.4883633097152,0.457626382124661,0.651483404539162,0.974763679508199,TRUE,"up",TRUE
"SPATA7","up",0.134059395117452,12.3642729621329,0.457419551719545,0.651629846693036,0.974763679508199,TRUE,"up",TRUE
"GRK4","up",-0.156099599050286,9.07449490518809,-0.457168197923728,0.651807832028527,0.974763679508199,TRUE,"down",FALSE
"TM6SF1","up",0.154282036042434,10.3618276073606,0.4571405706415,0.651827396385317,0.974763679508199,TRUE,"up",TRUE
"SPARCL1","up",0.129959571116021,18.6580982580643,0.456846750868728,0.652035481690285,0.974763679508199,TRUE,"up",TRUE
"SBF2","down",0.12729509724953,10.9955336630823,0.45667902974289,0.652154275962656,0.974763679508199,TRUE,"up",FALSE
"ATPIF1","down",0.129196576475169,17.0032900551804,0.455875451881673,0.65272356816392,0.974763679508199,TRUE,"up",FALSE
"SLC4A4","up",-0.189445704466522,10.3803295029823,-0.455044882170265,0.653312209297751,0.974763679508199,TRUE,"down",FALSE
"CRK","up",0.17824022962337,12.3340213663346,0.454672993856391,0.653575848466988,0.974763679508199,TRUE,"up",TRUE
"LILRB5","up",0.175772292719423,8.58079868674516,0.454490024339224,0.653705576189291,0.974763679508199,TRUE,"up",TRUE
"TNFRSF21","up",0.204340013385656,13.2250005056879,0.454074989789279,0.653999882323233,0.974763679508199,TRUE,"up",TRUE
"GPR34","up",0.22175869927379,12.0993268551112,0.454000891500001,0.654052432371855,0.974763679508199,TRUE,"up",TRUE
"SAFB2","down",-0.152281169424299,13.1842971478211,-0.453449361630822,0.654443631366245,0.974763679508199,TRUE,"down",TRUE
"SLC16A8","down",0.173433230618642,12.7576258893854,0.453279463016003,0.654564160489987,0.974763679508199,TRUE,"up",FALSE
"TOMM7","up",0.132614008954224,17.020886851981,0.453020247806657,0.654748070899358,0.974763679508199,TRUE,"up",TRUE
"VN1R2","up",0.155247558298693,10.3072999050524,0.452493386523306,0.655121942139985,0.974763679508199,TRUE,"up",TRUE
"CCL27","down",-0.156078603301959,8.52868022300545,-0.45238452902538,0.655199201077181,0.974763679508199,TRUE,"down",TRUE
"TCEAL1","down",-0.147194792649759,15.069236948013,-0.452300472762066,0.655258860638715,0.974763679508199,TRUE,"down",TRUE
"SRP72","down",0.128479769558707,15.1204757969663,0.451774977644477,0.655631887880437,0.974763679508199,TRUE,"up",FALSE
"SLC10A5","up",0.181261374953735,8.43659863697456,0.451609699076657,0.655749231233908,0.974763679508199,TRUE,"up",TRUE
"NF2","up",0.127791511352787,11.0694661289536,0.45137468656348,0.655916099414657,0.974763679508199,TRUE,"up",TRUE
"NARS","up",0.132347556388623,16.4990107794427,0.451314057845265,0.655959151173512,0.974763679508199,TRUE,"up",TRUE
"TAOK2","up",0.137390959856532,12.0016784239762,0.450973389853331,0.656201078264118,0.974763679508199,TRUE,"up",TRUE
"RPL19","up",0.114028476120589,18.6857376911432,0.450961868084406,0.656209261178473,0.974763679508199,TRUE,"up",TRUE
"SGCA","up",0.142038801774899,11.3039893637052,0.450952338351771,0.65621602935524,0.974763679508199,TRUE,"up",TRUE
"CNOT7","up",0.130380017722356,12.1936017746552,0.450894719507129,0.656256951870702,0.974763679508199,TRUE,"up",TRUE
"CACYBP","up",0.121722279293415,13.8783263267659,0.450479401469665,0.6565519548765,0.974763679508199,TRUE,"up",TRUE
"MCRS1","up",0.140021113373793,11.6844149874284,0.44880893921363,0.657739070778569,0.974763679508199,TRUE,"up",TRUE
"TERT","down",0.139160919290632,8.93961283847944,0.44868419062722,0.657827760484908,0.974763679508199,TRUE,"up",FALSE
"CIZ1","up",0.129170019138977,16.3179617288866,0.448484749413726,0.657969563398887,0.974763679508199,TRUE,"up",TRUE
"HOXA10","up",-0.162604304298392,16.5621453994391,-0.448349103830099,0.658066015047691,0.974763679508199,TRUE,"down",FALSE
"MRPS34","up",0.124434898248232,13.2255019636075,0.447687040817627,0.658536866172697,0.974763679508199,TRUE,"up",TRUE
"KCNK16","up",0.122408015211829,8.92786190016035,0.44754960105501,0.658634629752178,0.974763679508199,TRUE,"up",TRUE
"ST14","down",-0.382504061085483,10.466560950092,-0.446825585047404,0.659149739081595,0.974763679508199,TRUE,"down",TRUE
"REM1","up",-0.171444910644259,11.0550947325962,-0.44659200669933,0.65931595781065,0.974763679508199,TRUE,"down",FALSE
"B4GALT5","down",0.147450391938522,15.1418218298566,0.446186020908705,0.659604907577126,0.974763679508199,TRUE,"up",FALSE
"GSTK1","up",0.137589624409031,15.1867668208927,0.445460438080286,0.660121456997025,0.974763679508199,TRUE,"up",TRUE
"BET1","up",0.124672927917072,13.0206215883796,0.444941026700948,0.660491337057257,0.974763679508199,TRUE,"up",TRUE
"TOPBP1","up",0.129857573813039,12.6631566902022,0.444839751712152,0.66056346668805,0.974763679508199,TRUE,"up",TRUE
"RHEB","up",0.113016513491031,16.2737761603124,0.444661218216952,0.660690629220205,0.974763679508199,TRUE,"up",TRUE
"MPV17","up",0.108689075358811,14.6177092821129,0.444020702808002,0.661146929584747,0.974763679508199,TRUE,"up",TRUE
"WDR3","up",-0.133845103946502,13.4825709779531,-0.443890188595622,0.661239923806279,0.974763679508199,TRUE,"down",FALSE
"ZNF330","down",0.116745196289722,15.3133334556274,0.443768467888026,0.661326657486245,0.974763679508199,TRUE,"up",FALSE
"DPM3","down",0.156115576426947,12.2718732459616,0.443643310233281,0.66141584526111,0.974763679508199,TRUE,"up",FALSE
"KCNC4","down",-0.147358203813431,8.83122283983145,-0.442924679732356,0.661928042938353,0.974763679508199,TRUE,"down",TRUE
"RNASE1","up",0.142882285889332,15.9004817543457,0.442736249478267,0.662062372892998,0.974763679508199,TRUE,"up",TRUE
"KRTAP10-8","down",0.163751727515512,9.58075539167498,0.44255719301119,0.662190031114987,0.974763679508199,TRUE,"up",FALSE
"COQ4","down",0.127108669814874,14.2800655228822,0.44139657491648,0.663017746826617,0.974763679508199,TRUE,"up",FALSE
"YME1L1","up",0.116742411854131,14.4800003702693,0.441384513742068,0.663026350775588,0.974763679508199,TRUE,"up",TRUE
"GALT","up",0.145485270277092,9.60308631793351,0.441261381144404,0.663114191250107,0.974763679508199,TRUE,"up",TRUE
"YY1","down",0.119818075373487,14.1023564828379,0.440535554745652,0.663632082418874,0.974763679508199,TRUE,"up",FALSE
"C3orf20","up",0.136376286255042,9.0172728464125,0.440345950064383,0.66376739725862,0.974763679508199,TRUE,"up",TRUE
"STARD3NL","up",0.110547318487231,14.1925460063636,0.440212505864577,0.663862639154216,0.974763679508199,TRUE,"up",TRUE
"KRTAP6-3","down",0.25885569081093,10.552254241929,0.439874251695249,0.664104084104352,0.974763679508199,TRUE,"up",FALSE
"PNPLA5","down",-0.161297011889559,13.850226084562,-0.439025020352041,0.664710426983227,0.974763679508199,TRUE,"down",TRUE
"DTNA","up",0.142216791797217,12.832987515528,0.43899344177435,0.664732978292152,0.974763679508199,TRUE,"up",TRUE
"COX5A","up",0.129780904838256,15.1714051948275,0.438991639239008,0.664734265552139,0.974763679508199,TRUE,"up",TRUE
"AASDHPPT","up",0.120426089209035,12.6616678109055,0.43892769898274,0.664779928436083,0.974763679508199,TRUE,"up",TRUE
"MAP4K3","down",0.129283233533417,13.9124822010627,0.438847965358987,0.664836871998546,0.974763679508199,TRUE,"up",FALSE
"PPP1R12B","down",0.121417064596208,12.4937713774836,0.438521744227577,0.665069871631107,0.974763679508199,TRUE,"up",FALSE
"PLAGL2","up",-0.138520149922494,12.9585821640416,-0.438415349374347,0.665145870371193,0.974763679508199,TRUE,"down",FALSE
"HOXA1","down",-0.168980812564503,9.86228995316277,-0.437146448036085,0.666052539800638,0.975006139245169,TRUE,"down",TRUE
"ALDH5A1","up",0.19570104300104,11.0380029653629,0.437124890877688,0.666067947559797,0.975006139245169,TRUE,"up",TRUE
"PSME1","down",0.116797129109397,15.9228833601844,0.43653701956249,0.666488180473317,0.975280398260745,TRUE,"up",FALSE
"OR52N4","up",0.161739460762916,10.7163324601214,0.436112246890332,0.666791893690517,0.97543118053737,TRUE,"up",TRUE
"TNFAIP8","up",0.142415998175776,12.7216008476595,0.435951842663208,0.666906598144329,0.97543118053737,TRUE,"up",TRUE
"APH1A","down",-0.143678510211016,12.5597169805968,-0.435766975018952,0.667038806589404,0.97543118053737,TRUE,"down",TRUE
"COL21A1","down",0.164342054011409,12.8538938527601,0.435578648932573,0.667173499677483,0.97543118053737,TRUE,"up",FALSE
"EIF2C1","up",0.173695819005314,11.3585930051463,0.435232852654778,0.667420847111344,0.975537390350687,TRUE,"up",TRUE
"ZNF526","up",-0.160614651133845,12.218140897885,-0.434599881633341,0.667873709878314,0.975943857979895,TRUE,"down",FALSE
"SPEN","down",0.126265280424708,14.1706696299921,0.433711779032305,0.668509325312859,0.975992849603754,TRUE,"up",FALSE
"DLL1","up",-0.199542059393225,12.9597870190262,-0.432270194374883,0.669541607393547,0.975992849603754,TRUE,"down",FALSE
"SCARF1","up",-0.16865822383777,11.8662873043658,-0.430482627486396,0.6708225631247,0.975992849603754,TRUE,"down",FALSE
"OPN1SW","down",0.14714354753176,8.93739613174398,0.430025303778869,0.67115044160451,0.975992849603754,TRUE,"up",FALSE
"HM13","up",0.123460071345169,13.7437449359119,0.429457627153847,0.671557530498945,0.975992849603754,TRUE,"up",TRUE
"DNM1L","down",0.105850236219776,12.9916645475345,0.428973024424829,0.671905127213101,0.975992849603754,TRUE,"up",FALSE
"TPST2","up",-0.112827088321561,11.9747199458637,-0.428891095828276,0.671963900496673,0.975992849603754,TRUE,"down",FALSE
"ALDH3A2","up",0.13603491489629,15.4335221385713,0.428627635255012,0.672152914229208,0.975992849603754,TRUE,"up",TRUE
"ADORA2A","down",0.179937860474981,9.10831500685846,0.427979105936573,0.672618280782165,0.975992849603754,TRUE,"up",FALSE
"GNG8","up",-0.164323243551792,9.1844336221176,-0.427887133333572,0.672684288586118,0.975992849603754,TRUE,"down",FALSE
"LCN6","down",0.151894852339879,10.1652563397825,0.427323263457595,0.673089031027521,0.975992849603754,TRUE,"up",FALSE
"APEX1","up",0.11816828460279,15.6915677661249,0.427041631618944,0.673291222494251,0.975992849603754,TRUE,"up",TRUE
"TIFA","up",0.151757966135806,9.6967746891062,0.426967168439103,0.673344685926082,0.975992849603754,TRUE,"up",TRUE
"GH1","up",-0.133375484518517,9.2974141616191,-0.426930175194471,0.673371247167843,0.975992849603754,TRUE,"down",FALSE
"PTPRH","down",0.148189230275645,9.3662374838165,0.426434899209997,0.673726898365926,0.975992849603754,TRUE,"up",FALSE
"RB1CC1","up",0.133344848807124,14.4057017456723,0.426362776620273,0.673778695140547,0.975992849603754,TRUE,"up",TRUE
"CCL5","down",0.162625179538543,13.2024834014448,0.426283515266199,0.673835620711938,0.975992849603754,TRUE,"up",FALSE
"AANAT","down",0.155816722940356,11.3659210456587,0.426016705961486,0.674027258008108,0.975992849603754,TRUE,"up",FALSE
"MFGE8","up",0.219614327336616,10.8748171188653,0.426013011424649,0.674029911788438,0.975992849603754,TRUE,"up",TRUE
"FAT2","down",0.285132334382336,9.71930243773741,0.425808730861216,0.674176652941508,0.975992849603754,TRUE,"up",FALSE
"CTF1","down",-0.160258612880594,13.1103571900865,-0.425656392200639,0.674286091192749,0.975992849603754,TRUE,"down",TRUE
"DHX33","down",0.103839681836218,9.76607229249204,0.425617550778613,0.674313995575824,0.975992849603754,TRUE,"up",FALSE
"AP3S2","down",0.107944477282867,14.7805304163089,0.42535450620033,0.674502984143304,0.975992849603754,TRUE,"up",FALSE
"PSD","up",0.169172907316778,8.90834910861808,0.425075665191393,0.674703345807315,0.975992849603754,TRUE,"up",TRUE
"RASSF1","up",0.123080847172245,12.5844054223644,0.425066964356145,0.674709598202323,0.975992849603754,TRUE,"up",TRUE
"LRCH3","down",0.129415167711199,12.2133617095876,0.424388616156437,0.675197130899888,0.975992849603754,TRUE,"up",FALSE
"PIN1","down",0.132730183440209,14.3526610417372,0.424260124553518,0.675289494917284,0.975992849603754,TRUE,"up",FALSE
"ZNF430","up",0.128348739449595,14.0434363966003,0.424190839471189,0.675339301490911,0.975992849603754,TRUE,"up",TRUE
"CCT3","up",0.11418346381038,14.2254647073528,0.424160614637676,0.675361029520013,0.975992849603754,TRUE,"up",TRUE
"ZRANB1","up",0.127801456458685,12.2290881332124,0.424125853901832,0.675386018675198,0.975992849603754,TRUE,"up",TRUE
"DTNB","down",0.121101594878867,9.22722822361501,0.423516103907359,0.675824424014301,0.975992849603754,TRUE,"up",FALSE
"ZNF576","up",0.0954949083092269,11.6459506520395,0.423024937134135,0.676177654210872,0.975992849603754,TRUE,"up",TRUE
"SLC5A6","up",0.142420170391056,11.037721108759,0.422588096413704,0.676491878827277,0.975992849603754,TRUE,"up",TRUE
"CPT1A","up",-0.158091719246758,11.3910470174237,-0.422373270542783,0.676646427608524,0.975992849603754,TRUE,"down",FALSE
"MRPL45","up",0.129662968344576,12.9391401844133,0.421903143288131,0.676984694469319,0.976039958285367,TRUE,"up",TRUE
"SLC1A5","up",0.175416364933503,12.0296297326031,0.421227569504463,0.67747090622406,0.976039958285367,TRUE,"up",TRUE
"MST1R","down",0.194248544389172,9.19290309551708,0.42098467400428,0.677645753606169,0.976039958285367,TRUE,"up",FALSE
"HIP1R","up",0.0986318727206076,11.2107532359639,0.420956581186653,0.67766597730618,0.976039958285367,TRUE,"up",TRUE
"FANCL","up",0.113309757833381,14.0360826389009,0.420195511411849,0.678213956952751,0.976039958285367,TRUE,"up",TRUE
"CYP11B2","down",0.165962911611434,10.3368788189049,0.419959695003175,0.678383784516526,0.976039958285367,TRUE,"up",FALSE
"SPRY4","up",0.138070661948108,13.1433144059913,0.419208574394155,0.678924833989008,0.976039958285367,TRUE,"up",TRUE
"UGT2A1","down",0.162665336299099,9.38684341617398,0.417993435836855,0.679800499702348,0.976039958285367,TRUE,"up",FALSE
"DNAJC8","down",0.104763622868081,16.1127521120245,0.417196071096427,0.680375355287106,0.976039958285367,TRUE,"up",FALSE
"NRN1","up",0.13227052529457,14.5571885672576,0.416166409543882,0.681117976868898,0.976039958285367,TRUE,"up",TRUE
"B3GNT6","up",0.141736668309774,12.5440928036746,0.415932176621846,0.681286958438536,0.976039958285367,TRUE,"up",TRUE
"EPHB3","up",0.143956656307868,10.6298081208284,0.415846468438731,0.681348794755719,0.976039958285367,TRUE,"up",TRUE
"FAU","up",0.105861784219779,18.0927872869718,0.415844463792923,0.681350241085001,0.976039958285367,TRUE,"up",TRUE
"CD209","down",0.13519833577005,11.1994662534311,0.415486683007232,0.681608395866261,0.976039958285367,TRUE,"up",FALSE
"AK3","up",0.116409057490918,12.6519459321045,0.415196550351086,0.681817768687211,0.976039958285367,TRUE,"up",TRUE
"TIMM9","up",0.123507229215355,15.7978767681439,0.413275227783513,0.683204940231938,0.976039958285367,TRUE,"up",TRUE
"ZFX","down",-0.137178384834279,9.18172842652126,-0.413111671546599,0.683323078609734,0.976039958285367,TRUE,"down",TRUE
"ACOXL","down",0.128106487563601,8.22447929982297,0.412736158079858,0.683594347179557,0.976039958285367,TRUE,"up",FALSE
"KLF8","up",-0.127116371721952,11.120806893382,-0.412665653353771,0.683645284206846,0.976039958285367,TRUE,"down",FALSE
"RAET1L","up",-0.133650762312003,9.34734094644837,-0.412526466093879,0.68374584630095,0.976039958285367,TRUE,"down",FALSE
"PNPO","up",-0.109204635816667,13.7166545588505,-0.411795796475922,0.684273849468093,0.976039958285367,TRUE,"down",FALSE
"NOTCH4","down",-0.113226386652944,9.66316016669492,-0.411244727352799,0.684672176943622,0.976039958285367,TRUE,"down",TRUE
"SNTB2","down",0.130673845283855,15.4156726493451,0.409946989511976,0.685610585662884,0.976039958285367,TRUE,"up",FALSE
"MCPH1","up",-0.189062112377379,9.64844443328357,-0.409486318483142,0.685943826473488,0.976039958285367,TRUE,"down",FALSE
"LRRC27","down",0.164964119916829,10.2640307790701,0.409379893766003,0.686020821384988,0.976039958285367,TRUE,"up",FALSE
"SLC2A5","up",-0.174684996886635,11.4660896399961,-0.409097930981985,0.686224829321101,0.976039958285367,TRUE,"down",FALSE
"GPR25","up",0.119558063579931,11.0171172078545,0.40870196212471,0.686511364975079,0.976039958285367,TRUE,"up",TRUE
"GAL3ST4","up",0.113557901591932,14.2691665256918,0.408601025726091,0.686584413445806,0.976039958285367,TRUE,"up",TRUE
"MRPS23","up",0.118082107571807,11.6242501351944,0.407985247572135,0.687030124531664,0.976039958285367,TRUE,"up",TRUE
"PDE4DIP","down",0.14358097511138,11.1725756210126,0.407849715996142,0.687128240255223,0.976039958285367,TRUE,"up",FALSE
"ZBTB11","down",0.109153796688942,14.2308502060551,0.407786899289412,0.687173717221068,0.976039958285367,TRUE,"up",FALSE
"MCM4","down",0.168529996735115,10.5017768509631,0.407692593019703,0.687241993727968,0.976039958285367,TRUE,"up",FALSE
"SALL4","down",0.144242807520791,8.21943221695337,0.40735691788097,0.687485040200996,0.976039958285367,TRUE,"up",FALSE
"ZNF621","up",-0.19136633159483,12.7110591725892,-0.407215619702443,0.687587357817676,0.976039958285367,TRUE,"down",FALSE
"SLC12A4","down",0.122753591635215,13.377940692194,0.406810081691179,0.687881052100072,0.976039958285367,TRUE,"up",FALSE
"SLC38A3","up",-0.163431584238507,9.655521739413,-0.40672727861384,0.687941025006319,0.976039958285367,TRUE,"down",FALSE
"SNRPD3","down",0.102559110642981,15.0243409277482,0.406493564834226,0.688110311335373,0.976039958285367,TRUE,"up",FALSE
"NOS3","down",0.12711367713409,9.62476660305298,0.406036097358086,0.688441717798008,0.976039958285367,TRUE,"up",FALSE
"CDCA7","up",-0.200297291728559,10.209212269816,-0.405726563980425,0.688665991468777,0.976039958285367,TRUE,"down",FALSE
"NGLY1","up",0.10910433749071,13.7606813703671,0.405680358749138,0.688699472160583,0.976039958285367,TRUE,"up",TRUE
"MLX","up",0.105279854012779,13.1477435137235,0.405472881178943,0.688849820131974,0.976039958285367,TRUE,"up",TRUE
"GZMK","up",-0.134034052870173,11.4210757085128,-0.405026148415082,0.689173588098601,0.976039958285367,TRUE,"down",FALSE
"CROT","up",0.1228511704476,12.2082810983539,0.404930048133604,0.689243244365966,0.976039958285367,TRUE,"up",TRUE
"LGALS3BP","up",0.197321780342196,12.0715191768094,0.404562291640003,0.68950983085057,0.976039958285367,TRUE,"up",TRUE
"PHF20","down",-0.155714838204304,10.1828955240051,-0.404500601198664,0.689554554243453,0.976039958285367,TRUE,"down",TRUE
"RGS9","up",0.146185288356631,9.19838354221409,0.40432595909579,0.689681169873072,0.976039958285367,TRUE,"up",TRUE
"PTCH2","up",-0.147452270243949,8.75539994641569,-0.40412291194034,0.689828390826204,0.976039958285367,TRUE,"down",FALSE
"OSBPL1A","down",-0.121759176878353,14.6106976425535,-0.403732589756963,0.690111432171517,0.976039958285367,TRUE,"down",TRUE
"RPL27A","up",0.103039730835717,19.1933632398271,0.403289330245836,0.690432916943749,0.976039958285367,TRUE,"up",TRUE
"ZNF117","down",-0.116323333248941,13.3341122631699,-0.402463374114448,0.691032120564076,0.976039958285367,TRUE,"down",TRUE
"C7orf25","up",0.110274837839761,12.9752077983393,0.402066566193123,0.691320064885273,0.976039958285367,TRUE,"up",TRUE
"FKBP6","up",0.163789657367573,8.15501407187462,0.401954304813262,0.691401536179155,0.976039958285367,TRUE,"up",TRUE
"DMTF1","up",0.129361347829903,12.8508314601775,0.401725837858723,0.691567352943364,0.976039958285367,TRUE,"up",TRUE
"ALG10","up",0.10678002869912,9.74176869517378,0.401160192744276,0.691977954723692,0.976039958285367,TRUE,"up",TRUE
"CLK3","down",0.106270121344243,14.9365570696218,0.400833510902761,0.692215137050212,0.976039958285367,TRUE,"up",FALSE
"C20orf26","up",0.170624440928892,10.9218474613879,0.400641702170644,0.692354411824138,0.976039958285367,TRUE,"up",TRUE
"SQLE","up",-0.129476995505119,11.0997995892047,-0.400610130391573,0.692377337559673,0.976039958285367,TRUE,"down",FALSE
"LSM4","up",-0.119399776301124,12.8326544548358,-0.400494826126814,0.692461067894866,0.976039958285367,TRUE,"down",FALSE
"LPHN2","up",0.120756584860983,13.1895138975068,0.400207045592231,0.692670062552824,0.976039958285367,TRUE,"up",TRUE
"MXD3","down",0.162732399975084,10.7353036111885,0.39997541252594,0.69283829938908,0.976039958285367,TRUE,"up",FALSE
"ST7L","up",0.128253134845462,10.0570395665622,0.399884964088821,0.692903997152937,0.976039958285367,TRUE,"up",TRUE
"PNPLA4","up",0.116832391156852,12.6160274957622,0.399408384065186,0.693250204555857,0.976148376649935,TRUE,"up",TRUE
"APOL3","up",0.142453004209082,12.8213309876776,0.39870189734525,0.693763551290153,0.976164937026305,TRUE,"up",TRUE
"COX7C","up",0.102070532605155,17.2642590315307,0.398525269373406,0.693891915966466,0.976164937026305,TRUE,"up",TRUE
"WFDC9","down",0.125710061931302,8.36716088878305,0.398154707312775,0.694161252988325,0.976207967600774,TRUE,"up",FALSE
"CDSN","up",0.189041892117251,8.68564872013014,0.396227735476879,0.695562504261975,0.976706202264256,TRUE,"up",TRUE
"TFPI","up",0.122727842695061,13.8791631253452,0.39615547068484,0.695615075221477,0.976706202264256,TRUE,"up",TRUE
"FNBP1","down",0.122948170419663,15.3793441947114,0.395546392454792,0.696058227439902,0.976706202264256,TRUE,"up",FALSE
"DDT","up",-0.121391959671784,13.8132658568089,-0.395466400401286,0.696116436159758,0.976706202264256,TRUE,"down",FALSE
"ABCE1","up",0.111482471303566,12.5681212026222,0.394920785334811,0.696513520904553,0.976706202264256,TRUE,"up",TRUE
"TMEM19","up",-0.147398896255307,10.4579105846107,-0.394887926562641,0.696537437513534,0.976706202264256,TRUE,"down",FALSE
"S100A6","up",0.105416523114363,17.8105037321266,0.394789613299874,0.696608997794283,0.976706202264256,TRUE,"up",TRUE
"AGR2","down",0.161917538486063,9.73490349811103,0.394764495583276,0.696627280945333,0.976706202264256,TRUE,"up",FALSE
"EEF1D","up",-0.102073220522781,14.303470815921,-0.394282507281044,0.696978155937802,0.976706202264256,TRUE,"down",FALSE
"ISG20","down",0.143387037662177,10.9690167976426,0.394204591266588,0.697034883267017,0.976706202264256,TRUE,"up",FALSE
"MDN1","down",0.130749831069215,9.96684389898788,0.394113947543607,0.697100879370287,0.976706202264256,TRUE,"up",FALSE
"SLC4A8","down",-0.131711087535493,8.08205605097926,-0.393918095830509,0.697243483905498,0.976706202264256,TRUE,"down",TRUE
"ROBO1","down",0.167929252405583,10.6539242564104,0.393352869486118,0.697655103269815,0.976706202264256,TRUE,"up",FALSE
"POR","up",0.154390332444502,11.7427282074623,0.39329573961542,0.697696712698333,0.976706202264256,TRUE,"up",TRUE
"FOXA3","up",0.124278649697617,8.78437399724202,0.392690558465492,0.698137544066281,0.976885277244272,TRUE,"up",TRUE
"ID1","up",-0.131823001715302,17.1464657514434,-0.391316000425051,0.699139214856165,0.976961894763111,TRUE,"down",FALSE
"GAGE1","up",0.135978612643281,12.1379681953276,0.391092675068354,0.699302009758383,0.976961894763111,TRUE,"up",TRUE
"MYLK","up",0.113023437248349,18.7229154165198,0.390656810055362,0.699619779674352,0.976961894763111,TRUE,"up",TRUE
"COL11A2","down",-0.128150914258338,9.60073997273519,-0.390166178111599,0.699977544827235,0.976961894763111,TRUE,"down",TRUE
"STIP1","up",-0.125532850725498,14.6329042457474,-0.390085467930776,0.700036404889766,0.976961894763111,TRUE,"down",FALSE
"MYCT1","up",0.116282530504394,12.5212500064574,0.389634096693802,0.700365614856269,0.977080388019528,TRUE,"up",TRUE
"COX4I2","up",0.124625832476109,10.057653420057,0.389503038330874,0.700461214201167,0.977080388019528,TRUE,"up",TRUE
"ABCC11","down",0.127417181630158,8.85466208225579,0.389484930313264,0.700474423329578,0.977080388019528,TRUE,"up",FALSE
"TLR9","down",0.165273484367523,9.09401495662373,0.389156332014168,0.700714140391912,0.977080388019528,TRUE,"up",FALSE
"CD79B","down",-0.161266704381862,9.83486819629246,-0.38899137975106,0.700834487357511,0.977080388019528,TRUE,"down",TRUE
"DOC2A","down",-0.159413009132699,10.0221691459034,-0.38896105719479,0.700856611160047,0.977080388019528,TRUE,"down",TRUE
"ZBTB9","up",0.14100232888798,11.4895324244169,0.388402011713977,0.701264547760633,0.977080388019528,TRUE,"up",TRUE
"SLC11A2","up",-0.138985916706637,11.9751498921415,-0.388283955649691,0.701350705250934,0.977080388019528,TRUE,"down",FALSE
"UBOX5","up",-0.150589240150549,9.95253977449492,-0.38799594871779,0.701560910307412,0.977080388019528,TRUE,"down",FALSE
"SCMH1","down",0.11675671387872,13.3178955887618,0.387391964023095,0.702001814289561,0.977080388019528,TRUE,"up",FALSE
"BBX","down",0.134286965241965,14.3211570084697,0.387179498451139,0.702156937884626,0.977080388019528,TRUE,"up",FALSE
