"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"AMHR2",0.63559593711672,8.65805988739659,1.82127090276071,0.075850782637515,0.967211871231795
"MYO18B",0.478559327569166,8.34217165436064,1.8204600409052,0.075976386652676,0.967211871231795
"PTPRJ",0.504649733158055,8.30006783553335,1.82039611687919,0.0759862960801914,0.967211871231795
"ISG20",0.609838813917383,11.0063816187514,1.81984459600443,0.0760718376085993,0.967211871231795
"FCGR2A,FCGR2C",0.647811816558592,12.3127564022483,1.81981190124155,0.0760769111603281,0.967211871231795
"RBAK",0.484007301348447,9.10406864991411,1.81965104886274,0.0761018762937024,0.967211871231795
"MGC17299",0.529229253488795,8.95373985100643,1.81852627234134,0.0762766411865858,0.967211871231795
"FLJ10260",0.60708680564721,10.098058167899,1.8182254296661,0.0763234428308313,0.967211871231795
"KIAA1377",0.442622863050129,11.9589137689816,1.81813707523314,0.0763371926091781,0.967211871231795
"NIPSNAP3B",0.452664794788544,11.5283725797497,1.81780017838856,0.0763896399494397,0.967211871231795
"JUNB",0.873267980392552,13.7470147911816,1.81777232672517,0.0763939771965747,0.967211871231795
"PPP2R2C",0.829706024269595,10.162869081506,1.8170790724433,0.0765020024902286,0.967211871231795
"MXI1",0.572661816704387,12.8298226379903,1.81703074602677,0.076509537692736,0.967211871231795
"MAGEA10",0.576674580344773,8.46579272626054,1.81684827509212,0.076537994775402,0.967211871231795
"CFH",0.562782905208493,13.5523962447501,1.81649667611852,0.0765928532920671,0.967211871231795
"PPP2CZ",0.576599400026447,9.07930240908909,1.81641932914659,0.0766049258753749,0.967211871231795
"RRAD",0.505148427156682,12.6835810130952,1.81586517297615,0.0766914675411392,0.967211871231795
"RBM7",0.452069385206185,13.9474984134806,1.81468424181241,0.076876167335834,0.967211871231795
"EGR2",0.815824791306639,14.1795060287508,1.8146233166552,0.0768857063297869,0.967211871231795
"OR2Z1",0.5043367064403,8.29800356317525,1.81432738006721,0.0769320550697093,0.967211871231795
"KCNK17",0.625891952735079,9.81925530998702,1.8130858776346,0.077126752974663,0.967211871231795
"CHAT",0.533084213494258,9.43935367980729,1.81287993282054,0.0771590903727692,0.967211871231795
"FIGF",0.607972107240901,14.6215330577904,1.81179642986585,0.0773294104176687,0.967211871231795
"ITSN2",0.421072140513241,11.7137454859795,1.81172806290578,0.0773401679288453,0.967211871231795
"SPAG4L",0.499824698801152,8.69099212088298,1.81164536010867,0.07735318286706,0.967211871231795
"STAM",0.462687095451398,12.8856738256682,1.81136264720553,0.0773976873646615,0.967211871231795
"FAM55B",0.57816048805484,8.36128006313515,1.81114489868884,0.0774319799483809,0.967211871231795
"PROM1",0.556870198719331,8.65733187321636,1.81103530891442,0.0774492437786579,0.967211871231795
"KIAA1102",0.537386969143912,9.38489630832154,1.81048185138263,0.0775364803885503,0.967211871231795
"TMC5",0.54939134620425,8.52808783329132,1.81019830851202,0.077581204876721,0.967211871231795
"FLJ21934",0.635574397099717,8.75037272589387,1.81016648496886,0.0775862259063317,0.967211871231795
"SLC22A4",0.674655804867561,10.3658866620538,1.80976197565693,0.0776500721696528,0.967211871231795
"TSPY1,TSPY2",0.638434901846773,8.1609455479784,1.8087923819126,0.0778032899174587,0.967211871231795
"C21orf91",0.613494980388814,10.1713436914351,1.80864004855627,0.0778273852201655,0.967211871231795
"HAPLN1",0.564357177427383,8.63471558278438,1.80858365313137,0.0778363071546328,0.967211871231795
"HIST1H2AC",0.494226352149954,11.799097323567,1.80846914228295,0.0778544257894798,0.967211871231795
"DDX43",0.552004067969711,11.175902372099,1.8082089020858,0.0778956158902081,0.967211871231795
"CSTF2T",0.677586842879275,9.48005009555638,1.80794077360982,0.0779380737661844,0.967211871231795
"MGC10744",0.534660320977918,10.0974965097185,1.80719981481496,0.0780555054473692,0.967211871231795
"POU4F3",0.52203554113336,9.31679627157794,1.80718222561838,0.0780582949045413,0.967211871231795
"SLC26A2",0.415074568509325,11.9938163313422,1.8066997063397,0.0781348500867793,0.967211871231795
"EFEMP1",0.531825108625485,17.2178095145441,1.80600779431923,0.0782447375215212,0.967211871231795
"SFTPC",0.9137048019263,9.09980222244294,1.80511974216061,0.0783859664468638,0.967211871231795
"EIF2S2",0.365252050743244,13.2318317069723,1.80492928188912,0.0784162837670036,0.967211871231795
"CLEC4A",0.471229524106022,12.825189070119,1.80341540391634,0.0786576137354953,0.967211871231795
"FCN1",0.906721715846029,11.7083889737093,1.80331532689335,0.078673589244852,0.967211871231795
"PDZK2",0.452861488774323,9.03347274721508,1.80280612485419,0.0787549166542525,0.967211871231795
"WFDC2",0.65459534211951,9.91292334605641,1.80251921974142,0.0788007710458484,0.967211871231795
"MGC4293",0.42040830732658,10.7928791087743,1.80125518020271,0.079003063446617,0.967211871231795
"PGBD2",0.473228475886877,12.4671680745229,1.80014614274752,0.0791809103634331,0.967211871231795
"SELE",1.17359168987956,15.4764221756366,1.79934257861288,0.0793099819131068,0.967211871231795
"CYP2C18",-0.687397315200213,8.89797818599567,-1.7988564200666,0.0793881566442548,0.967211871231795
"KIAA1970",0.651161857929887,9.23574541634408,1.79849156721603,0.079446867967671,0.967211871231795
"NCAM1",-0.577147490853699,12.8261169376771,-1.79809957085527,0.0795099879458859,0.967211871231795
"SLC10A1",0.412258703504615,8.66710498725926,1.79786270882112,0.0795481483908786,0.967211871231795
"FLJ25056",0.613629840459268,8.6638559898432,1.79678186686458,0.0797224770105151,0.967211871231795
"G1P2",0.458485755892948,12.3748533243784,1.79663444533708,0.0797462795088936,0.967211871231795
"ETV4",0.460482505816425,8.6840204489509,1.79659885095469,0.0797520274314902,0.967211871231795
"NEK7",0.65018468252231,9.58744421939866,1.79647988292357,0.0797712413963424,0.967211871231795
"LRRC4",0.570891548925816,8.62484916506484,1.79638698889372,0.0797862469842558,0.967211871231795
"TTRAP",0.438763375553522,14.2967523097658,1.79621661280635,0.0798137747769618,0.967211871231795
"SLC39A9",0.510692288223325,9.32043202698999,1.79500725140392,0.0800094023058706,0.967211871231795
"TLR4",0.575792303209275,10.5421564541229,1.7949180544833,0.0800238468723309,0.967211871231795
"OR5A2",0.400538012820961,8.91222566723168,1.79446117604761,0.0800978683036236,0.967211871231795
"PANX1",0.54885547511139,10.3763181619867,1.79408993544947,0.0801580575359154,0.967211871231795
"SUI1",0.442216350568255,18.6506241135288,1.79382170970255,0.0802015686752511,0.967211871231795
"STMN1",0.478740291062947,13.6407749961564,1.79372409550276,0.0802174084266927,0.967211871231795
"CKS2",0.659572711528892,11.7453752429732,1.79290507422223,0.0803504139609403,0.967211871231795
"MGC45800",0.434604068887055,8.16002530686613,1.79233687240825,0.0804427965719665,0.967211871231795
"FLJ22688",0.563203793590449,10.7171173671045,1.79227180529431,0.0804533813882572,0.967211871231795
"AIG1",0.458953111974828,12.8399932506618,1.79177345396657,0.0805344897680818,0.967211871231795
"FZD5",0.551923240052795,8.67299399184225,1.79111603509119,0.0806415922476965,0.967211871231795
"SERPINB12",0.654172803572929,8.55704357286616,1.79067106439873,0.0807141520608593,0.967211871231795
"CR1,CR1L",0.489994906070138,8.26358011564226,1.79058172485241,0.0807287269716613,0.967211871231795
"LOC284001",0.586299507038822,8.62053749762907,1.79019268454403,0.0807922210909841,0.967211871231795
"LOC113174",0.478493554849454,11.4034306132615,1.78973342556328,0.0808672294928828,0.967211871231795
"FLJ14834",0.568502765796568,15.1157316172447,1.78946781083552,0.0809106377260837,0.967211871231795
"HIST1H2BE",0.390647060282282,12.664092850622,1.78931516599228,0.0809355926667723,0.967211871231795
"CLEC7A",0.731738882306156,12.8668647319416,1.78892927801584,0.0809987079442109,0.967211871231795
"TRIM25",0.630889896077883,8.8334103681927,1.78876958758722,0.0810248387946945,0.967211871231795
"TLR8",0.657890489484374,9.04973900332499,1.78805263445296,0.081142244452213,0.967211871231795
"OPCML",0.547292633975591,8.22693915232805,1.7873611229502,0.0812556194797393,0.967211871231795
"LOC389429",0.504027931322092,9.87421413958435,1.78726553261188,0.081271302234525,0.967211871231795
"ADAMTS9",0.945094475726381,10.8298897260819,1.78714183660958,0.0812915998446243,0.967211871231795
"CACNA1S",0.491029480224803,9.02392678347562,1.78604929595807,0.0814710630616092,0.967211871231795
"HLA-DRB3",0.609787463450843,15.0076933093263,1.78588326137159,0.0814983654348128,0.967211871231795
"CLDN20",0.470296023570196,8.50050131210191,1.78582672860355,0.0815076633189333,0.967211871231795
"C14orf100",0.458382379643589,13.5527726148894,1.78570371757602,0.0815278978949061,0.967211871231795
"LAPTM5",0.541532725448148,13.8343067264387,1.78561719155134,0.0815421334382333,0.967211871231795
"RNF133",0.56958423546758,8.7537809306196,1.78515427945631,0.0816183287649519,0.967211871231795
"ARHGAP25",0.424861371232669,14.0495077143907,1.78515366063582,0.0816184306628684,0.967211871231795
"MAP3K8",0.703112763881138,13.3739227219909,1.78485130077472,0.0816682314725204,0.967211871231795
"SMPDL3A",0.572134355558121,13.9431953404806,1.78478092695541,0.0816798262046755,0.967211871231795
"C9orf59",0.570899664339557,8.94115293458673,1.78466053884713,0.0816996644598509,0.967211871231795
"C10orf68",0.558387007257387,8.72441874229091,1.7845706683727,0.0817144764828637,0.967211871231795
"MYEF2",0.523760764085816,10.1174238250591,1.7845370374466,0.0817200199524358,0.967211871231795
"ANGPTL7",0.718239317914659,11.1449577340517,1.78429987830881,0.0817591204658538,0.967211871231795
"CDV1",0.412808171091597,10.5961582550796,1.78388706429119,0.0818272187938349,0.967211871231795
"RRAGD",0.617291675541064,9.22828500239826,1.78367976744973,0.0818614327323155,0.967211871231795
"BET1L",0.446228468553915,11.2354894512349,1.78362675830935,0.0818701837185727,0.967211871231795
"TA-LRRP",0.538954307566009,8.64387356446185,1.78271801037835,0.0820203262786205,0.967211871231795
"TMED8",0.517249944261009,8.67785428818961,1.78125421951241,0.0822626593362209,0.967211871231795
"NNMT",0.661863994815485,14.3435520099466,1.78081078520268,0.082336189313407,0.967211871231795
"HRMT1L4",0.686291483984483,9.26169369365152,1.78072243539544,0.0823508460168231,0.967211871231795
"SFRS5",0.443107642739138,16.9036680741418,1.7804447402685,0.0823969282537187,0.967211871231795
"DHRS9",0.525436646290806,10.2869283899469,1.77976708921988,0.082509472333413,0.967211871231795
"HPR",0.61245081982978,8.68845851004649,1.77924096910383,0.0825969392647034,0.967211871231795
"SAMD12",0.536494658787558,9.40417827668571,1.77905126270395,0.0826284968670718,0.967211871231795
"ARMC4",0.445726594728641,8.74670994504775,1.77881951031417,0.0826670625557151,0.967211871231795
"DACT1",0.554051095060028,8.7946537385827,1.77871696579087,0.0826841317158953,0.967211871231795
"CXorf53",0.557892090301993,9.91295664137554,1.77831994624026,0.0827502459689917,0.967211871231795
"CACNA2D4",0.476082877113346,9.30773755540443,1.77829913205194,0.082753713306756,0.967211871231795
"FBXO15",0.560228770743503,9.24122570814495,1.77796874138954,0.0828087678833233,0.967211871231795
"IL13RA1",0.475825905181729,11.8916494692765,1.77766339314384,0.0828596768817259,0.967211871231795
