"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"CYR61",-6.04992783333333,11.85261275,-12.0094817695696,4.74855232021764e-07,3.3430749046834e-05
"HIST1H2AC",4.1283484,4.6014654,11.9952285231169,4.79928844861288e-07,3.3430749046834e-05
"RAE1",4.08729636666667,4.57663931666667,11.9939377192549,4.80391256062697e-07,3.3430749046834e-05
"RPS18",4.23422733333333,14.4934466666667,11.9904970551017,4.81626216765849e-07,3.3430749046834e-05
"SLC25A22",-5.72587253333333,6.01901006666667,-11.9774939339737,4.8632505151491e-07,3.3430749046834e-05
"AKR7A2",-5.58797533333333,12.1305546666667,-11.9407028697132,4.9989514291401e-07,3.3981760937199e-05
"ADHFE1",3.9296353,4.90329555,11.9214120933401,5.0717629522079e-07,3.40978524633054e-05
"EPHX1",4.42506943333334,5.06633745,11.8449709916129,5.37196120520094e-07,3.50215645225311e-05
"CELSR1",-8.43982886666667,11.5555165666667,-11.8308056589621,5.42970778238863e-07,3.50215645225311e-05
"PIGV",4.0152674,5.6119803,11.8216027282636,5.46758999382463e-07,3.50215645225311e-05
"FOXJ1",-5.34565546666667,8.22460826666667,-11.8189327726437,5.47863467555331e-07,3.50215645225311e-05
"CCL23",4.07869996666667,6.28374451666667,11.8148972927761,5.49537462269204e-07,3.50215645225311e-05
"FGD2",4.23761713333333,6.19148856666667,11.7894441501994,5.60226337275202e-07,3.5139191478715e-05
"SLC12A8",-7.42014813333334,11.5141459333333,-11.7832303466714,5.62870344052642e-07,3.5139191478715e-05
"PPIA",4.39744566666667,10.5325101666667,11.689911779913,6.04272541799354e-07,3.7079029031592e-05
"GPX1",4.61803213333334,7.1927066,11.682854097257,6.07537290188129e-07,3.7079029031592e-05
"SEC61B",3.64035103333333,9.43665148333333,11.6730061588021,6.12125193231578e-07,3.7079029031592e-05
"F3",3.70920293333334,8.16480353333333,11.6427666858432,6.26452589661971e-07,3.75748719956072e-05
"UGCG",-3.69667186666667,9.09217973333333,-11.6011952593129,6.46754018510201e-07,3.80903126882969e-05
"C14orf2",5.00110443333334,10.7197847833333,11.5881021411714,6.53296905172139e-07,3.80903126882969e-05
"RBM12B",3.399925,8.80933433333333,11.5861037055834,6.54301944399705e-07,3.80903126882969e-05
"PURA",-4.23494343333333,8.46490895,-11.5749357049459,6.59949843896613e-07,3.80903126882969e-05
"LZTFL1",3.64859243333334,4.50724948333333,11.5597240230494,6.67729070085584e-07,3.81791257082579e-05
"GTF2IRD2B",-5.21102226666667,8.25133636666667,-11.5277681554432,6.84401462847859e-07,3.87700754602148e-05
"YARS2",-3.69891336666667,9.38692481666667,-11.5093032273747,6.94243336039811e-07,3.89667956870786e-05
"CIB4",5.32661623333334,6.64121355,11.4643932464931,7.18835789659308e-07,3.97200772805138e-05
"PLA2G10",3.2512056,7.9417662,11.460552094383,7.20983199410301e-07,3.97200772805138e-05
"ZXDA",3.528336,8.18022533333333,11.4496067135798,7.27141002846934e-07,3.97200772805138e-05
"SECTM1",3.5177937,4.34431015,11.3945358500187,7.59013104792502e-07,4.10941785408896e-05
"CD99",3.8320502,9.6394769,11.3549633111695,7.82862641908692e-07,4.17812715632133e-05
"KLK15",-6.91410066666666,10.0993263333333,-11.3455973912225,7.88626986386691e-07,4.17812715632133e-05
"IL1F10",3.57834243333334,8.63435711666667,11.3398433372177,7.92191484362984e-07,4.17812715632133e-05
