"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust"
"04144",30,175,31072,2215,6.47430037443533e-06,"TGFBR1/CDC42/SMURF1/ARF6/GRK5/SMAD3/PARD6B/TGFBR2/IL2RA/CSF1R/EHD4/GIT2/PML/RABEP1/ERBB4/VPS4A/RHOA/TGFB1/HLA-A/TRAF6/RAB11FIP2/NEDD4L/FOLR3/CHMP6/PIP5K1A/AP2A1/MET/EHD1/HLA-F/CLTA",5.13148251899689e-05
"05213",14,50,31072,2215,6.820579404384e-06,"PIK3R1/MAPK1/PIK3CA/AXIN1/APC/GRB2/ARAF/PDPK1/ELK1/MAP2K1/PTEN/ILK/MAPK3/CDH1",5.21287140192206e-05
"04141",26,143,31072,2215,8.85992653233478e-06,"CRYAB/EDEM3/PLAA/SEC24D/BAX/ATF4/MAN1B1/DERL1/UBE2D1/DNAJB12/HSPBP1/UBE2E3/MAPK10/NFE2L2/HSP90B1/RPN2/BAG2/BCAP31/SEC61G/SIL1/RNF5/RRBP1/CAPN2/UBE2D4/DERL2/SEC61B",6.53801475144704e-05
"04145",25,136,31072,2215,1.0728903265027e-05,"CD209/HLA-DOA/TUBB3/ITGA2/ITGAV/FCAR/ITGB5/TUBB2A/ATP6V0A1/VAMP3/ATP6V1E1/FCGR2B/THBS2/ATP6V0B/HLA-A/M6PR/ATP6V1G3/ATP6V0A4/SEC61G/HLA-F/ATP6V1H/TUBB/FCGR3A/SEC61B/MBL2",7.65328432905263e-05
"04964",9,23,31072,2215,1.5243064789201e-05,"ATP1B3/ATP1A2/GLUD2/ATP1B4/ATP1B1/CA2/AQP1/MDH1/SLC9A3",0.000105226318222226
"04062",29,174,31072,2215,1.59641327152468e-05,"PIK3R1/GNB4/RAC2/RELA/CDC42/MAPK1/VAV1/GRK5/CCL5/CX3CR1/PIK3CA/CCL19/SHC3/ADCY9/NFKB1/PLCB1/GNG3/CCL18/GRB2/IKBKG/RHOA/CRK/CCR6/MAP2K1/GNG4/CCL1/MAPK3/HCK/GNG5",0.000106760137533213
"04620",19,94,31072,2215,3.04193108670966e-05,"PIK3R1/RIPK1/RELA/MAPK1/CCL5/TICAM2/PIK3CA/MAP2K6/CD86/CD40/IL12A/NFKB1/IKBKG/MAPK10/IRAK4/TRAF6/MAP2K1/MAPK3/CASP8",0.000197264621986626
"05160",22,121,31072,2215,4.21535792945732e-05,"PIK3R1/PPP2R2B/RIPK1/RELA/MAPK1/PIK3CA/TNFRSF1A/PPP2CA/CLDN18/NFKB1/OAS2/GRB2/ARAF/IKBKG/OAS1/MAPK10/TRAF6/CLDN22/CLDN6/CLDN8/MAPK3/PSME3",0.000265319587324667
"05120",14,61,31072,2215,7.79769499762624e-05,"RELA/CDC42/CCL5/ATP6V0A1/NFKB1/ATP6V1E1/F11R/IKBKG/ATP6V0B/MAPK10/ATP6V1G3/ATP6V0A4/MET/ATP6V1H",0.000476773351283433
"04060",34,238,31072,2215,8.45279545584037e-05,"CSF3/TGFBR1/BMP2/LTBR/CCL5/CX3CR1/ACVR1B/TNFSF9/TGFBR2/TNFSF14/IL2RA/TNFRSF21/CSF1R/TNFRSF1A/CCL19/IL5RA/CD40/IL12A/GH1/CCL18/LIF/TNFSF11/TNFRSF11A/TGFB1/CCR6/CSF2RA/FLT4/CTF1/TNFRSF19/IL25/MET/IL15/CCL1/EDA",0.000502471729874955
"04310",24,145,31072,2215,9.26493221726218e-05,"PRICKLE2/RAC2/WIF1/FZD6/PPP2R5A/PPP2R5B/SMAD3/FBXW11/TBL1X/PPP2CA/MMP7/PLCB1/TBL1XR1/AXIN1/APC/FRAT1/NFAT5/RHOA/SIAH1/MAPK10/FZD8/DKK1/NKD1/TBL1Y",0.00053586364716057
"04662",15,71,31072,2215,0.000120177292354832,"PIK3R1/RAC2/RELA/MAPK1/VAV1/PIK3CA/NFKB1/FCGR2B/GRB2/IFITM1/IKBKG/NFAT5/SYK/MAP2K1/MAPK3",0.000676787909577211
"05414",17,89,31072,2215,0.000162584905523808,"TPM4/ITGB4/ITGA10/EMD/ITGA2/CACNB4/CACNB2/ITGAV/ITGB5/CACNA1S/ADCY9/DMD/ATP2A2/ITGA11/TGFB1/PLN/SGCA",0.000892132558515255
"05131",13,58,31072,2215,0.00017967753004836,"RELA/CDC42/MAPK1/ABL1/ARPC5/FBXW11/NFKB1/IKBKG/CRK/MAPK10/PFN1/ARPC3/MAPK3",0.000961274785758728
"05223",12,51,31072,2215,0.00019394918712178,"PIK3R1/MAPK1/PIK3CA/GRB2/E2F1/ARAF/PDPK1/RASSF1/E2F3/MAP2K1/RXRB/MAPK3",0.00101232014741612
"04150",11,45,31072,2215,0.000248328829920458,"PIK3R1/CAB39L/RPS6KB2/HIF1A/MAPK1/PIK3CA/RPS6/INS/RHEB/PDPK1/MAPK3",0.00126529451435662
"04914",16,84,31072,2215,0.000259032504933065,"PIK3R1/CDK2/MAPK1/PIK3CA/CCNB3/ADCY9/INS/ARAF/ANAPC10/MAPK10/CDC25C/MAP2K1/ANAPC2/CCNA1/SPDYA/MAPK3",0.0012891385129227
"04520",14,68,31072,2215,0.000266739316833552,"SNAI1/TGFBR1/RAC2/CDC42/MAPK1/PTPRF/SMAD3/TGFBR2/WASF3/RHOA/MET/MAPK3/CDH1/IQGAP1",0.00129732304096318
"04114",18,104,31072,2215,0.000381530680834535,"PPP2R5A/PPP2R5B/YWHAZ/CDK2/MAPK1/FBXW11/PPP2CA/ADCY9/PPP1CA/INS/ANAPC10/CDC25C/FBXO5/CDC20/MAP2K1/ANAPC2/SPDYA/MAPK3",0.00181439034885757
"04622",12,56,31072,2215,0.00048954869320716,"RIPK1/RELA/TANK/IL12A/RNF125/NFKB1/OTUD5/IKBKG/MAPK10/TRAF6/AZI2/CASP8",0.00227746565970288
"05211",13,64,31072,2215,0.000501250332640571,"PIK3R1/ETS1/CDC42/HIF1A/MAPK1/PIK3CA/GRB2/ARAF/CRK/TGFB1/MAP2K1/MET/MAPK3",0.00228228874861877
"04012",15,81,31072,2215,0.000545756395889256,"PIK3R1/RPS6KB2/MAPK1/ABL1/PIK3CA/SHC3/GRB2/ERBB4/ARAF/CRK/ELK1/MAPK10/MAP2K1/MAPK3/NRG4",0.00243316393167293
"05410",15,82,31072,2215,0.000624558969953632,"TPM4/ITGB4/ITGA10/EMD/ITGA2/CACNB4/CACNB2/ITGAV/ITGB5/CACNA1S/DMD/ATP2A2/ITGA11/TGFB1/SGCA",0.00272766570551178
"04974",14,74,31072,2215,0.000660477728502798,"ATP1B3/ATP1A2/COL15A1/ATP1B4/ATP1B1/SLC7A7/XPNPEP2/SLC3A1/SLC1A5/COL17A1/SLC6A19/SLC3A2/COL1A2/SLC9A3",0.00282684467799198
"04973",9,36,31072,2215,0.000753879178869031,"PIK3R1/ATP1B3/ATP1A2/ATP1B4/PIK3CA/ATP1B1/AMY1C/SLC2A5/HK1",0.00316333616231319
"04320",7,23,31072,2215,0.000820746667522686,"ETS1/MAPK1/NOTCH2/GRB2/MAP2K1/PIWIL1/MAPK3",0.00337768820865105
"04621",10,45,31072,2215,0.00105329984360849,"RELA/MAPK1/CCL5/NFKB1/IKBKG/MAPK10/HSP90B1/TRAF6/MAPK3/CASP8",0.0040982939369494
"04930",10,45,31072,2215,0.00105329984360849,"PIK3R1/CACNA1G/MAPK1/PIK3CA/CACNA1B/INS/MAPK10/CACNA1A/HK1/MAPK3",0.0040982939369494
"05130",10,45,31072,2215,0.00105329984360849,"CDC42/YWHAZ/ABL1/TUBB3/ARPC5/TUBB2A/RHOA/ARPC3/TUBB/CDH1",0.0040982939369494
"00563",7,24,31072,2215,0.00108792949812906,"PIGT/PIGZ/PIGK/PIGO/PGAP1/DPM2/PIGS",0.00415744486785034
"05145",19,123,31072,2215,0.00113403683747924,"PIK3R1/RELA/HLA-DOA/MAPK1/PIK3CA/TNFRSF1A/MAP2K6/CD40/IL12A/PLA2G12A/NFKB1/IKBKG/LAMB4/TGFB1/MAPK10/IRAK4/TRAF6/MAPK3/CASP8",0.00425761198632557
"04110",18,114,31072,2215,0.00116892343994198,"ATR/YWHAZ/CDK2/ABL1/GADD45G/SMAD3/CCNB3/E2F1/ANAPC10/TGFB1/CDC25C/E2F3/CDC20/CDC14A/ANAPC2/STAG2/CCNA1/MCM3",0.00431292441633765
"04360",19,125,31072,2215,0.00137901628932424,"RAC2/ROBO1/CDC42/PLXNA3/MAPK1/ABL1/SLIT2/EPHB2/LRRC4C/CFL1/ABLIM3/SEMA3D/NFAT5/SEMA6C/RHOA/SEMA4A/MET/PLXNB3/MAPK3",0.00490467036271698
"05218",13,71,31072,2215,0.00139213549380039,"PIK3R1/MAPK1/PIK3CA/MITF/E2F1/ARAF/E2F3/FGF11/MAP2K1/MET/PTEN/MAPK3/CDH1",0.00490467036271698
"00620",9,39,31072,2215,0.0013980602435782,"HAGH/ALDH3A2/LDHA/ME2/GRHPR/MDH1/AKR1B1/MDH2/ME1",0.00490467036271698
"04115",12,63,31072,2215,0.00147273850793575,"ATR/CDK2/BAX/GADD45G/CCNB3/SESN3/TP73/SIAH1/PTEN/RRM2B/EI24/CASP8",0.00508332323706856
"00480",10,47,31072,2215,0.00150089615830962,"MGST3/GPX1/GCLM/GPX4/RRM1/MGST2/TXNDC12/RRM2B/GSS/GSTK1",0.0050982821885438
"00562",10,48,31072,2215,0.00177650800560286,"INPP4A/PIK3CA/ITPKB/PLCB1/CDIPT/INPP5A/PIP5K1A/IMPA1/PTEN/PLCE1",0.00594019864373456
"00051",8,33,31072,2215,0.00182375669002802,"ALDOB/PFKFB2/KHK/FBP1/GMPPB/MTMR2/AKR1B1/HK1",0.00600436817947687
"04664",13,74,31072,2215,0.00205531463328484,"PIK3R1/RAC2/MAPK1/VAV1/PIK3CA/MAP2K6/PLA2G12A/GRB2/MAPK10/SYK/MAP2K1/GAB2/MAPK3",0.00646319620149044
"05412",13,74,31072,2215,0.00205531463328484,"ITGB4/ITGA10/EMD/ITGA2/CACNB4/CACNB2/ITGAV/ITGB5/CACNA1S/DMD/ATP2A2/ITGA11/SGCA",0.00646319620149044
"05144",10,49,31072,2215,0.00209161324728746,"CSF3/LRP1/CD40/IL12A/VCAM1/THBS2/TGFB1/MET/CR1/HBA2",0.00646319620149044
"05222",14,83,31072,2215,0.00210183552449345,"PIK3R1/RELA/CDK2/ITGA2/PIK3CA/ITGAV/NFKB1/E2F1/IKBKG/LAMB4/TRAF6/E2F3/RXRB/PTEN",0.00646319620149044
"04650",18,120,31072,2215,0.00211412959861837,"PIK3R1/RAC2/ZAP70/MAPK1/NCR1/VAV1/ICAM2/PIK3CA/SHC3/GRB2/ARAF/NFAT5/SYK/HLA-A/KIR3DL2/MAP2K1/FCGR3A/MAPK3",0.00646319620149044
"05140",12,66,31072,2215,0.0022296211038342,"RELA/HLA-DOA/MAPK1/IL12A/NFKB1/TGFB1/ELK1/IRAK4/TRAF6/CR1/FCGR3A/MAPK3",0.00665127546136428
"05020",8,34,31072,2215,0.00223781230475808,"MAPK1/BAX/CCL5/NCAM1/ELK1/MAP2K1/MAPK3/STIP1",0.00665127546136428
"05110",10,50,31072,2215,0.0024501814385395,"ATP6V0A1/ADCY9/ATP6V1E1/ATP6V0B/ATP6V1G3/ATP6V0A4/SEC61G/ARF1/ATP6V1H/SEC61B",0.00718272366914318
"05100",12,67,31072,2215,0.0025430936615182,"PIK3R1/CDC42/ARPC5/PIK3CA/SHC3/RHOA/CRK/MET/ARPC3/ILK/CLTA/CDH1",0.00735435194006615
"04080",31,255,31072,2215,0.00257924405651561,"CYSLTR2/HRH1/ADRA1D/BDKRB1/PTGDR/GIPR/OPRD1/GRM8/GPR50/GH1/TSPO/GPR35/F2RL3/NR3C1/GABBR1/OPRM1/GRIK5/CHRNA7/GABRG3/GABRA5/MTNR1B/P2RY10/CHRNA2/HTR5A/GPR83/HTR2A/F2/PTGER3/ADORA1/F2RL1/GABRG2",0.00735944304125786
"04976",12,68,31072,2215,0.00289149291315374,"ATP1B3/ATP1A2/ATP1B4/ATP1B1/ADCY9/CA2/ABCC4/AQP1/ABCC3/ABCB11/SLC22A1/SLC9A3",0.0080456233026611
"00600",7,28,31072,2215,0.00289492053413507,"SMPD4/ARSA/GAL3ST1/SMPD1/SPHK2/NEU2/SGPP1",0.0080456233026611
"05416",12,69,31072,2215,0.00327759407585158,"RAC2/CD55/HLA-DOA/ABL1/CD86/MYH14/CD40/DMD/HLA-A/HLA-F/SGCA/CASP8",0.0089923734901569
"02010",9,44,31072,2215,0.00339044848433746,"ABCC9/ABCC11/ABCB10/ABCC4/ABCD1/ABCC6/ABCC3/ABCA2/ABCB11",0.00918425285630654
"05214",11,61,31072,2215,0.00357897003729423,"PIK3R1/MAPK1/PIK3CA/SHC3/GRB2/E2F1/ARAF/E2F3/MAP2K1/PTEN/MAPK3",0.00957374484976207
"00770",5,16,31072,2215,0.00411449455726097,"PANK3/PANK1/COASY/BCAT2/VNN2",0.0108637043294411
"04970",13,80,31072,2215,0.004162727827169,"ATP1B3/ATP1A2/ADRA1D/VAMP2/ATP1B4/ATP1B1/AQP5/AMY1C/ADCY9/PLCB1/ATP2B2/DMBT1/CST1",0.0108637043294411
"04530",17,119,31072,2215,0.00462127934028921,"PPP2R2B/CDC42/RRAS2/MAGI3/PARD6B/MYH14/PPP2CA/CLDN18/VAPA/F11R/RHOA/EXOC4/CLDN22/PTEN/MPDZ/CLDN6/CLDN8",0.011772149627516
"00510",9,46,31072,2215,0.00463483056704365,"DPM3/MAN1B1/ALG12/RPN2/B4GALT3/ALG14/DPM2/MGAT1/ST6GAL2",0.011772149627516
"05219",8,38,31072,2215,0.00467585382401337,"MAPK1/E2F1/ARAF/RASSF1/E2F3/MAP2K1/MAPK3/CDH1",0.011772149627516
"03022",7,32,31072,2215,0.00640967947584486,"GTF2I/STON1/TAF9/TAF9B/GTF2H1/TAF11/TAF6L",0.0159496675329163
"04660",15,104,31072,2215,0.00688105139353626,"PIK3R1/RELA/ZAP70/CDC42/MAPK1/VAV1/PIK3CA/NFKB1/GRB2/IKBKG/NFAT5/RHOA/MAP2K1/PTPRC/MAPK3",0.0169258045772041
"04912",14,95,31072,2215,0.00733114676236706,"CDC42/MAPK1/ATF4/MAP2K6/CACNA1S/PLA2G12A/ADCY9/PLCB1/GRB2/ELK1/MAPK10/MAP2K1/MAP3K4/MAPK3",0.0178280159903017
"04330",8,41,31072,2215,0.00755751694596508,"HES1/NOTCH2/NUMBL/DLL3/PSENEN/DLL1/MFNG/PTCRA",0.0181720070386127
"05323",13,86,31072,2215,0.00774499629731888,"HLA-DOA/CCL5/CD86/ATP6V0A1/ATP6V1E1/TNFSF11/ATP6V0B/TNFRSF11A/TGFB1/ATP6V1G3/ATP6V0A4/ATP6V1H/IL15",0.018415880084736
"03320",11,68,31072,2215,0.00832283612925346,"CPT1A/GK/CYP27A1/FABP6/PDPK1/DBI/PLTP/RXRB/ILK/ME1/CPT1B",0.0191514723834434
"04070",11,68,31072,2215,0.00832283612925346,"PIK3R1/INPP4A/PIK3CA/ITPKB/PLCB1/CDIPT/INPP5A/PIP5K1A/IMPA1/PTEN/PLCE1",0.0191514723834434
"04610",11,68,31072,2215,0.00832283612925346,"CD46/CD55/SERPIND1/BDKRB1/FGA/F11/TFPI/CR1/F2/MBL2/CFB",0.0191514723834434
"04670",15,107,31072,2215,0.00891370955215879,"PIK3R1/RAC2/CDC42/ESAM/VAV1/THY1/PIK3CA/CLDN18/VCAM1/F11R/RHOA/RAPGEF3/CLDN22/CLDN6/CLDN8",0.0202929132357658
"04940",8,43,31072,2215,0.0101113513164506,"HLA-DOA/CD86/IL12A/INS/CPE/HLA-A/HLA-F/HSPD1",0.0227771492812678
"04210",12,80,31072,2215,0.0109063443205847,"PIK3R1/RIPK1/RELA/BAX/PIK3CA/TNFRSF1A/NFKB1/IKBKG/IRAK4/CAPN2/PRKAR1A/CASP8",0.0243120592146366
