"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"NFATC2",1.22975522075,6.616977865375,5.87767846312673,3.67459088814298e-05,0.00853743118443771
"ACTA1",1.78139160983333,7.70061956491667,5.86616063290319,3.75004181523695e-05,0.00853743118443771
"TRIB1",1.81092217083333,12.3739629020833,5.8422468731514,3.91190856402276e-05,0.00853743118443771
"NEDD9",1.01025259266667,8.03880180183333,5.79768922548459,4.23326779386597e-05,0.00853743118443771
"U92981",-1.10715361,10.5633684741667,-5.77006988348137,4.44619390851231e-05,0.00853743118443771
"RND3",1.19439072083333,11.5730626804167,5.76127618519187,4.51630935900689e-05,0.00853743118443771
"U94902",1.18878921858333,7.40729025329167,5.75760180888999,4.54594738637586e-05,0.00853743118443771
"ENST00000295410",-1.41313408425,8.166043371625,-5.74304626942593,4.66536317380356e-05,0.00853743118443771
"KIAA1822L",1.00482834883333,7.1951985225,5.67929775275063,5.22822132307501e-05,0.00874850137408104
"MME",1.23824279283333,7.65775716925,5.66404243327128,5.37313647753629e-05,0.00874850137408104
"DSCR1",1.31362337375,10.6858108175417,5.65917088369187,5.42029012228966e-05,0.00877183618123877
"THC2314201",2.68697067083333,9.06606025983333,5.62116890090409,5.80326323131525e-05,0.00892718765833606
"ENST00000310579",-1.27791223183333,8.85873908075,-5.61065568759846,5.9141176566669e-05,0.00892718765833606
"BC030813",-1.68881414591667,9.38590674545833,-5.58492288858228,6.19486278697704e-05,0.00892718765833606
"ENST00000307840",-1.19723240433333,7.52893341016667,-5.51697151443145,7.00497975526708e-05,0.00946342308502864
"NR4A3",2.15914903191667,9.52049976079167,5.49677426911817,7.26647904417959e-05,0.00962013322340461
"A_23_P44053",-1.17338800925,7.68806216395833,-5.48095105309003,7.47843600264183e-05,0.00972259261397853
"IGKC",-1.1931606,8.31000393941667,-5.47427702126141,7.5697569601198e-05,0.00975964681596856
"AF471454",-1.37891242716667,7.55116451575,-5.46681673411779,7.67321137446711e-05,0.00985214974493562
"NR4A2",1.4474335065,9.15351915683333,5.43464522315061,8.13648478663073e-05,0.0100268723539037
"U88892",1.13867478533333,7.34470810716667,5.42580718517261,8.26878261740442e-05,0.0100362349018746
"ENST00000259219",-1.47366263991667,8.06670761204167,-5.38883445229163,8.84696518919661e-05,0.0101063567043646
"KCNG1",-1.428900129,9.59009437891667,-5.37680355844907,9.04404667404392e-05,0.0101213797565435
"IGHG1",-1.5500090145,11.5420672910833,-5.34683478329282,9.55507645901129e-05,0.0103533155432116
"AXUD1",1.94390424066667,9.871381159,5.34195584037814,9.64107275125626e-05,0.0103656544127002
"TUBAL3",1.18050124358333,7.06123214370833,5.33359582969276,9.79030150004677e-05,0.0104537542340018
"ENST00000359488",-1.23124000116667,7.6620564895,-5.30674661648233,0.000102860135651795,0.010689197775828
"MAFF",1.3801282605,9.40384281733333,5.30381374783436,0.000103417206565268,0.0107112648079867
"ENST00000379913",-1.30509988266667,9.83817747341667,-5.25280988079004,0.000113622549346733,0.0112435664117888
"A_24_P490109",-1.25641352516667,8.05935025,-5.2484177218194,0.000114548951308671,0.0112992540160731
"THC2315555",1.22257668875,8.86413789979167,5.22415261606576,0.000119810269171896,0.0113845403171533
"M87790",-1.7786582475,11.31902643125,-5.16301194079964,0.000134209540212864,0.0119181739110781
"A_24_P930049",1.50555506125,6.70976411504167,5.14116292580738,0.000139781056056572,0.0119727756319591
"U94903",1.30506566833333,7.956813501,5.14100668868113,0.000139821749333355,0.0119727756319591
