"TERM_ID","Count","geneID","p.adjust","par"
"GO:0007049",31,"SPAG8/PYHIN1/ARF6/MAPK1/CASP8AP2/INSM1/PRR5/CGRRF1/RB1CC1/BIRC6/BEX2/LMLN/CHAF1B/PPP1CA/PTP4A1/UHRF1/PIM3/ANAPC10/STOX1/TP73/SIAH1/MAPK6/RASSF1/CCNDBP1/CDC14A/ERH/MCTS1/MAPK3/CLTA/PSME3/GAK",0.00847467877677103,"Wei2020_x_GSE53868"
"GO:0007049",46,"MAPK1/CGRRF1/RPS6KA1/TRIM21/UHRF2/GAS1/TP73/ANAPC5/UHRF1/CCNDBP1/PIM3/RCBTB1/ANAPC10/CHAF1B/MAPK3/SIAH1/PTP4A1/BEX2/MCTS1/RBBP4/APEX2/ANAPC13/BANP/CCNT2/CDC14A/THAP1/ZC3HC1/KLHL13/RB1CC1/RASSF1/DMTF1/RNF8/ARF6/KIF13A/CDC16/MAPK6/INSM1/CASP8AP2/FSD1/TERF2/PPP1CA/PKN2/ERH/GAK/RABGAP1/PSME3",0.0295082476175238,"Wei2020_x_GSE12852"
"GO:0007127",1,"CKS2",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0007127",1,"CKS2",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0007165",4,"DPYSL2/FEZ2/MET/ITGB3BP",0.0477970413331672,"Chen2003_x_GSE53868"
"GO:0007165",162,"RHOB/TGFBR1/SLA/BCR/RAC2/RHOQ/FRS3/WIF1/CREM/LRRC8B/RPS6KB2/NTF3/CDK3/ARHGAP24/RHOC/DUSP15/HIF1A/COL15A1/PPP2R5A/PLCXD2/PLAA/PPP2R5B/BEX1/MAGI3/YWHAZ/GNAL/CDK2/TCP11L1/GFRA3/MAPK1/EXT1/NCR1/CASP8AP2/LTBR/DTNA/TFF1/CEACAM1/GPR143/INPP4A/GPR85/ACVR1B/TNFSF9/SECTM1/ITPKB/ACVRL1/TNFSF14/TANK/STK24/SERGEF/CSF1R/MYOC/MAP2K6/S100A6/IL5RA/PKN3/IL32/CACNA1I/CSNK1G3/AXL/BEX2/BMP8A/DUSP22/BCAM/APBB1IP/SMPD1/ADCY9/NOSTRIN/PLCB1/SH3BP5/PSG6/CCL18/FCGR2B/PDE11A/TLE1/RABEP1/FEZ2/GRB2/KIFAP3/ERBB4/ESR1/RHEB/PDE9A/F2RL3/MAP2K5/HBS1L/NFAT5/TIE1/NR3C1/ANGPTL3/TRAT1/HTR3D/TNFRSF11A/STAT6/FAM3C/CRK/CEACAM20/IL27/IL1RL1/CHRNA7/MAPK10/HINT1/CMTM1/GABRG3/COPS3/SMAD5/CCR6/TRIP10/COPA/MAPK6/GABRA5/RSU1/ZP3/OMP/RAPGEF3/PSG3/FNBP1/FGF11/MICAL1/PTPRR/TAGAP/IL25/MAP2K1/CD34/LMBR1/PIP5K1A/SCGB1A1/PDE7B/ARHGAP27/NR1I3/IMPA1/MET/ARHGEF7/CHRNA2/DEK/LMBR1L/RYK/NDRG2/LALBA/GAB2/GRP/MST1R/CABP2/NR1I2/CLIC2/GMFB/OR2F1/PDE1B/CLEC1B/SNX27/IL15/CCL1/CREB1/ADORA1/LRPAP1/PENK/GABRG2/GNG5/GNA14/IQGAP1/ARL2BP/SNX17/SYDE1",3.55224285925019e-20,"Wei2020_x_GSE53868"
"GO:0007165",191,"ERBB4/TLR6/GAB3/CCL18/AMBN/CREM/TAGAP/IL5RA/TNFSF9/WIF1/ARHGAP24/KLRC2/UTS2/IL12RB1/PDE6B/GABRG2/CD200R1/NR1I3/MAPK1/MAP2K6/GPNMB/GMFB/CLCN6/DIRAS2/ARHGEF7/BMP8A/GRP/PSG4/RPS6KA1/SIPA1/MET/TIE1/GABRG3/NOSTRIN/PLCXD2/ACVR1B/COL15A1/TNFSF4/PTPRR/TPTE/OMP/BMP3/CD34/PSG3/FCGR2B/RHOQ/PILRA/FGF11/ARHGAP25/CBLB/MAP2K5/DUSP15/HBS1L/TGFBR1/OR1D5/CLEC1B/CSNK1G3/CD164/ZP3/TLR1/HLA-DRB1/REG3A/APBB1IP/CXCL12/ARL2BP/LPXN/PTK7/CDK2/MAPK14/INPP4A/SECTM1/GNG10/CEACAM1/CDKL2/SMAD5/TFF1/OLFML1/GNA14/CXCL6/GNG11/BCR/CD244/BEX1/AXL/MICAL1/PPP2R5C/BEX2/GNG5/GDI2/TLE2/RETN/GABRA5/NR3C1/IL32/NDRG3/ASB2/MYD88/OR2F1/PIP5K1A/PLAA/RHOT1/NDRG2/RASGRF1/HIF1A/PDE9A/NFAT5/NCK1/HINT1/ARHGAP12/KCNIP2/SCGB1A1/EXT1/CHRM1/LTBR/TNFRSF10A/ACTL6A/CHRNA2/TRIP10/GJA1/CDK3/CSF2RB/YWHAZ/MPP1/EGFR/RSU1/MTA1/CSNK2B/LALBA/TRIM55/FEZ2/TANK/CCL20/CNTFR/CCL24/IGBP1/COPS3/LRRC28/RARB/WNK1/CLIC2/SCUBE2/SPARCL1/CRK/CCL27/RHEB/DTNA/PSD/LGALS3BP/S100A6/CD79B/CABP4/SMPD1/AMELX/F2RL3/IL2RB/EXT2/OR1J4/MAPK6/HDGF/IQGAP1/EPAS1/CASP8AP2/PPP2R5B/LRPAP1/SNX17/CABP2/IL2RG/IL15/PPP1R12A/PENK/CCL1/CCND3/PKN3/TLE3/KLRK1/GRAP2/CCL13/ESR1/OPHN1/STARD13/CBL/GTPBP1/GNAL/RHOB/PKN2/IL1RL1/SIRPB1/GFRA3/RHOC/CHRNA7/TNFRSF18",3.01524671736837e-06,"Wei2020_x_GSE12852"
"GO:0007179",3,"HPGD/SMAD2/TGFB3",0.00860949947527583,"Chen2003_x_GSE53868"
"GO:0007179",14,"TGFBR1/ACVRL1/SMAD3/TGFBR2/ITGB5/LRRC32/DUSP22/PML/ID1/GLG1/TGFB1/HIPK2/SMAD5/COL1A2",0.0374971148388015,"Wei2020_x_GSE53868"
"GO:0007179",3,"TGFB3/SMAD2/HPGD",0.0443284327727178,"Chen2003_x_GSE12852"
"GO:0007231",1,"CASP1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0007231",1,"CASP1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0007399",4,"DPYSL2/FEZ1/FEZ2/MET",0.0127902880009688,"Chen2003_x_GSE53868"
"GO:0007399",50,"CAMK1D/TGFBR1/ROBO1/NTF3/HES1/PLAA/BEX1/ARF6/GFRA3/SCN8A/GPM6B/ACVR1B/FEZ1/NAV1/NOTCH2/MYLIP/AXL/PCDHB15/SH2B2/NUMBL/SMPD1/DLX5/EPHB2/BDNF/APC/FEZ2/ERBB4/DCTN1/STMN3/SIAH1/CDC20/FGF11/PCDHGB6/NR2C2/MET/ARHGEF7/ANAPC2/ACVR1C/MST1R/DPF3/GMFB/GSS/SCN3B/NRG4/ACHE/ADORA1/PCDHGA3/UNC119/PCDHGA8/MEF2C",1.03783359226732e-05,"Wei2020_x_GSE53868"
"GO:0007411",2,"FEZ1/FEZ2",0.0371412943013245,"Chen2003_x_GSE53868"
"GO:0007411",24,"IGSF9/PLXNA3/GFRA3/EXT1/TUBB3/FEZ1/CSF1R/SCN1B/NOTCH2/SLIT2/EPHB2/BDNF/RELN/FEZ2/SEMA3D/SEMA6C/USP33/SEMA4A/MYCBP2/SIAH1/OR10A4/NEO1/OTX2/RYK",0.00560860624437347,"Wei2020_x_GSE53868"
"GO:0007507",31,"PDLIM1/TGFBR1/ID3/FOXL1/WIF1/BMP2/ACVRL1/NF1/TGFBR2/POPDC3/PDLIM4/RB1CC1/FOXJ1/HAND1/PDLIM3/AP1B1/DZIP1/ERBB4/MAP2K5/ISL1/TGFB1/BICC1/RBP4/UTY/MAP2K1/ZFP36L1/PTEN/PLCE1/PDLIM5/MEF2C/CASP8",8.8899642038054e-05,"Wei2020_x_GSE53868"
"GO:0007507",39,"ERBB4/HAND1/PDLIM3/WIF1/PDLIM1/MBD1/POPDC3/TH/WDR11/MAP2K5/RBP4/GLI3/TGFBR1/UTY/CASP8/PTEN/WT1/ID3/BMP2/AP1B1/GJA1/TGFBR2/STRA6/PRKDC/CACNA1C/WNK1/FOXJ1/KCNQ1/CACYBP/RB1CC1/TGFB1/FOXL1/BICC1/PKP2/PDLIM4/ISL1/NCOA6/ECE1/MKKS",0.0258070897909431,"Wei2020_x_GSE12852"
"GO:0009615",19,"OASL/CCL5/XPR1/AUP1/SAP30BP/CCL19/ADAR/IL12A/SMPD1/CFL1/OAS2/IFITM3/IFITM1/IKBKG/PRKRA/OAS1/HYAL1/MST1R/BST2",0.00155436713960105,"Wei2020_x_GSE53868"
"GO:0009615",26,"XPR1/NPC2/TNFSF4/IFNGR2/OASL/OAS1/IFITM1/CXCL12/TPT1/IKBKG/CFL1/TBK1/FOXP3/OAS2/CLU/IL12A/HYAL1/AUP1/RPS15A/IFIT1/BANF1/SMPD1/PRKRA/FOSL1/IFITM3/EEF1G",0.040525899527302,"Wei2020_x_GSE12852"
"GO:0010628",4,"LRRC32/TLE1/DKK1/PKP1",0.0207195890414534,"Chen2006_x_GSE53868"
"GO:0010628",59,"TGFBR1/ID3/ATF3/RIPK1/RELA/C1QTNF1/CD46/ROBO1/ETS1/HES1/HIF1A/MAF/GATA2/ITGAX/BMP2/DNMT1/ACVR1B/MUSTN1/SMAD3/BMP6/PLP1/ATF4/LRRC32/MITF/NOS1AP/DLX5/EPHB2/INS/FUBP3/TLE1/E2F1/YY1/NFAT5/TWIST1/TREM2/STOX1/LIF/TNFSF11/BRCA1/TGFB1/TRIM24/NFE2L2/PDCD10/FAM98A/IL1F10/MAZ/SPRY2/DKK1/RUNX2/DLL1/MAP2K1/CD34/MYLK2/NR1I2/AGR2/EDA/TTC21B/DHX36/MEF2C",1.45896032738044e-06,"Wei2020_x_GSE53868"
"GO:0010718",2,"SMAD2/TGFB3",0.0220388887888139,"Chen2003_x_GSE53868"
"GO:0010718",10,"SNAI1/WWTR1/TGFBR1/BMP2/SMAD3/TGFBR2/SDCBP/TWIST1/TGFB1/TGFB1I1",0.0161041111964284,"Wei2020_x_GSE53868"
"GO:0010820",1,"S100A7",0.043195385036891,"Chen2006_x_GSE53868"
"GO:0010820",1,"S100A7",0.0292611530174209,"Chen2006_x_GSE12852"
"GO:0010955",1,"IL1R2",0.0359123938760822,"Chen2006_x_GSE53868"
"GO:0010955",1,"IL1R2",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0016310",39,"CAMK1D/RPS6KB2/CDK3/GK/PANK3/CLK1/PIK3CA/ITPKB/ULK4/MAP2K6/ALPK1/AXL/PGK1/EPHB2/RFK/SPHK2/MAP4K5/ARAF/PDPK1/MAP2K5/TIE1/TK1/NOL9/PANK1/NADK/IRAK4/TNK2/BMP2K/COASY/PIP5K1A/TRPM7/MAP3K4/MET/NME2/MST1R/CDKL3/MAPK3/CDK8/GAK",2.02932823443601e-05,"Wei2020_x_GSE53868"
"GO:0016310",2,"PBK/NME1",0.0317685759907208,"Chen2006_x_GSE12852"
"GO:0016540",6,"AFG3L2/CASP4/FAM111A/FXN/HTRA2/CAPN2",0.0394631160068421,"Wei2020_x_GSE53868"
"GO:0016540",1,"CASP1",0.0360440815238791,"Chen2006_x_GSE12852"
"GO:0016567",52,"WWTR1/ASB7/SMURF1/UBE2V2/RNF34/CRBN/RNF180/RNF139/ASB9/FBXO33/MED6/FBXW11/MYLIP/SPSB4/BIRC6/PPP1R11/BRAP/MGRN1/TRIM9/RNF126/UBE4A/PEX10/HECTD1/USP5/TRIM39/RNF149/BRCA1/MYCBP2/UBB/TRIM38/SIAH1/TRIM24/SOCS6/FBXO3/NFE2L2/FBXO5/ZBTB16/RNF128/ASB12/CDC20/NEDD4L/LRRC41/TRIM43/TRPC4AP/FBXO7/WSB1/KLHL17/ABCB11/UBE2D4/UBD/RNF183/RNF166",5.77067244444025e-05,"Wei2020_x_GSE53868"
"GO:0016567",70,"ASB1/RNF166/DTX1/CDC23/BRAP/SHPRH/ASB14/ZBTB16/TRIM21/MKRN2/UHRF2/HERC4/UBE2D4/ABCB11/RNF139/UBA52/CBLB/RNF149/CBLL1/ASB13/FBXO3/TRIM4/TRPC4AP/RNF128/CCNB1IP1/FBXO7/ASB8/SOCS1/SIAH1/ASB3/FBXO33/CRBN/MED6/ASB2/SOCS6/TRAF7/PEX10/UBE2V2/RNF135/MYCBP2/UBB/PPP1R11/RPGR/MAGEF1/UBD/TRIM55/ZC3HC1/VPS18/KLHL13/BRCA1/ASB9/ASB6/CNOT4/SAE1/SMURF1/CDC16/USP5/FBXO5/FBXL5/NFE2L2/RNF126/BARD1/TRIM43/CBL/ASB7/WWTR1/RPS27A/UNKL/TRIM41/ASB11",0.00464157127085343,"Wei2020_x_GSE12852"
"GO:0019372",2,"HPGD/ALOX12",0.00860949947527583,"Chen2003_x_GSE53868"
"GO:0019372",4,"GPX1/ALOXE3/GPX4/ALOX15B",0.0491460830527191,"Wei2020_x_GSE53868"
"GO:0019372",2,"HPGD/ALOX12",0.0284231031683699,"Chen2003_x_GSE12852"
"GO:0019934",1,"ADORA2B",0.0460465835049466,"Chen2006_x_GSE53868"
"GO:0019934",1,"HTR2C",0.0452560152553438,"Chen2003_x_GSE53868"
"GO:0030099",1,"CDKN1C",0.0480252591692193,"Chen2006_x_GSE53868"
"GO:0030099",7,"HOXB7/PML/SNRK/ZBTB16/DLL1/RASGRP4/IRF8",0.00829922845869791,"Wei2020_x_GSE53868"
"GO:0030174",1,"MCM4",0.0359123938760822,"Chen2006_x_GSE53868"
"GO:0030174",1,"MCM4",0.0255343429092793,"Chen2006_x_GSE12852"
"GO:0030178",2,"TLE1/DKK1",0.0207195890414534,"Chen2006_x_GSE53868"
"GO:0030178",9,"WIF1/APCDD1L/LRP1/HIC1/WWOX/TLE1/APCDD1/DKK1/NKD1",0.0214330139699538,"Wei2020_x_GSE53868"
"GO:0030178",1,"DKK1",0.0498258517251973,"Chen2006_x_GSE12852"
"GO:0030182",2,"EIF4E/MET",0.0340378852524398,"Chen2003_x_GSE53868"
"GO:0030182",25,"ID3/LHX9/ABL1/INSM1/BMP6/ATF4/NGRN/PIGT/RTN3/IRX5/NAPA/DNMT3A/LMX1B/ATP2B2/RUNX3/HIPK2/FZD8/CTF1/RUNX2/MAP2K1/RTN4/MET/RYK/THAP11/MEF2C",0.00103282903727757,"Wei2020_x_GSE53868"
"GO:0030279",1,"DKK1",0.0460465835049466,"Chen2006_x_GSE53868"
"GO:0030279",1,"DKK1",0.0317685759907208,"Chen2006_x_GSE12852"
"GO:0030282",12,"SBDS/KLF10/PTHLH/HIF1A/BMP2/ATF4/ANKH/GPC3/TMEM38B/ZBTB40/PHEX/COL1A2",0.00525946102746548,"Wei2020_x_GSE53868"
"GO:0030282",17,"SLC24A3/KLF10/TUFT1/SBDS/ATF4/FGFR2/FGFR3/GPC3/HIF1A/BMP2/ZMPSTE24/MINPP1/GATA1/PTHLH/TMEM38B/PHEX/ANKH",0.0158987922778517,"Wei2020_x_GSE12852"
"GO:0030336",2,"NISCH/KRT16",0.0340850067560406,"Chen2006_x_GSE53868"
"GO:0030336",29,"RHOB/DUSP10/ROBO1/TMEFF2/THY1/SAP30L/CX3CR1/ACVRL1/DACH1/ARID4B/CYP1B1/NF1/FUZ/STK24/NISCH/MITF/SLIT2/DUSP22/ARID2/IFITM1/TIE1/ABHD6/PLXNB3/PTEN/EMILIN2/ALOX15B/BST2/CDH1/NF2",8.6656003885426e-07,"Wei2020_x_GSE53868"
"GO:0030855",3,"KRT17/KRT14/KRT16",0.00498662468664234,"Chen2006_x_GSE53868"
"GO:0030855",13,"TAGLN2/ID3/CPT1A/PGK1/VDAC1/DLX5/KRT20/KRT28/DMBT1/ANXA7/TGFB1I1/TAGLN/GSTK1",0.0496041916268235,"Wei2020_x_GSE53868"
"GO:0031016",2,"SMAD2/MET",0.00881707050901797,"Chen2003_x_GSE53868"
"GO:0031016",2,"MET/SMAD2",0.0443284327727178,"Chen2003_x_GSE12852"
"GO:0031581",1,"COL17A1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0031581",2,"COL17A1/LAMA3",0.0190925771436319,"Chen2003_x_GSE12852"
"GO:0032543",14,"MRPL33/MRPL47/MRPS18B/MRPS28/MRPS6/MRPL28/MRPS24/MRPL32/MRPS22/MRPS23/MRPL37/MRPL45/MRPL52/MRPS16",0.0374971148388015,"Wei2020_x_GSE53868"
"GO:0032543",30,"GFM2/MRPL15/MRPL32/MRPS22/MRPL47/MRPL18/MRPS28/MRPL50/MRPS12/DAP3/MRPL43/MRPS6/MRPL44/MRPL37/MRPL30/MRPL1/MRPL21/MRPL33/MRPS34/MRPL45/MRPS23/MRPS33/MRPS14/MRPL10/MRPS27/MRPL52/MRPL28/MRPS24/MRPS16/MRPS31",0.000141817315621177,"Wei2020_x_GSE12852"
"GO:0032690",1,"IL1R2",0.0281381079349851,"Chen2006_x_GSE53868"
"GO:0032690",1,"IL1R2",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0032741",1,"CASP1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0032741",1,"CASP1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0032924",1,"SMAD2",0.0452560152553438,"Chen2003_x_GSE53868"
"GO:0032924",6,"TGFBR1/ACVR1B/ACVRL1/SMAD3/TGFBR2/ACVR1C",0.0192862798873009,"Wei2020_x_GSE53868"
"GO:0032967",1,"TGFB3",0.0460988907736987,"Chen2003_x_GSE53868"
"GO:0032967",7,"SERPINB7/VIM/ITGA2/UCN/LARP6/TGFB1/F2",0.0100527526519539,"Wei2020_x_GSE53868"
"GO:0033137",1,"DKK1",0.0460465835049466,"Chen2006_x_GSE53868"
"GO:0033137",1,"DMD",0.0452560152553438,"Chen2003_x_GSE53868"
"GO:0033137",1,"DKK1",0.0317685759907208,"Chen2006_x_GSE12852"
"GO:0035455",4,"ADAR/IFITM3/IFITM1/BST2",0.0406527640005057,"Wei2020_x_GSE53868"
"GO:0035455",1,"LAMP3",0.0269061066983764,"Chen2006_x_GSE12852"
"GO:0038092",1,"SMAD2",0.0309684924539494,"Chen2003_x_GSE53868"
"GO:0038092",4,"WIF1/ACVR1B/SMAD3/ACVR1C",0.0144430431752884,"Wei2020_x_GSE53868"
"GO:0042662",1,"DKK1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0042662",1,"DKK1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0042981",2,"CASP1/NME1",0.0383263225460174,"Chen2006_x_GSE53868"
"GO:0042981",2,"CASP1/NME1",0.0240669214219614,"Chen2006_x_GSE12852"
"GO:0043066",73,"PTMA/PIK3R1/BAG3/CAMK1D/UFM1/AHI1/RIPK1/RELA/MCL1/CRYAB/MAP4K4/CBS/YWHAZ/ATF5/GRK5/SMAD3/PRR5/CSF1R/RPS6/TAF9/PHIP/NOTCH2/THOC6/BIRC6/AXL/HTATIP2/MITF/IL31RA/VDAC1/NFKB1/FXN/HIP1R/HIGD2A/CFL1/TCL1A/OPN3/ERBB4/ARAF/PIM3/TWIST1/TMEM14A/AQP1/MYO18A/FHL2/PAX7/FSTL1/TAF9B/TSC22D1/BCL2A1/SMAD5/PDCD10/HSP90B1/PRAMEF10/PA2G4/ZFAND6/PAX2/FLT4/SPRY2/SIX4/PRAME/NQO1/MICAL1/DKK1/AKR1B1/NME2/ASNS/EVI2B/CREB1/ADORA1/NOL3/CLN3/HCK/HSPD1",6.54638055446038e-11,"Wei2020_x_GSE53868"
"GO:0043066",78,"ERBB4/NOL3/MCL1/PRAME/IL31RA/COPS5/EVI2B/RPS6KA1/RELA/LEF1/FSTL1/CCNG1/RIPK1/PDCD10/GLI3/TAF9/MAP4K4/PIM3/CAPN3/SON/HTATIP2/TMEM14A/TXNDC5/ATF5/DAD1/WFS1/TPT1/CTNS/SMAD5/CAMK1D/VIP/CFL1/SIX4/AXL/MICAL1/AKR1A1/HSPD1/BIRC2/DKK1/GRK5/WT1/SLC9A1/IL6ST/ARF4/ARAF/PTGFR/NME2/ZNF268/OPN3/BAG3/AHI1/YWHAZ/EGFR/AKR1B1/ASNS/PRDX3/VDAC1/PRKDC/TWIST1/SPRY2/MPO/YME1L1/TNFAIP8/HIP1R/PAX2/PPT1/CLN3/GATA1/SEMA4D/CASP2/IL2RB/FABP1/LTF/BARD1/CBL/CD74/BNIP3/TNFRSF18",0.00635739875154887,"Wei2020_x_GSE12852"
"GO:0043123",3,"UBE2I/CASP1/S100A13",0.0207195890414534,"Chen2006_x_GSE53868"
"GO:0043123",37,"RIPK1/RELA/S100A4/RHOC/MIER1/LTBR/PELI1/TICAM2/ABL1/BRD4/GAPDH/SECTM1/TNFRSF1A/CCL19/TIFA/ALPK1/FBXW11/CD40/PPM1A/VAPA/IKBKG/TNFSF11/RHOA/ZDHHC13/TRIM38/IRAK4/TRAF6/TNFRSF19/S100A13/FKBP1A/TMEM9B/BST2/UBD/EDA/F2RL1/DHX36/CASP8",2.70043041180737e-07,"Wei2020_x_GSE53868"
"GO:0043123",44,"TLR6/TNFSF11/CCR7/RELA/CCL21/TRIM21/RIPK1/MAP3K7/PPM1A/SLC35B2/ABL1/CTH/IRAK4/CASP8/GOLT1B/HLA-DRB1/IKBKG/SECTM1/F2RL1/NDFIP1/TBK1/BIRC2/TIRAP/BRD4/MYD88/RHOA/FKBP1A/VAPA/LTBR/GJA1/PELI1/TRAF6/UBD/TNFRSF19/TIFA/APOL3/CD36/LTF/CD40/S100A4/DHX36/TNFRSF1A/CD74/RHOC",0.000415412691118873,"Wei2020_x_GSE12852"
"GO:0043306",1,"ADORA2B",0.0380191424109765,"Chen2006_x_GSE53868"
"GO:0043306",4,"GATA2/SPHK2/SYK/GAB2",0.0491460830527191,"Wei2020_x_GSE53868"
"GO:0043388",1,"NME1",0.0442254569943575,"Chen2006_x_GSE53868"
"GO:0043388",1,"NME1",0.0317685759907208,"Chen2006_x_GSE12852"
"GO:0043523",1,"DKK1",0.0460465835049466,"Chen2006_x_GSE53868"
"GO:0043523",1,"DKK1",0.0317685759907208,"Chen2006_x_GSE12852"
"GO:0043547",28,"RGS9/RASGEF1B/MAP4K4/THY1/CCL5/SNX13/S100A10/NF1/CCL19/CD40/RAB3GAP1/RGS10/CCL18/RTN4R/RGS7/RASGRF2/C9orf72/RAB11FIP2/RSU1/RAPGEF3/RASGRP4/ARHGAP27/ARHGEF7/SNX9/SH3BP1/CCL1/PKP4/F2RL1",6.4103979895222e-06,"Wei2020_x_GSE53868"
"GO:0043547",31,"CCL18/RGS7/RASGRF2/ARHGEF7/ADCYAP1/RAPGEF6/CCL21/RALGPS1/MAP4K4/RGS10/SNX13/F2RL1/S100A10/RASGEF1B/C9orf72/RASGRF1/RASGRP4/RSU1/CCL25/CCL20/CCL24/RGS9/SH3BP1/SEMA4D/RASGEF1C/TBC1D7/CD40/CCL1/CCL13/ALS2/PKP4",0.00768821954502939,"Wei2020_x_GSE12852"
"GO:0044772",1,"CKS2",0.0460465835049466,"Chen2006_x_GSE53868"
"GO:0044772",1,"CKS2",0.0317685759907208,"Chen2006_x_GSE12852"
"GO:0045333",2,"COX4I1/NDUFA4",0.0154884948663047,"Chen2003_x_GSE53868"
"GO:0045333",11,"NR4A3/COX6C/UQCRB/COX7A2/COX4I2/COX5B/COX6B1/COX7C/COX5A/COX6A1/UQCRQ",0.000374150862099638,"Wei2020_x_GSE53868"
"GO:0045892",4,"CDKN1C/UBE2I/TLE1/CHD3",0.0281381079349851,"Chen2006_x_GSE53868"
"GO:0045892",71,"TSC22D4/ID3/KLF10/RELA/LHX9/CRYAB/HES1/RUNX1T1/ATF5/BMP2/CASP8AP2/ZMYM2/ZNF658/PBXIP1/BTAF1/DACH1/SPEN/ZBTB38/HMX1/FBXW11/KHDRBS1/HAND1/SIX5/PCGF6/PML/DEAF1/NOSTRIN/SAP18/PLCB1/GATAD2B/ID1/TLE1/L3MBTL3/E2F1/PSMC5/TWIST1/NR3C1/DNMT3A/PARP14/BRCA1/ZGPAT/TFAP4/COMMD7/ZNF706/TGFB1/TRIM24/RERE/RBBP8/ZBTB16/TRAF6/DNAJB6/FOXM1/PRAMEF10/FOXK2/POU2F1/ZNF281/PA2G4/ZP3/PAX2/SIX4/PRAME/PHC2/RUNX2/HMBOX1/PFDN5/SOX13/LANCL2/BAHD1/NR1I2/PHF12/TBL1Y",8.04231196293598e-08,"Wei2020_x_GSE53868"
"GO:0045892",89,"HAND1/LHX9/SFRP2/PRAME/PARP14/RELA/LEF1/TBL1Y/NOSTRIN/ZBTB16/PER2/TNFSF4/DEDD2/MBD1/ZHX2/GLI3/CHD3/KLF10/CAPN3/SAP18/ZP3/CREG1/ATF5/PSMC5/RPS6KA5/PBXIP1/RB1/SIX4/ZNF540/TLE2/SNX6/NR3C1/MEN1/WT1/SIX3/FOXP3/SOX13/ID3/HMGB2/MAGEL2/CBFA2T3/RBBP4/HES1/BMP2/ATP8B1/PFDN5/DEAF1/CTBP1/SETDB2/ILF3/MTA1/CTBP2/TRAF6/TWIST1/CNOT7/APEX1/MLX/BRCA1/PAX2/ZMYND15/TGFB1/SF1/FOXM1/FOXD1/SMARCC2/FOXK2/RARA/COMMD7/RUVBL2/CASP8AP2/YAF2/SIRT2/FZD1/NCOR2/DNAJB6/ZNF174/ZNF658/ZNF639/TLE3/TAF7/LANCL2/DKK3/CDK5R1/RUNX2/CALCA/FOXP2/RUNX1T1/TOB2/PPARD",0.00166638659689619,"Wei2020_x_GSE12852"
"GO:0045944",172,"PTMA/JUND/PIK3R1/NR4A3/WWTR1/CSF3/CTR9/FSTL3/AHI1/ATF3/RIPK1/KLF10/RELA/RHOQ/PKNOX1/IER5/CREM/ETS1/HOXB7/SPAG8/MEIS1/ZNF493/ELK4/RGMA/PRRX1/HES1/HIF1A/MAF/PPP2R5B/BEX1/FOXD3/GATA2/PBX2/GTF2I/ATF5/ABHD14B/BMP2/RORA/NFKB2/ABL1/ZNF292/ZNF658/BRD4/S100A10/APBB2/ACVRL1/SMAD3/AKNA/ARID4B/BMP6/HOXD8/ATF4/CCNC/ZBTB38/UCN/NRIP1/TP53BP1/TTC5/TNFRSF1A/SMYD3/RFXAP/TAF9/PHIP/SOX21/MED6/CREB3/CD40/TBL1X/ZNF384/FOXJ1/FOXJ3/HAND1/FOXN4/HTATIP2/SIX5/MITF/CEBPZ/USF2/CAMTA2/POGZ/TFCP2L1/WWOX/NFKB1/FOXJ2/CDK5RAP3/TBL1XR1/ZBED1/ZNF76/NCOA3/FUBP3/STK16/UHRF1/MEOX1/E2F1/BCL2L12/ESR1/NCOA1/ABLIM3/YY1/IKBKG/MAP2K5/PITX3/NFAT5/ITGB1BP1/TWIST1/NR3C1/ISL1/LIF/TNFSF11/BRCA1/STAT6/TFAP4/HOXB4/TGFB1/ELK1/TP73/LMX1B/MED12L/HIPK2/NFE2L2/ZBTB16/CRTC2/TRAF6/E2F3/FOXM1/FOXK2/POU2F1/PTBP1/PAX2/ECD/SIX4/RUNX2/IL25/DLL1/NODAL/CHD6/PYGO1/ZNF521/NR2C2/BMP5/ANXA2/NR1I3/NFIA/MET/OTX2/NME2/DEK/TEAD2/ETV5/IRF8/TEAD3/RXRB/ZNF609/NR1I2/ZNF750/MED19/THAP11/ZNF721/MAPK3/NFIB/CREB1/AUTS2/PCBP2/PRDM2/CDX2/F2RL1/FOXA3/MCRS1/DHX36/MEOX2/MEF2C/RNF10",5.74817079372915e-24,"Wei2020_x_GSE53868"
