"PATH","Nh","ES","NES","pvalue","leadingEdge","p.adjust"
"00120",9,-0.281224422982485,NA,0.05,"CYP7B1/CYP27A1/AKR1C4/HSD17B4/SCP2/AMACR/CYP39A1/HSD3B7/AKR1D1",0.133333333333333
"00260",10,-0.204977079240341,-1,0.05,"CTH/SARDH/GATM/PIPOX/PSPH/AMT/GAMT/CBS/AOC2/ALAS1",0.133333333333333
"00310",9,-0.265509903421182,NA,0.05,"HADH/ALDH3A2/EHMT2/SETDB2/PIPOX/ALDH9A1/DLST/SETD2/ASH1L",0.133333333333333
"00380",12,-0.38578578784149,-2.72324626654351,0.05,"ASMT/HADH/ALDH3A2/CAT/ALDH9A1/WARS2/IDO2/AFMID/IL4I1/TPH1/CYP1B1/AANAT",0.133333333333333
"00512",10,-0.282859614052116,-1.19665406271541,0.05,"B3GNT6/GALNT10/C1GALT1/GALNT9/GALNT5/B4GALT5/ST3GAL1/GALNTL6/GALNT14/GCNT4",0.133333333333333
"00592",7,-0.271506626142978,NA,0.05,"PLA2G10/JMJD7-PLA2G4B/PLB1/PLA2G12A/PLA2G4B/PLA2G3/PLA2G4E",0.133333333333333
"00600",17,-0.248457535098481,NA,0.05,"NEU2/SMPD1/ACER1/KDSR/SGPP1/DEGS2/GAL3ST1/SGMS1/SPTLC1/ASAH1/ARSA/ENPP7/SPHK2/GLA/SMPD4/SPHK1/UGCG",0.133333333333333
"00670",5,-0.462137325197574,NA,0.05,"MTHFD2/ATIC/ALDH1L1/AMT/MTHFD1L",0.133333333333333
"00760",6,-0.466623036649215,-1.20958377258676,0.05,"PNP/NADSYN1/NMNAT3/NADK/QPRT/NMNAT2",0.133333333333333
"00910",8,-0.17333545266895,NA,0.05,"ASNS/CTH/CA5B/GLUD2/CA2/AMT/GLUL/CA13",0.133333333333333
"00970",7,-0.267037267178703,NA,0.05,"EARS2/IARS2/PARS2/HARS2/VARS2/WARS2/YARS2",0.133333333333333
"03022",16,-0.260031603949521,NA,0.05,"TAF7/GTF2H3/TAF1L/TAF6L/TAF11/TBP/TAF9/GTF2IRD1/TAF6/STON1/TAF13/GTF2I/GTF2F1/GTF2H1/TAF5L/TAF9B",0.133333333333333
"04010",102,-0.159548328649318,NA,0.05,"PLA2G10/NFKB2/PTPRR/CACNA1A/MKNK2/CACNA1S/BDNF/MAP2K5/CDC42/ELK4/ATF4/CACNA1B/JMJD7-PLA2G4B/MAP3K7/RAC1/TGFB1/TAOK2/DUSP14/RPS6KA1/PRKCB/DUSP22/CACNA1I/ECSIT/CACNA1H/RPS6KA5/CRK/TNFRSF1A/TAB2/RRAS2/CD14/MAP3K4/DUSP10/MAP4K4/FGFR2/JUND/NTF3/IKBKG/MAP2K6/MAPK14/PLA2G12A/ELK1/TGFBR1/MAPK1/RASGRF1/ATF2/FGF11/NGF/MAPK11/TRAF6/RASGRF2/MAP3K12/GNA12/MAPK3/PLA2G4B/MAPK8IP2/PPM1A/RELA/RASGRP4/CACNA1C/PPM1B/RAC2/NFKB1/AKT3/MAPK10/MAP2K1/GADD45G/PLA2G3/RAP1A/TAB1/FGF7/CACNG1/FGFR3/IL1B/CACNB2/CACNB4/MAPT/MAP4K3/RASA2/MAP3K1/SRF/CDC25B/CACNA1G/FGFR1/PRKACA/GRB2/NFATC2/PTPN7/PDGFA/FLNA/RASGRP3/NTRK2/PRKACG/PAK2/TGFBR2/MRAS/MEF2C/NFATC4/NF1/MAP3K3/EGFR/PLA2G4E/FGF17",0.133333333333333
"04012",34,-0.339724916967637,-2.49485449832883,0.05,"NRG4/ARAF/CAMK2G/PRKCB/NCK1/CRK/ABL1/PIK3CA/CBLB/SHC2/ELK1/MAPK1/RPS6KB2/ERBB4/MAPK3/NRG1/SHC3/AKT3/MAPK10/MAP2K1/PIK3R1/HBEGF/SHC1/GRB2/CAMK2B/PAK4/AREG/BTC/PAK2/CBL/ABL2/STAT5A/ERBB2/EGFR",0.133333333333333
"04020",58,-0.194015277948006,NA,0.05,"CACNA1A/ATP2A1/ADRA1D/CACNA1S/PHKA1/GRIN2C/SLC25A5/VDAC1/ATP2A2/CACNA1B/TACR1/CHRNA7/BDKRB1/CAMK2G/CHRM1/HTR2A/PLCB1/VDAC2/HTR2B/PRKCB/PTGER3/MYLK/CACNA1I/CACNA1H/HRH1/GNAS/GNAL/GNA14/PLN/PTGFR/ADCY9/PLCE1/ERBB4/CHRM5/ATP2A3/ADRB2/CYSLTR2/CACNA1C/P2RX6/PDE1B/SLC25A31/SPHK2/ATP2B2/CACNA1G/PTAFR/PRKACA/CAMK2B/GNA11/SPHK1/PRKACG/GRIN1/ITPKB/ERBB2/HTR5A/NOS3/EGFR/ADORA2A/MYLK2",0.133333333333333
"04060",86,-0.149631257779875,NA,0.05,"GDF5/CCL23/IL2RG/CCL15/IL15/CCL21/CCR2/IFNGR2/LIF/CCL13/TNFSF4/IL12RB1/IL12RB2/IL20RB/CXCL9/TGFB1/CCL14/ACVR1B/IL12A/IL5RA/TNFSF9/CXCL6/BMP2/CCL25/TNFRSF19/CXCR2/CCL18/TNFRSF1A/GH1/TNFRSF21/LEPR/LTBR/FLT3/TNFRSF18/TNFSF11/CSF3/CCL1/TGFBR1/IL2RB/CNTFR/VEGFA/CD40/MET/CCR6/TNFSF13/FLT4/CXCL12/TNFRSF25/TNFRSF10C/IFNAR1/TNFSF14/TNFRSF11A/HGF/IL25/XCR1/CSF2RA/IL2RA/IL1B/CTF1/CSF1R/CCL27/EDA/AMHR2/CX3CR1/CCL5/CCL24/RELT/CCR4/FLT1/CSF2RB/CXCL3/BMPR2/INHBA/PDGFA/TNFRSF10A/CCR7/IL9/CXCL1/CXCL2/CCL19/CCL20/TGFBR2/IL6ST/IL1RAP/IL4R/EGFR",0.133333333333333
"04062",71,-0.148362140120043,NA,0.05,"GNG3/CCL23/CCL15/CCL21/CCR2/CDC42/CCL13/GNG5/RAC1/CXCL9/CCL14/PLCB1/GNG10/CXCL6/PRKCB/VAV3/CCL25/CXCR2/CCL18/CRK/PIK3CA/GNB4/GNGT2/JAK3/SHC2/GNG11/ADCY9/GNG8/IKBKG/CCL1/MAPK1/RHOA/GRK5/MAPK3/GRK4/CCR6/RELA/CXCL12/RAC2/NFKB1/VAV1/GNG4/SHC3/AKT3/HCK/MAP2K1/XCR1/BCAR1/RAP1A/CCL27/PIK3R1/LYN/CX3CR1/CCL5/CCL24/CCR4/PRKACA/SHC1/GRB2/CXCL3/FOXO3/STAT3/CCR7/PRKACG/CXCL1/CXCL2/CCL19/CCL20/ELMO1/ROCK1/NFKBIA",0.133333333333333
"04110",46,-0.188235902507967,NA,0.05,"ORC2/ANAPC2/CDC20/CDK2/ORC4/E2F4/E2F5/CDC23/CDC16/TGFB1/ANAPC10/ORC3/CHEK2/HDAC1/ANAPC13/ABL1/PRKDC/YWHAZ/YWHAE/PKMYT1/PTTG2/MCM3/SKP1/BUB1/ANAPC5/RB1/E2F3/MAD2L2/GADD45G/CDC27/ORC1/ATR/CCNB3/CDC25B/CDC25C/CREBBP/STAG2/CCNA1/E2F1/WEE1/MCM4/SMAD3/TFDP2/CDC14A/CDKN2A/CCND3",0.133333333333333
"04144",69,-0.204291609583224,-1.45265707511996,0.05,"AP2A1/IL2RG/VPS4A/CDC42/USP8/TGFB1/EPN2/ARAP1/CXCR2/RABEP1/ARF6/ARFGAP2/VPS28/CLTC/CBLB/FGFR2/CHMP6/PSD/TGFBR1/RHOA/GRK5/CHMP5/ERBB4/TRAF6/FOLR3/IL2RB/PLD2/VPS37A/GRK4/ADRB2/MET/EHD4/SMURF1/PIP5K1A/PDCD6IP/DNM1L/GIT2/CLTA/EPS15/PML/RAB11FIP1/PARD6B/CHMP3/CHMP4A/IL2RA/NEDD4L/EHD2/TFRC/FGFR3/CSF1R/SH3KBP1/PIP5K1C/EHD1/SMURF2/FLT1/ASAP3/RAB11FIP2/LDLR/SMAD3/SNF8/HLA-A/ASAP1/CBL/AGAP1/TGFBR2/GIT1/RAB31/HLA-F/EGFR",0.133333333333333
"04210",30,-0.207305035521944,-1.38994829984316,0.05,"BIRC2/BAX/CASP8/RIPK1/TNFRSF1A/EXOG/PIK3CA/CASP6/CAPN2/IKBKG/NGF/IRAK4/MYD88/RELA/NFKB1/TNFRSF10C/AKT3/IRAK3/PRKAR1A/IL1B/BIRC3/IRAK2/PIK3R1/AIFM1/CSF2RB/PRKACA/TNFRSF10A/PRKACG/IL1RAP/NFKBIA",0.133333333333333
"04270",37,-0.304625275365371,NA,0.05,"PLA2G10/ADRA1D/CACNA1S/ARHGEF1/ARAF/KCNMB3/JMJD7-PLA2G4B/PLCB1/PRKCB/MYLK/PPP1CA/GNAS/ADCY9/PLA2G12A/MAPK1/RHOA/GNA12/MAPK3/PLA2G4B/CACNA1C/PRKCH/KCNMB4/MAP2K1/PLA2G3/ARHGEF11/MYH11/PRKACA/GNA11/PRKACG/PPP1R12B/CALD1/PPP1R12A/ROCK1/PRKCE/PLA2G4E/ADORA2A/MYLK2",0.133333333333333
"04310",57,-0.244288203836088,NA,0.05,"FZD7/WNT5A/PPP2R5B/FRAT2/SFRP2/CSNK2B/NKD1/CAMK2G/CACYBP/CTBP1/MAP3K7/DKK1/RAC1/PLCB1/FZD6/PRKCB/AXIN1/SIAH1/PPP2R5A/LEF1/FZD2/FZD1/FRAT1/PPP2R5C/PPP2CA/SKP1/RHOA/WNT2/NFATC3/CTBP2/RAC2/MAPK10/WIF1/APC2/FOSL1/PPARD/CSNK1A1/PRICKLE2/FBXW11/MMP7/CREBBP/PRKACA/CAMK2B/TBL1XR1/SMAD3/NFATC2/APC/TBL1X/NFAT5/NFATC1/PRKACG/FZD8/WNT3A/ROCK1/NFATC4/TBL1Y/CCND3",0.133333333333333
"04320",10,-0.524557956777996,-1.68664589437631,0.05,"MAPK1/PIWIL1/MAPK3/ETS1/MAP2K1/NOTCH2/NOTCH1/NOTCH4/GRB2/EGFR",0.133333333333333
"04330",21,-0.147446677299075,-1.1139806586028,0.05,"NUMBL/DLL1/CTBP1/NUMB/DTX1/NCOR2/HDAC1/PTCRA/HES1/PSENEN/RBPJ/CTBP2/APH1A/NOTCH2/NOTCH1/RBPJL/NOTCH4/CREBBP/MFNG/DLL3/DTX4",0.133333333333333
"04350",37,-0.17623600733361,NA,0.05,"GDF5/BMP4/BMP6/E2F4/E2F5/ID3/TGFB1/BMP8A/BMP2/DCN/ID1/TGFBR1/PPP2CA/MAPK1/SKP1/RHOA/RPS6KB2/FST/NODAL/THBS2/MAPK3/SMURF1/PITX2/BMP5/THBS4/AMHR2/GDF6/SP1/SMURF2/CREBBP/ACVR1C/BMPR2/SMAD3/INHBA/SMAD5/TGFBR2/ROCK1",0.133333333333333
"04360",48,-0.26126301850371,-2.45558047594969,0.05,"EPHB4/CDC42/SEMA4A/SEMA4D/SEMA6C/EPHA5/CFL1/SEMA3D/RAC1/SRGAP2/NCK1/EPHB3/ABL1/PLXNB3/PLXNA3/MAPK1/RHOA/EFNA4/MAPK3/NFATC3/LIMK2/MET/CXCL12/RAC2/L1CAM/LRRC4C/SLIT2/EPHB2/FES/LIMK1/RGS3/ABLIM3/ROBO2/CFL2/ABLIM2/ROBO1/PAK4/NFATC2/RND1/ABLIM1/NFAT5/NFATC1/PAK2/ITGB1/EPHA4/ROCK1/NFATC4/EFNB2",0.133333333333333
"04370",30,-0.250234419578363,-1.90644054539557,0.05,"PLA2G10/CDC42/JMJD7-PLA2G4B/RAC1/PRKCB/PIK3CA/SHC2/MAPK14/PLA2G12A/MAPK1/MAPK11/VEGFA/MAPK3/NFATC3/PLA2G4B/RAC2/AKT3/MAP2K1/PTGS2/PLA2G3/SH2D2A/SPHK2/PIK3R1/NFATC2/SPHK1/NFAT5/NFATC1/NFATC4/NOS3/PLA2G4E",0.133333333333333
"04380",57,-0.143681649274611,NA,0.05,"NFKB2/LCP2/TREM2/SIRPG/IRF9/IFNGR2/MAP3K7/RAC1/TGFB1/LILRB5/TNFRSF1A/TAB2/LILRA3/PIK3CA/TNFSF11/JUND/SOCS1/IKBKG/MAP2K6/MAPK14/TGFBR1/FCGR2B/MAPK1/MAPK11/TRAF6/LILRB4/CYBA/FCGR2A/MAPK3/RELA/SIRPB1/NFKB1/IFNAR1/TNFRSF11A/AKT3/MAPK10/MAP2K1/FOSL2/FOSL1/FHL2/TAB1/LILRA2/IL1B/LILRA6/CSF1R/PIK3R1/GRB2/NFATC2/FCGR3A/NFATC1/CREB1/ITGB3/GAB2/MITF/TGFBR2/SYK/NFKBIA",0.133333333333333
"04510",71,-0.271655442543228,-2.01227557402851,0.05,"ACTG1/BIRC2/CDC42/MYL12B/ITGA10/LAMB4/RAC1/PRKCB/MYLK/VAV3/PPP1CA/CRK/PTEN/PIK3CA/ITGB5/RELN/SHC2/CAPN2/ELK1/MAPK1/RASGRF1/RHOA/ITGA2/LAMB2/VEGFA/ILK/THBS2/MAPK3/MET/ITGB4/FLT4/RAC2/VAV1/ITGAV/SHC3/COL1A2/AKT3/MYL7/COL11A2/MAPK10/HGF/MAP2K1/FN1/BCAR1/RAP1A/ARHGAP5/IGF1/BIRC3/THBS4/PIK3R1/PIP5K1C/PDPK1/FLT1/SHC1/GRB2/PAK4/ARHGAP35/ITGA11/PDGFA/LAMA3/FLNA/PAK2/ITGB3/ITGB1/PPP1R12A/ROCK1/ERBB2/CCND3/EGFR/SPP1/MYLK2",0.133333333333333
"04512",22,-0.340534586953402,-1.76134201613916,0.05,"ITGA10/LAMB4/CD36/ITGB5/RELN/ITGA2/LAMB2/THBS2/ITGB4/ITGAV/COL1A2/COL11A2/FN1/THBS4/CD44/SV2B/ITGA11/LAMA3/DAG1/ITGB3/ITGB1/SPP1",0.133333333333333
"04520",30,-0.333112901021993,NA,0.05,"ACTG1/CDC42/CSNK2B/MAP3K7/RAC1/LEF1/SNAI2/ACP1/TGFBR1/MAPK1/RHOA/MAPK3/SNAI1/MET/CTNND1/RAC2/CDH1/PTPN1/CTNNA1/FGFR1/CREBBP/SORBS1/PTPRF/IQGAP1/SMAD3/TJP1/TGFBR2/ERBB2/WASF3/EGFR",0.133333333333333
"04540",23,-0.249473478769064,NA,0.05,"MAP2K5/TUBA1C/HTR2A/TUBB3/PLCB1/HTR2B/PRKCB/GNAS/TUBB/TUBA4A/ADCY9/MAPK1/GJA1/TUBB2A/MAPK3/MAP2K1/PRKACA/GRB2/GNA11/PDGFA/PRKACG/TJP1/EGFR",0.133333333333333
"04612",32,-0.154984680378332,NA,0.05,"HLA-DPA1/KLRD1/HLA-DQB1/CTSB/NFYC/B2M/HLA-DQA2/CD8A/KLRC3/HLA-DMB/IFI30/KLRC2/CD8B/TAPBP/HLA-DQA1/KLRC4/HLA-DMA/HLA-DRB1/CD74/HLA-DRA/PSME3/RFXAP/HSP90AA1/KIR3DL2/HLA-DOA/CTSS/PSME1/NFYA/CREB1/HLA-A/KIR2DL3/HLA-F",0.133333333333333
"04620",41,-0.104185176090627,NA,0.05,"LY96/CASP8/MAP3K7/RAC1/TLR5/CXCL9/IL12A/RIPK1/TICAM2/TAB2/CD14/PIK3CA/CD86/IKBKG/TIRAP/MAP2K6/MAPK14/MAPK1/MAPK11/TRAF6/IRAK4/TLR6/TLR1/TBK1/MAPK3/CD40/MYD88/RELA/NFKB1/IFNAR1/AKT3/MAPK10/MAP2K1/TAB1/IL1B/PIK3R1/CCL5/TLR4/TLR9/NFKBIA/SPP1",0.133333333333333
"04621",28,-0.239371097211382,-1.60547354847722,0.05,"BIRC2/CASP8/NOD1/MAP3K7/CARD8/TAB2/NLRP1/IKBKG/MAPK14/MAPK1/MAPK11/TRAF6/MAPK3/RELA/NFKB1/MAPK10/HSP90AA1/TAB1/IL1B/BIRC3/CCL5/CARD9/CXCL1/CXCL2/HSP90B1/MEFV/NFKBIA/CASP5",0.133333333333333
"04622",20,-0.154339837053406,-1.03618618822912,0.05,"CASP8/MAP3K7/IL12A/RIPK1/AZI2/IKBKG/MAPK14/TANK/RNF125/MAPK11/TRAF6/TBK1/RELA/NFKB1/MAPK10/DDX3X/PIN1/MAP3K1/OTUD5/NFKBIA",0.133333333333333
"04630",44,-0.161799971290233,NA,0.05,"IL2RG/IL15/PIAS3/IRF9/IFNGR2/LIF/IL12RB1/SPRY4/IL12RB2/IL20RB/IL12A/IL5RA/GH1/LEPR/PIK3CA/JAK3/CBLB/SPRY2/SOCS1/CSF3/IL2RB/CNTFR/IFNAR1/CISH/AKT3/PIAS4/CSF2RA/STAT6/IL2RA/CSH1/CTF1/PIK3R1/SPRED2/CSF2RB/CREBBP/GRB2/STAT3/IL9/PTPN11/CBL/STAT5A/IL6ST/IL4R/CCND3",0.133333333333333
"04650",45,-0.234786572668133,NA,0.05,"LCP2/HCST/ICAM2/IFNGR2/KLRD1/ARAF/FCER1G/RAC1/SH2D1A/PRKCB/VAV3/LAT/RAET1L/PIK3CA/KLRC3/CD247/SHC2/KLRK1/KLRC2/MAPK1/MAPK3/NFATC3/CD244/RAC2/TNFRSF10C/VAV1/IFNAR1/SHC3/MAP2K1/KIR3DL2/NCR1/PIK3R1/SHC1/GRB2/NFATC2/ZAP70/FCGR3A/TNFRSF10A/NFAT5/NFATC1/HLA-A/PTPN11/SYK/NFATC4/KIR2DL3",0.133333333333333
"04660",36,-0.242980184043747,-1.75281040609585,0.05,"LCP2/CDC42/MAP3K7/CD8A/NCK1/VAV3/LAT/PIK3CA/CD247/CBLB/IKBKG/MAPK14/CD8B/MAPK1/RHOA/GRAP2/MAPK11/MAPK3/NFATC3/RELA/NFKB1/VAV1/AKT3/MAP2K1/PTPRC/PIK3R1/GRB2/PAK4/NFATC2/ZAP70/NFAT5/NFATC1/PAK2/CBL/NFATC4/NFKBIA",0.133333333333333
"04662",27,-0.347778743943462,-1.7078097282743,0.05,"RAC1/PRKCB/VAV3/PIK3CA/IKBKG/FCGR2B/MAPK1/MAPK3/NFATC3/RELA/RAC2/NFKB1/VAV1/CD79B/AKT3/MAP2K1/PIK3R1/LYN/GRB2/NFATC2/IFITM1/RASGRP3/NFAT5/NFATC1/SYK/NFATC4/NFKBIA",0.133333333333333
"04664",30,-0.159350006273589,NA,0.05,"PLA2G10/LCP2/FCER1A/JMJD7-PLA2G4B/FCER1G/RAC1/PRKCB/VAV3/LAT/PIK3CA/MAP2K6/MAPK14/PLA2G12A/MAPK1/MAPK11/MAPK3/PLA2G4B/RAC2/VAV1/AKT3/MAPK10/MAP2K1/PLA2G3/PIK3R1/LYN/GRB2/GAB2/SYK/PRKCE/PLA2G4E",0.133333333333333
"04666",45,-0.251450493070697,-2.39213771905113,0.05,"ARPC3/SCIN/CDC42/CFL1/RAC1/PRKCB/VAV3/CRK/LAT/ARF6/PIK3CA/MARCKSL1/FCGR2B/MAPK1/RPS6KB2/ARPC5/PLD2/FCGR2A/MAPK3/PLA2G4B/LIMK2/PIP5K1A/DNM1L/RAC2/VAV1/AKT3/HCK/MAP2K1/LIMK1/PTPRC/SPHK2/PIK3R1/LYN/PIP5K1C/MARCKS/CFL2/ASAP3/FCGR3A/SPHK1/ASAP1/GAB2/SYK/PRKCE/WASF3/PLA2G4E",0.133333333333333
"04720",20,-0.210588107450403,NA,0.05,"GRIN2C/ATF4/ARAF/CAMK2G/PLCB1/RPS6KA1/PRKCB/PPP1CA/RAPGEF3/MAPK1/MAPK3/CACNA1C/MAP2K1/RAP1A/CREBBP/PRKACA/CAMK2B/PRKACG/GRIN1/PPP1R12A",0.133333333333333
"04722",47,-0.104956694098281,NA,0.05,"SH2B2/BAX/BDNF/MAP2K5/CDC42/ATF4/CAMK2G/RAC1/RPS6KA1/SH2B1/RPS6KA5/CRK/ABL1/PIK3CA/TP73/YWHAZ/SHC2/NTF3/YWHAE/IRS2/MAPK14/MAPK1/RHOA/NGF/MAPK11/TRAF6/IRAK4/MAPK3/RELA/NFKB1/SHC3/AKT3/MAPK10/IRAK3/MAP2K1/RAP1A/IRAK2/PIK3R1/MAP3K1/SHC1/GRB2/CAMK2B/FOXO3/NTRK2/PTPN11/NFKBIA/MAP3K3",0.133333333333333
"04740",38,-0.174510444601658,-1.49217202254258,0.05,"OR1D5/OR6T1/OR51B6/OR2H2/CAMK2G/OR10G2/OR2A7/OR2L13/OR51B5/OR2F1/GNAL/OR52N4/OR1J4/OR10A4/OR2B6/OR2A4/OR7D2/OR52I1/OR10H3/CNGA4/OR2A14/OR51F1/OR2T6/OR5AC2/OR6C76/OR5AS1/OR4K17/OR2AT4/CNGA3/OR51E2/OR9Q1/GUCA1B/PRKACA/OR2T12/CAMK2B/OR5C1/OR51T1/PRKACG",0.133333333333333
"04810",82,-0.237247565226149,NA,0.05,"ARPC3/ACTG1/SCIN/MYH14/PFN1/ARHGEF1/CDC42/MYL12B/PFN2/ITGA10/ARAF/BDKRB1/INS/CHRM1/CFL1/RAC1/MYLK/VAV3/PPP1CA/CRK/RRAS2/CD14/PIK3CA/ITGB5/FGFR2/MAPK1/RHOA/FGF11/ARPC5/ITGA2/ARHGEF7/NCKAP1L/CHRM5/GNA12/MAPK3/PFN4/LIMK2/ITGB4/PIP5K1A/RAC2/VAV1/ITGAV/MYL7/SLC9A1/PIKFYVE/MAP2K1/PIP4K2A/APC2/SSH1/F2/FN1/BCAR1/ARHGEF4/FGF7/DIAPH2/FGFR3/LIMK1/PIK3R1/PIP5K1C/CFL2/FGFR1/PAK4/ARHGAP35/SSH3/IQGAP1/ITGA11/PDGFA/ITGAX/APC/PAK2/MYH9/ITGB3/ITGB1/MRAS/IQGAP2/PPP1R12A/ROCK1/GIT1/CYFIP2/EGFR/MYLK2/FGF17",0.133333333333333
"04912",36,-0.188626606261062,NA,0.05,"PLA2G10/CACNA1S/CDC42/ATF4/JMJD7-PLA2G4B/CAMK2G/GNRH1/PLCB1/PRKCB/GNAS/MAP3K4/ADCY9/MAP2K6/MAPK14/PLA2G12A/ELK1/MAPK1/MAPK11/PLD2/MAPK3/PLA2G4B/CACNA1C/MAPK10/MAP2K1/PLA2G3/GNRH2/HBEGF/MAP3K1/PRKACA/GRB2/CAMK2B/GNA11/PRKACG/MAP3K3/EGFR/PLA2G4E",0.133333333333333
"04914",33,-0.0908618515806621,NA,0.05,"ANAPC2/CDK2/ARAF/INS/CDC23/CDC16/ANAPC10/RPS6KA1/ANAPC13/PIK3CA/PKMYT1/ADCY9/MAPK14/MAPK1/MAPK11/BUB1/ANAPC5/MAPK3/SPDYA/MAD2L2/AKT3/MAPK10/HSP90AA1/MAP2K1/CDC27/IGF1/PIK3R1/CCNB3/CDC25B/CDC25C/CCNA1/PRKACA/PRKACG",0.133333333333333
"04916",26,-0.216057023612543,NA,0.05,"FZD7/WNT5A/CAMK2G/PLCB1/FZD6/PRKCB/LEF1/GNAS/FZD2/FZD1/ADCY9/MAPK1/CREB3/MAPK3/WNT2/MAP2K1/GNAO1/CREB3L2/CREBBP/PRKACA/CAMK2B/CREB1/PRKACG/FZD8/MITF/WNT3A",0.133333333333333
"04930",15,-0.194273136931735,NA,0.05,"CACNA1A/CACNA1B/INS/PIK3CA/SOCS1/IRS2/MAPK1/MAPK3/CACNA1C/MAPK10/PIK3R1/CACNA1G/KCNJ11/HK1/PRKCE",0.133333333333333
"04962",17,-0.230080054234078,NA,0.05,"AQP3/DYNLL1/DCTN4/DCTN6/DCTN1/GNAS/VAMP2/AVPR2/ADCY9/CREB3/DYNC2LI1/CREB3L2/PRKACA/STX4/CREB1/PRKACG/DYNC1LI2",0.133333333333333
"04966",12,-0.21847363249263,-1,0.05,"TCIRG1/ATP6V1B1/ATP6V0C/ATP6V1E1/ATP6V0D1/CA2/ATP6V1G2/ATP6V0E2/ATP6V0A1/ATP6V0A4/ATP6V1G3/SLC4A1",0.133333333333333
"04970",24,-0.201731410708387,NA,0.05,"ADRA1D/ATP1B3/ATP1B4/PLCB1/LYZ/PRKCB/AMY1A/GNAS/VAMP2/ADCY9/ATP1A2/ADRB2/CST1/SLC9A1/MUC7/AMY1C/ATP2B2/DMBT1/PRB1/PRKACA/ATP1B1/PRKACG/PRH2/AQP5",0.133333333333333
"04971",19,-0.225427947527258,NA,0.05,"ATP1B3/ATP1B4/CAMK2G/PLCB1/KCNQ1/PRKCB/MYLK/GNAS/ADCY9/CA2/ATP1A2/SLC9A4/SLC9A1/KCNE2/PRKACA/CAMK2B/ATP1B1/PRKACG/MYLK2",0.133333333333333
"04975",11,-0.193966382017517,NA,0.05,"PLA2G10/JMJD7-PLA2G4B/AGPAT2/NPC1L1/CD36/PLA2G12A/MOGAT3/PLA2G4B/FABP1/PLA2G3/PLA2G4E",0.133333333333333
"05020",13,-0.325095436690008,-1.34339505426881,0.05,"BAX/STIP1/ELK1/MAPK1/MAPK3/MAP2K1/C9/NOTCH1/IL1B/CCL5/PRKACA/NCAM1/PRKACG",0.133333333333333
"05120",34,-0.221079875106848,NA,0.05,"NOD1/ATP6V1H/CDC42/ATP6V0B/RAC1/TCIRG1/F11R/ATP6V1B1/ATP6V0C/ATP6V1E1/CXCR2/JAM2/IKBKG/MAPK14/ATP6V0D1/MAPK11/MET/RELA/NFKB1/ATP6V1G2/MAPK10/ATP6V0E2/LYN/HBEGF/ATP6V0A1/CCL5/ATP6V0A4/ATP6V1G3/PTPN11/CXCL1/TJP1/GIT1/NFKBIA/EGFR",0.133333333333333
"05140",36,-0.0823139296779784,NA,0.05,"HLA-DPA1/IFNGR2/HLA-DQB1/MAP3K7/TGFB1/IL12A/HLA-DQA2/PRKCB/TAB2/HLA-DMB/MARCKSL1/MAPK14/ELK1/MAPK1/MAPK11/TRAF6/HLA-DQA1/IRAK4/HLA-DMA/HLA-DRB1/CYBA/FCGR2A/MAPK3/HLA-DRA/MYD88/RELA/NFKB1/PTGS2/HLA-DOA/TAB1/IL1B/CR1/TLR4/FCGR3A/ITGB1/NFKBIA",0.133333333333333
"05142",39,-0.136845760205474,-1.04391493756032,0.05,"CASP8/IFNGR2/ACE/TGFB1/PLCB1/IL12A/PPP2R2A/TNFRSF1A/GNAS/GNAL/PIK3CA/GNA14/CD247/IKBKG/MAPK14/TGFBR1/PPP2R2B/PPP2CA/MAPK1/MAPK11/TRAF6/IRAK4/TLR6/MAPK3/MYD88/RELA/NFKB1/AKT3/MAPK10/GNAO1/IL1B/PIK3R1/CCL5/TLR4/GNA11/SMAD3/TLR9/TGFBR2/NFKBIA",0.133333333333333
"05144",19,-0.125351130853039,NA,0.05,"VCAM1/TGFB1/IL12A/KLRB1/CD36/KLRK1/CSF3/HBA2/THBS2/CD40/MET/MYD88/HGF/LRP1/IL1B/THBS4/CR1/TLR4/TLR9",0.133333333333333
