"GeneSymbol","Direction","logFC_SUI","logFC_POP","adj.P.Val","Direcao_POP","Concordante"
"MRPL50","up",1.6851235784428,-0.0153603650000002,0.893117487437102,"down",FALSE
"MRPL52","up",1.45535068466488,0.00779085000000159,0.95562227889056,"up",TRUE
"MRPL55","up",1.06751901502621,-0.0069972791666646,0.943543574691141,"down",FALSE
"MRPS12","up",1.44195254480066,-0.0309900066666665,0.758436443961989,"down",FALSE
"MRPS14","up",4.96951539883715,-0.0726054291666654,0.30069393660888,"down",FALSE
"MRPS16","up",2.18993715584581,0.00309778416666678,0.978115532781195,"up",TRUE
"MRPS18B","down",-1.29221722116074,-0.141790654999998,0.0938300966052964,"down",TRUE
"MRPS2","up",2.81212235688383,-0.0733947108333325,0.383868565689618,"down",FALSE
"MRPS22","up",2.55881587645841,0.0227737025000011,0.792463753084814,"up",TRUE
"MRPS23","up",2.97580366240532,0.0193878648333338,0.833163490129522,"up",TRUE
"MRPS24","up",1.93310251500933,0.0540513141666687,0.438195259130819,"up",TRUE
"MRPS27","up",2.31202246775579,-0.0422751316666656,0.662913320510934,"down",FALSE
"MRPS28","up",1.84961402246737,0.10277627,0.145842336424659,"up",TRUE
"MRPS31","up",2.37684206979268,-0.0815692808333311,0.482753543751282,"down",FALSE
"MRPS33","up",1.52949564770259,-0.0309738141666669,0.715332036506342,"down",FALSE
"MRPS34","up",3.3742538351719,-0.109697449999999,0.163613970893575,"down",FALSE
"MRPS35","up",1.51154368896154,-0.0612796083333331,0.585787721798862,"down",FALSE
"MRPS36","up",1.39541542130318,0.158139553333334,0.0163519610545081,"up",TRUE
"MRPS6","up",2.65884112599858,0.115711001666668,0.216239507835853,"up",TRUE
"MRRF","up",3.16166245929585,-0.10836343,0.455509274105742,"down",FALSE
"MRVI1","up",1.07416842564111,0.0800048700000013,0.746455784019705,"up",TRUE
"MS4A4A","up",1.35215070268528,-0.383308907833334,0.0298956683684318,"down",FALSE
"MS4A5","up",1.28115370612956,-0.0355420292499997,0.789587027925226,"down",FALSE
"MS4A6A","up",3.34252967160646,-0.139212069166665,0.47165171891717,"down",FALSE
"MS4A7","down",-2.41003763452641,0.0567652004166683,0.844532253803391,"up",FALSE
"MSC","up",1.62472216107018,-0.0175707669999998,0.921640568865063,"down",FALSE
"MSRA","up",1.65483777120632,0.146673449416667,0.0426844190755086,"up",TRUE
"MST1R","down",-3.74985377046814,-0.0165377533333328,0.899695323218087,"down",TRUE
"MSX2","down",-1.15928997699616,0.589396826583334,0.0154516720707634,"up",FALSE
"MT1B","up",1.80703914338647,0.755120781666668,0.0324173310743475,"up",TRUE
"MT1F","up",1.88083450790756,0.350203202500001,0.0383585369395392,"up",TRUE
"MT1G","up",3.69448633342788,0.784738371666668,0.0311433972195827,"up",TRUE
"MT1H","up",1.26596202787773,0.672480715000003,0.0297380133977051,"up",TRUE
"MT1X","up",2.57491701197855,0.707340297500002,0.0327258745975548,"up",TRUE
"MTA1","up",1.26297020447598,-0.102695977499998,0.128061481189791,"down",FALSE
"MTERF","up",1.27234992397978,-0.336912585272727,0.0181759606018022,"down",FALSE
"MTERFD1","up",1.78736108027317,-0.206223309333332,0.022962593778695,"down",FALSE
"MTERFD2","down",-1.34496838619488,-0.178751880333333,0.0402580753421469,"down",TRUE
"MTF2","down",-1.84718752801563,-0.0886380308333324,0.333256203512692,"down",TRUE
"MTFR1","up",2.28785121137674,0.0881414211666669,0.421738992711222,"up",TRUE
"MTG1","up",2.51493150819966,-0.0945939879999989,0.20796244147592,"down",FALSE
"MTHFD1L","down",-6.2073831674595,0.117595960333334,0.339848166227958,"up",FALSE
"MTHFD2","up",3.35006076581314,0.0599436340833341,0.800794244625448,"up",TRUE
"MTHFSD","down",-1.44804178978369,-0.153033488166666,0.0427467836633142,"down",TRUE
"MTMR1","up",3.36828382666373,-0.0476333966666658,0.592189027787997,"down",FALSE
"MTMR11","up",2.23050999924474,0.0184820960833336,0.905705037857824,"up",TRUE
"MTMR2","up",2.03805958488757,0.0363642312500016,0.808353924877523,"up",TRUE
"MTMR3","up",1.04581044772188,-0.00604875424999901,0.958581398319503,"down",FALSE
"MTMR9","up",1.12301501599918,-0.0139243367499992,0.890384115671637,"down",FALSE
"MTNR1B","up",1.4058797161826,0.0354188051666663,0.760282150052297,"up",TRUE
"MTO1","up",2.50133345830277,-0.1554902065,0.136060232138151,"down",FALSE
"MTRF1L","down",-1.20067684883284,0.248261427000001,0.0498918027680183,"up",FALSE
"MTX2","up",1.82670495592486,-0.0639195990833321,0.434775624653156,"down",FALSE
"MTX3","down",-4.39169756967828,-0.184092456499999,0.0605915692434394,"down",TRUE
"MUC1","up",1.73666652134115,0.139346861166668,0.720392149198658,"up",TRUE
"MUC20","down",-1.58852357863153,-0.283626403416665,0.120040018723194,"down",TRUE
"MUC7","down",-1.9719429929765,0.0240239376666679,0.832453356470683,"up",FALSE
"MUSTN1","up",2.30550793834858,0.350799924166666,0.146166397477504,"up",TRUE
"MUTYH","down",-2.08313642246156,-0.0744635272499991,0.392156703418964,"down",TRUE
"MXD3","down",-2.44309663228702,0.00184942633333478,0.98740761051564,"up",FALSE
"MXD4","down",-1.28875431136754,-0.0699730426666661,0.42893605799116,"down",TRUE
"MYB","down",-1.04291023101465,0.710265665166668,0.0229049729719648,"up",FALSE
"MYBPH","down",-2.85634877209492,-0.0672097155833326,0.443545404800035,"down",TRUE
"MYCBP2","up",1.61156159546603,0.0693696033333342,0.604359996874326,"up",TRUE
"MYCL1","up",1.36656858103967,0.0542486932500008,0.460080520630893,"up",TRUE
"MYCT1","up",2.10615019499179,0.118795600750001,0.466314539113924,"up",TRUE
"MYD88","up",2.55996289429999,-0.0570017139166655,0.375441045571924,"down",FALSE
"MYEOV","up",1.31446967846367,0.0465442152499999,0.49792001988434,"up",TRUE
"MYH11","down",-2.76849597677322,0.233821388333334,0.715239887106349,"up",FALSE
"MYH14","up",2.93503287323122,0.0715983341666681,0.271949285745845,"up",TRUE
"MYH9","down",-1.91110061731999,0.0321844650000003,0.808574167657681,"up",FALSE
"MYL4","down",-2.16536980169017,0.142996876666666,0.281252280620202,"up",FALSE
"MYL7","down",-1.148706703554,0.0870569952500005,0.196178627745424,"up",FALSE
"MYLIP","down",-1.63119584809444,-0.178533524249999,0.297867929348318,"down",TRUE
"MYLK","up",2.66323833198202,-0.192896344999999,0.778358974564163,"down",FALSE
"MYLK2","down",-6.77362686667328,-0.0369718454999998,0.83638618778556,"down",TRUE
"MYNN","up",1.12219567272442,0.0549496940833345,0.549957451949242,"up",TRUE
"MYO18A","up",1.4448060295245,0.0413091858333342,0.593369246890962,"up",TRUE
"MYO18B","up",2.11456065961454,0.0187952425000008,0.878755269461912,"up",TRUE
"MYO1A","up",2.20614269451058,0.054773477750001,0.524406794570441,"up",TRUE
"MYO1D","down",-4.80599866666972,0.0952120441666674,0.639133523571382,"up",FALSE
"MYO3B","down",-1.93206313727872,0.0166346630833339,0.880604560619398,"up",FALSE
"MYO7A","up",1.43727552606281,-0.198771638166666,0.0784564865926835,"down",FALSE
"MYO9A","down",-3.28540242601844,-0.075675513333333,0.321224366057742,"down",TRUE
"MYO9B","up",1.53324098572458,0.0868450093333343,0.537051291644507,"up",TRUE
"MYOC","down",-2.279870707898,-0.7995071265,0.246095607405817,"down",TRUE
"MYOM1","down",-3.01188846212768,0.198951801833335,0.376419691319219,"up",FALSE
"MZF1","up",1.58058994937619,-0.0315227279166675,0.763832499993697,"down",FALSE
"N4BP1","up",1.93964375158407,-0.101887890916667,0.122923599801229,"down",FALSE
"NACA","down",-1.01827651803802,-0.0512592033333324,0.643470268706429,"down",TRUE
"NADK","up",1.06356216751849,0.0534923975833344,0.667661496427019,"up",TRUE
"NADSYN1","up",1.7959552504103,0.00739653975000045,0.954161575822065,"up",TRUE
"NAGPA","down",-7.08725280032663,-0.0118535475833319,0.928500195337314,"down",TRUE
"NANS","down",-2.08310084215902,0.0450256950833354,0.783866434619358,"up",FALSE
"NAPA","up",2.22051715253905,0.0872562644166671,0.520306189975295,"up",TRUE
"NAPSA","up",2.68541279019337,-0.0632944254999995,0.457767003619432,"down",FALSE
"NARG2","up",1.98147958621122,-0.0898014881666657,0.187665821028138,"down",FALSE
"NARS","up",1.71267065338633,-0.0859928341666657,0.256598857216595,"down",FALSE
"NAT1","up",2.32917567592476,-0.342875855249999,0.0934640145571885,"down",FALSE
"NAT2","up",1.51884761353193,-0.287265033916666,0.00892718765833606,"down",FALSE
"NAV1","up",1.68134621520166,0.145170777750001,0.281521332423432,"up",TRUE
"NBEAL2","down",-1.77517876597661,0.0382964518333335,0.730146465754304,"up",FALSE
"NBPF15","down",-1.14409911514992,-0.146521192500001,0.134005447154384,"down",TRUE
"NCAM1","down",-2.08338821739887,-0.105656224083333,0.415996350572961,"down",TRUE
"NCBP1","up",1.64232746219313,-0.0833612233333332,0.328466981223469,"down",FALSE
"NCK1","up",1.82959001372064,-0.209212604083332,0.0943766222328625,"down",FALSE
"NCKAP1L","up",1.18394442004365,-0.0961896594999994,0.229976005461514,"down",FALSE
"NCKIPSD","down",-1.70337928653807,-0.0168103359999996,0.901989517190562,"down",TRUE
"NCOA1","down",-3.45719293148298,-0.061744699166665,0.521496084842912,"down",TRUE
"NCOA3","down",-1.72906518439361,-0.0647620643333325,0.464114763915518,"down",TRUE
"NCOA6","up",1.03505164450661,-0.0946716783333311,0.398505268787925,"down",FALSE
"NCOR1","down",-1.91814771204967,0.0248721313333341,0.735892645375717,"up",FALSE
"NCOR2","up",1.88778528334271,-0.144425528333334,0.467761621401267,"down",FALSE
"NCR1","down",-1.77657180875575,-0.186796376666666,0.0976354130999674,"down",TRUE
"NDE1","down",-1.55920916902568,-0.1095717,0.332422072182812,"down",TRUE
"NDFIP1","up",2.64909381039155,-0.00658852499999872,0.956921150923962,"down",FALSE
"NDNL2","up",1.73755135369189,0.0870058984166673,0.132969177173392,"up",TRUE
"NDOR1","up",1.31764912762077,0.0575863241666674,0.551715306723463,"up",TRUE
"NDRG2","down",-1.34099145324208,-0.0276740641666663,0.871636470602755,"down",TRUE
"NDRG3","up",3.11499446083737,-0.126016403666666,0.0469959446524748,"down",FALSE
"NDUFA11","up",2.34427096372487,0.0957038808333349,0.279882164478325,"up",TRUE
"NDUFA13","down",-1.24899216355073,0.105442324166667,0.230076842233996,"up",FALSE
"NDUFA2","up",1.72491215931561,0.0112922900000018,0.906819421634658,"up",TRUE
"NDUFA5","up",2.16431549151444,0.0473702058333343,0.717999622810717,"up",TRUE
"NDUFA9","up",1.40141868831007,0.00774923583333449,0.950658808806136,"up",TRUE
"NDUFAB1","up",3.05907752862516,0.017850515,0.87242832600555,"up",TRUE
"NDUFB1","up",2.43088500430872,0.0606557050000005,0.42216562224052,"up",TRUE
"NDUFB3","up",1.8837920137587,-0.00100173333332992,0.992957664891123,"down",FALSE
"NDUFB4","up",2.97315192764266,0.0491027283333352,0.592189027787997,"up",TRUE
"NDUFB5","up",1.76128437965645,-0.0217470459999986,0.822466515923709,"down",FALSE
"NDUFC1","up",1.62275431264919,-0.00910653333333189,0.961484946652867,"down",FALSE
"NDUFV1","up",2.04939263369509,0.0868505241666667,0.223341053559794,"up",TRUE
"NECAP1","up",2.39718627642225,-0.0143784381666664,0.904503751123174,"down",FALSE
"NEDD4L","down",-1.66599528421717,-0.050816155916666,0.745155096502617,"down",TRUE
"NEDD9","down",-1.60176487056078,1.01025259266667,0.00853743118443771,"up",FALSE
"NEIL2","down",-1.93813065382975,-0.138117204333334,0.174978469105916,"down",TRUE
"NEIL3","up",2.35010828933437,0.035529822583334,0.698852318447579,"up",TRUE
"NEK4","down",-1.68240241101092,-0.0913708024166659,0.382668404057902,"down",TRUE
"NELF","down",-2.11121380844751,-0.0775287431666655,0.367287935436741,"down",TRUE
"NEO1","down",-1.81418058676575,-0.0645256489166655,0.757207579752214,"down",TRUE
"NETO2","up",2.40633660552401,0.175959956416666,0.180393296735742,"up",TRUE
"NEU2","up",2.60347459367344,0.0507742005000001,0.449013980372105,"up",TRUE
"NEURL","up",2.44442965454258,-0.926641773416666,0.00640825744147039,"down",FALSE
"NEURL2","up",2.78466407341241,-0.0583243358333331,0.684840066836202,"down",FALSE
"NEUROD2","down",-5.32414833432243,0.128317554416667,0.116188071414955,"up",FALSE
"NEUROG3","down",-1.13894333604154,0.110464491666669,0.229489037012698,"up",FALSE
"NEXN","down",-2.32780090727973,0.196728937500001,0.621125574385376,"up",FALSE
"NF1","down",-7.65140856691766,-0.0768663291666659,0.178946009196677,"down",TRUE
"NF2","up",3.17711337309221,0.00342671916666726,0.980887232537544,"up",TRUE
"NFAT5","down",-1.7608989709041,-0.078837729166666,0.558582590994857,"down",TRUE
"NFATC1","down",-2.11135691729422,0.233016306166668,0.282386185448347,"up",FALSE
"NFATC2","down",-2.70062306193259,1.22975522075,0.00853743118443771,"up",FALSE
"NFATC2IP","down",-2.41122813273966,0.00154635725000079,0.990208169187247,"up",FALSE
"NFATC3","up",1.02231269658602,-0.0942621231666653,0.227311134905637,"down",FALSE
"NFATC4","down",-2.39131917220656,0.0999450270000006,0.353481745968485,"up",FALSE
"NFE2L1","up",2.05482549091318,0.0951955916666673,0.338929024798491,"up",TRUE
"NFE2L2","up",2.01303798255186,0.0695480925000015,0.682524054125789,"up",TRUE
"NFIA","up",2.96554137438475,0.027628263333334,0.845872895599432,"up",TRUE
"NFIB","down",-1.1401399992087,-0.00790370749999914,0.956024208725093,"down",TRUE
"NFIC","down",-1.27161702668015,0.104282644000001,0.343609826052286,"up",FALSE
"NFKB1","down",-1.02468888811248,-0.0717761674166658,0.398861530718596,"down",TRUE
"NFKB2","up",3.43817599387185,0.176099238666667,0.116190456688193,"up",TRUE
"NFKBIA","down",-3.0412489934487,0.582566966666668,0.12364955687835,"up",FALSE
"NFX1","down",-3.29701716722821,0.0491729629999998,0.518258872090104,"up",FALSE
"NFXL1","up",1.31625078289139,0.0231508999166665,0.865671680382179,"up",TRUE
"NFYA","down",-3.07656102761656,0.255045251416667,0.075595444744528,"up",FALSE
"NFYC","up",2.66952345706521,-0.0449282201666651,0.491297589137114,"down",FALSE
"NGFRAP1","down",-1.39271132092681,-0.206282133333333,0.0393379366700495,"down",TRUE
"NGLY1","up",1.64623197860237,-0.107251544999999,0.229688543240765,"down",FALSE
"NGRN","up",1.86141513545087,0.107245365,0.249442526125365,"up",TRUE
"NHEJ1","up",2.65449053452561,-0.214066503083333,0.0145266315821428,"down",FALSE
"NHS","up",2.61527833059857,-0.35059132125,0.0696188977753766,"down",FALSE
"NINJ2","up",1.22954860953418,-0.0272768093333333,0.880905298281439,"down",FALSE
"NIPA1","up",1.89007654479461,0.0937153515833347,0.190518290387932,"up",TRUE
"NIPA2","up",1.49494389592027,0.10828830525,0.0914762473376436,"up",TRUE
"NIPBL","down",-1.49665965525195,0.0550373561666682,0.502561845850256,"up",FALSE
"NIPSNAP3A","up",1.52564099918183,-0.0928052954166659,0.510752886596728,"down",FALSE
"NIPSNAP3B","up",1.68900374687088,-0.104576593249999,0.272282556895735,"down",FALSE
"NISCH","down",-2.19880051307515,-0.149535724166666,0.234998918849933,"down",TRUE
"NIT1","up",1.87077234541497,-0.00457517858333271,0.962253261946128,"down",FALSE
"NKD1","up",2.09493099765081,0.0246542691666669,0.904805700966352,"up",TRUE
"NKTR","down",-2.76137525812647,-0.156749815833332,0.197469854970297,"down",TRUE
"NKX1-2","down",-6.12574786626056,0.128206914,0.0882968729888609,"up",FALSE
"NKX2-5","down",-6.5155621670743,0.116322157666668,0.171397955389717,"up",FALSE
"NME1","down",-1.6998519998539,0.0258157508333356,0.845951897922478,"up",FALSE
"NME2","up",2.739458328015,0.0240544466666661,0.852454329257539,"up",TRUE
"NME3","up",2.39271920548514,-0.0555678241666662,0.500519260196244,"down",FALSE
"NMNAT2","down",-1.88819982639529,0.134790212000001,0.62400853960018,"up",FALSE
"NMNAT3","up",1.07830562075824,0.0658921467500002,0.572720853973478,"up",TRUE
"NMRAL1","up",2.28107599912165,-0.027820053333332,0.729412295162268,"down",FALSE
"NMT2","down",-1.07341142320364,-0.0425047509999986,0.564166014733369,"down",TRUE
"NNAT","up",1.39634332231348,-0.129242836833333,0.622486188384562,"down",FALSE
"NOB1","up",1.25181511761555,-0.0658852925833326,0.357991988472981,"down",FALSE
"NODAL","up",1.17496465970038,0.0448840111666669,0.800794244625448,"up",TRUE
"NOL10","up",1.61284894578485,0.0644458180833337,0.381568437642111,"up",TRUE
"NOL3","up",1.10250051797842,0.00572826500000031,0.970567095347878,"up",TRUE
"NOL6","up",1.93604511805564,0.00376932041666796,0.978235317820131,"up",TRUE
"NOL7","down",-1.41649318331426,0.0491197816666694,0.726075984929032,"up",FALSE
"NOL9","up",1.28675289595886,0.0491936083333329,0.613320016143357,"up",TRUE
"NOS1AP","down",-2.1198568995557,-0.118046102583333,0.369430156078678,"down",TRUE
"NOS3","down",-7.44873610027687,0.176942934166667,0.29748678118858,"up",FALSE
"NOSTRIN","down",-1.38267754384075,-0.182332508333333,0.393703957927095,"down",TRUE
"NOTCH1","down",-2.50942767079471,0.1184157735,0.28990466623083,"up",FALSE
"NOTCH2","down",-1.49259397682616,-0.183306065,0.287761557112581,"down",TRUE
"NOTCH4","down",-1.38363335505631,0.0162848975000003,0.932746107509239,"up",FALSE
"NOV","down",-2.06322252140619,0.413585572416668,0.422288777573571,"up",FALSE
"NOVA1","up",1.17665078887981,-0.279911210666665,0.0389940309144656,"down",FALSE
"NOX4","up",1.78618636916152,-0.0360320370833326,0.849178134651181,"down",FALSE
"NOX5","up",2.57222779240914,0.277525368083334,0.0414233260881413,"up",TRUE
"NPC1L1","up",1.92545952180736,-0.021318575,0.816055257655135,"down",FALSE
"NPC2","up",3.07052182647634,-0.096133640000001,0.404685701653991,"down",FALSE
"NPIP","up",1.83629367204865,-0.164922435833333,0.209120979807932,"down",FALSE
"NPL","up",2.06905913396731,-0.308266047083333,0.0110086953875249,"down",FALSE
"NPLOC4","down",-2.38904233533829,0.0741227348333347,0.399297175219197,"up",FALSE
"NPM2","down",-1.4232889576058,-0.0451885308333325,0.879242417042637,"down",TRUE
"NPM3","up",1.8814574201231,-0.119247363166666,0.474290643634227,"down",FALSE
"NPSR1","down",-1.5605380545459,0.0104407590000007,0.936196167563741,"up",FALSE
"NPTXR","up",1.6300850233931,0.0278042576666671,0.801611745174112,"up",TRUE
"NQO1","up",2.10967758313447,0.0343262637500005,0.785503504913278,"up",TRUE
"NR0B2","down",-3.85329786656312,0.13963047425,0.0676546965956667,"up",FALSE
"NR1H3","up",1.04874682884894,-0.331599901666665,0.0615609096995444,"down",FALSE
"NR1I2","down",-3.19984547355562,-0.0130731990833328,0.906343472360009,"down",TRUE
"NR1I3","up",1.99045511139451,0.026018890000001,0.838626957975882,"up",TRUE
"NR2C1","up",3.2996251982939,-0.0847193205833317,0.308991947546506,"down",FALSE
"NR2C2","down",-1.78242164977655,-0.0232032935833332,0.823645484018183,"down",TRUE
"NR2F2","up",2.81724233573675,-0.276725044166665,0.0568205458953569,"down",FALSE
"NR3C1","up",2.22600880221789,0.068726545833334,0.565523111149493,"up",TRUE
"NR4A3","up",1.80094043455287,2.15914903191667,0.00962013322340461,"up",TRUE
"NRAP","down",-1.85353718442866,-0.000826249499999518,0.992855256665602,"down",TRUE
"NRBP1","up",1.19485031833784,-0.0116927033333329,0.912552313245186,"down",FALSE
"NRD1","up",1.1006008836177,0.0318208958333346,0.754652571182713,"up",TRUE
"NRG1","up",1.25865947887335,-0.0332300764166653,0.962520813433122,"down",FALSE
"NRG4","up",2.33223342015856,0.0101906100833335,0.950625274600263,"up",TRUE
"NRIP1","down",-2.29994965327746,-0.211963704583332,0.22034289358421,"down",TRUE
"NRM","up",2.54696499129262,0.0291423359166677,0.858956218227447,"up",TRUE
"NRN1","up",4.50611249848134,0.148881587500001,0.285079183419067,"up",TRUE
"NRXN3","down",-2.01170158030534,0.0412154538333322,0.901532885810142,"up",FALSE
"NSUN3","up",1.75847524119804,-0.0416305018333325,0.719734445398348,"down",FALSE
"NSUN4","up",1.97582480676316,0.102369107666668,0.141601474635708,"up",TRUE
"NSUN5","up",2.80450490895747,-0.252586060833332,0.0214254655291346,"down",FALSE
"NSUN6","down",-1.07605669805511,-0.0749652831666656,0.396893164714982,"down",TRUE
"NT5DC2","up",1.94518925344966,0.0118440403333342,0.93368551487654,"up",TRUE
"NT5DC3","down",-2.50595046507152,-0.0157169392499985,0.970134200697025,"down",TRUE
"NTF3","up",2.22021029291426,0.550310126500001,0.0378910168007067,"up",TRUE
"NTRK2","down",-1.70700000680355,0.295924004750002,0.0702703848594961,"up",FALSE
"NUBPL","down",-1.63485339473665,-0.00890199475000027,0.955175514795357,"down",TRUE
"NUCB1","down",-5.60733066591513,0.0357211829166678,0.755834281495682,"up",FALSE
"NUCKS1","down",-2.10013667128545,0.0434231666666671,0.55925382551223,"up",FALSE
"NUDCD1","up",1.8533819622168,0.0261020021666667,0.80852770984963,"up",TRUE
"NUDCD3","down",-1.31724895311657,-0.00275218966666536,0.983656157553726,"down",TRUE
"NUDT15","up",1.54509809238965,-0.0331454896666654,0.793283160996797,"down",FALSE
"NUDT21","up",2.81838269280719,0.0338076845833338,0.707834408714595,"up",TRUE
"NUDT22","up",1.10114295967102,0.0274953308333338,0.811514803537525,"up",TRUE
"NUDT4","up",1.33523077933093,-0.0309018159999984,0.849754625126936,"down",FALSE
"NUDT6","up",2.54407779328104,-0.124191810583334,0.186938878116458,"down",FALSE
"NUDT9","up",1.21175522375542,-0.120592049166667,0.0782563456933579,"down",FALSE
"NUMB","up",1.9008581541991,-0.0778482688333314,0.430952264100636,"down",FALSE
"NUMBL","up",2.09089332414268,0.0869197112500001,0.370211119463732,"up",TRUE
"NUP133","up",2.07662028353121,-0.128237485833333,0.0673911813424749,"down",FALSE
"NUP35","up",1.95578563826126,-0.0388520077499992,0.709655150975916,"down",FALSE
"NUP37","up",2.31952990168475,-0.0492920712499988,0.534391857930803,"down",FALSE
"NUP98","up",1.17216482522299,-0.0394272743333325,0.68577035440568,"down",FALSE
"NUPL2","up",2.82474307156327,-0.193599350333333,0.106740053829248,"down",FALSE
"NXF1","up",1.35810943872668,0.00368323750000268,0.974187904480552,"up",TRUE
"OAS1","down",-1.89533035028603,-0.0445513990833328,0.635116238080169,"down",TRUE
"OAS2","up",2.47030510423268,0.079914412666668,0.465761206515887,"up",TRUE
"OASL","up",1.72212712620704,0.269173348833334,0.0515333852712157,"up",TRUE
"OAT","up",3.90720600159025,-0.212841993333332,0.101690085851908,"down",FALSE
"OAZ2","up",1.12205668407634,0.0485147500000001,0.638501194763015,"up",TRUE
"OCA2","up",2.7941036281584,0.158788321166667,0.593369246890962,"up",TRUE
"OCLN","up",2.46827399714024,-0.0427152510000001,0.763969544007307,"down",FALSE
"ODF3","up",1.43432963725541,0.0204894311666671,0.890074943377006,"up",TRUE
"ODZ1","up",1.77167826334038,0.120336021916667,0.313541455769205,"up",TRUE
"OGFRL1","up",1.87065995602516,0.2666566605,0.0200613014445066,"up",TRUE
"OGG1","up",1.17198792626396,-0.263797157833333,0.00874850137408104,"down",FALSE
"OLFML1","up",1.27024647540681,-0.0486720419999995,0.625901960751539,"down",FALSE
"OLFML3","up",2.04219979979789,-0.195156596666665,0.119737756970261,"down",FALSE
"OLIG1","down",-3.26642732861731,0.029536752,0.797318018085918,"up",FALSE
"OMA1","up",1.94143666531302,-0.138098606333331,0.0476779219141823,"down",FALSE
"OMG","down",-1.756754188673,-0.10361191475,0.354739726739246,"down",TRUE
"OMP","up",3.28057953124377,0.0355595450000014,0.758297156737881,"up",TRUE
"OPCML","down",-2.42132750618947,-0.270280033749999,0.0916234501061766,"down",TRUE
"OPHN1","down",-1.45085028413273,0.0252111630833332,0.825707938742025,"up",FALSE
"OPN1SW","down",-2.54669133881539,0.0774069713333345,0.455358499452351,"up",FALSE
"OPN3","up",2.05759361609402,0.114132292083334,0.506649064496753,"up",TRUE
"OPRD1","down",-3.05509569311867,-0.119861751749999,0.131599421087264,"down",TRUE
"OPRM1","up",1.91538608994674,0.0346294980000004,0.647197033847422,"up",TRUE
"OR10A4","up",1.33956533997654,0.040530306666667,0.703956852890243,"up",TRUE
"OR10H3","up",1.6051045212226,-0.090626327416666,0.51987317349642,"down",FALSE
"OR2A14","down",-1.71871767167015,-0.0325103844166663,0.868777508628045,"down",TRUE
"OR2A7","up",1.88625194002233,0.011438994916667,0.914763645755023,"up",TRUE
"OR2B6","up",1.58182565552824,0.0543636863333332,0.575655573390522,"up",TRUE
"OR2F1","up",1.51568374307844,0.0118770159166667,0.914157604540136,"up",TRUE
"OR2H2","up",1.96301512597507,0.0620920290833346,0.421312928095834,"up",TRUE
"OR2L13","up",1.48206281992626,0.0425470195000006,0.682512706141463,"up",TRUE
"OR4K17","down",-3.10944156871923,-0.0365925349166664,0.696378220464222,"down",TRUE
"OR51B5","up",1.62077129815408,0.0182600899166674,0.910704205639279,"up",TRUE
"OR51E2","down",-3.44236526721096,0.0881597603333347,0.732033353470454,"up",FALSE
"OR7D2","up",2.3643532100352,-0.0220638362499995,0.862770742347967,"down",FALSE
"ORMDL3","down",-1.34496912451032,0.0118997016666669,0.916152450473575,"up",FALSE
"OS9","up",2.21144359762274,-0.00819482749999912,0.942550764803637,"down",FALSE
"OSBP","down",-2.50050555640776,0.0150681312500013,0.883907946330383,"up",FALSE
"OSBPL11","down",-1.89677001094153,-0.0573112199166659,0.733145129061658,"down",TRUE
"OSBPL1A","down",-3.07478416949259,-0.231716045833332,0.0578221164701025,"down",TRUE
"OSBPL3","down",-1.91211012319497,0.0019474073333332,0.997465871769814,"up",FALSE
"OSBPL7","down",-2.83059433389659,-0.047208978166666,0.72946122619043,"down",TRUE
"OSBPL8","down",-1.32062284663794,0.147517756166669,0.310396211001289,"up",FALSE
"OSBPL9","up",2.01716848199901,0.103071270833334,0.420511026982705,"up",TRUE
"OSR2","up",1.98919235339252,-0.0176312341666654,0.954845367935335,"down",FALSE
"OSTM1","up",1.42119738771815,0.00692547058333453,0.958581398319503,"up",TRUE
"OTOP2","up",1.16812621838689,0.0877487844166672,0.33740309754424,"up",TRUE
"OTUD1","up",2.3874182401427,-0.0581630944999997,0.722204496018979,"down",FALSE
"OTUD5","down",-1.44513742958351,-0.0525361966666652,0.496261283789668,"down",TRUE
"OTUD7A","down",-2.16211111355114,0.0954356205000008,0.252358451905482,"up",FALSE
"OTX1","down",-2.24181285445262,0.0177840837500006,0.87417558670533,"up",FALSE
"OTX2","up",1.39344442803137,0.0253082805833346,0.852324454143515,"up",TRUE
"OVOL1","down",-8.07711800018835,0.0945966099166672,0.871515416941377,"up",FALSE
"OXA1L","down",-1.99598119081366,-0.0178930516666667,0.874901590995728,"down",TRUE
"OXCT1","up",1.69398247925811,0.0211137950000003,0.925051202094353,"up",TRUE
"OXGR1","up",2.08019374354901,0.0492366434166671,0.785751218760923,"up",TRUE
"OXSM","up",2.8032420627076,-0.350728363083332,0.00853743118443771,"down",FALSE
"P2RY10","up",1.72067063232709,0.0237059010000014,0.826623323678365,"up",TRUE
"P2RY12","up",1.5639930407605,0.183441238749999,0.0838547589881248,"up",TRUE
"P4HA3","up",1.46841497973229,0.263284742833335,0.30472380818273,"up",TRUE
"PA2G4","up",2.02087018437718,0.0298042720000001,0.740481852861827,"up",TRUE
"PABPC1","up",3.46430882912437,0.0902784250000013,0.317429169078593,"up",TRUE
"PABPC3","up",2.34369812302849,0.0844759674999998,0.42436946038497,"up",TRUE
"PABPC4","up",2.37684587513539,0.116212964,0.2377874205873,"up",TRUE
"PABPN1","down",-1.96585748399728,-0.0521148033333322,0.455188346219153,"down",TRUE
