"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust"
"04360",21,115,16752,2339,0.117276414194825,"MAPK1/MET/SEMA3D/ABL1/EPHB4/CXCL12/MAPK3/EPHA4/ABLIM3/CFL1/PLXNB3/RHOA/PLXNA3/NFAT5/NCK1/ABLIM2/SEMA4A/NFATC3/EPHB3/SEMA4D/FES",0.2861029005632
"00604",4,14,16752,2339,0.120036578274484,"ST8SIA1/ST3GAL5/HEXB/SLC33A1",0.289417564914777
"04974",14,72,16752,2339,0.122245555327217,"ATP1B3/ATP1B4/XPNPEP2/COL15A1/CTRB1/SLC7A7/SLC3A1/ATP1B1/KCNQ1/SLC1A5/COL11A2/SLC6A19/SLC3A2/PRCP",0.289417564914777
"04742",9,42,16752,2339,0.122546176135086,"TAS2R40/KCNB1/CACNA1A/GNAS/CACNA1B/SCNN1A/GNG3/PRKACG/TAS2R10",0.289417564914777
"04012",15,79,16752,2339,0.130939833868406,"ERBB4/MAPK1/CBLB/ABL1/MAPK3/NRG4/CAMK2G/PIK3CA/NCK1/ARAF/ELK1/EGFR/CRK/BTC/CBL",0.30455073698326
"00260",7,31,16752,2339,0.131697615992761,"GATM/CTH/PSPH/AMT/GAMT/PIPOX/AOC2",0.30455073698326
"00500",8,37,16752,2339,0.13518115146903,"GBE1/UGDH/GUSB/UXS1/AGL/PGM2/PGM1/HK1",0.309383666248708
"04660",18,99,16752,2339,0.143026798133965,"MAPK1/RELA/MAP3K7/LCP2/CBLB/LAT/MAPK3/MAPK14/IKBKG/CD8A/PIK3CA/RHOA/NFAT5/NCK1/NFATC3/ZAP70/GRAP2/CBL",0.323999481487145
"00430",2,5,16752,2339,0.145976638676993,"CDO1/GAD1",0.324258584914148
"00630",4,15,16752,2339,0.146489350029446,"GRHPR/MCEE/AFMID/MDH2",0.324258584914148
"03320",12,62,16752,2339,0.148430859381604,"GK/CYP27A1/SCP2/PLTP/ILK/SLC27A2/CD36/LPL/FABP1/DBI/ACSL5/PPARD",0.324258584914148
"04062",28,164,16752,2339,0.148983674149744,"CCL18/CCR2/MAPK1/CCR7/RELA/JAK3/CCL21/CXCL12/MAPK3/IKBKG/GNG10/CXCL6/GNG11/GNG5/GRK5/PIK3CA/RHOA/GNG3/CCL25/CCL20/CCL24/CRK/CCL27/PRKACG/GNGT2/CCL1/CCL13/ELMO1",0.324258584914148
"00140",9,44,16752,2339,0.152000943249409,"AKR1C4/AKR1C2/CYP11A1/HSD11B2/CYP1B1/HSD17B1/CYP17A1/CYP7B1/CYP19A1",0.324463551936238
"04930",9,44,16752,2339,0.152000943249409,"MAPK1/MAPK3/SOCS1/CACNA1A/PIK3CA/CACNA1B/CACNA1C/KCNJ11/HK1",0.324463551936238
"00240",15,82,16752,2339,0.163987119663487,"DCK/RRM2B/ENTPD1/POLR3H/NME2/UMPS/RRM1/DPYD/ENTPD4/AK3/TK1/NME3/TK2/POLE2/DUT",0.346715624431372
"00562",9,45,16752,2339,0.167921962317096,"INPP4A/PTEN/INPP5A/PIK3CA/PIP5K1A/MINPP1/CDIPT/PI4K2B/ISYNA1",0.346834996806294
"03410",7,33,16752,2339,0.168221775014501,"POLB/PARP4/APEX2/MPG/APEX1/NEIL3/POLE2",0.346834996806294
"04960",8,39,16752,2339,0.168730538986846,"ATP1B3/ATP1B4/MAPK1/MAPK3/HSD11B2/PIK3CA/SCNN1A/ATP1B1",0.346834996806294
"04320",5,22,16752,2339,0.184013526609301,"MAPK1/MAPK3/EGFR/NOTCH4/PIWIL1",0.37275065885377
"05412",13,71,16752,2339,0.184696272405021,"ITGA2/LEF1/CACNA1S/ACTG1/ATP2A2/ITGB5/GJA1/EMD/CACNA1C/SGCA/PKP2/DMD/ITGA10",0.37275065885377
"05210",11,59,16752,2339,0.193549568632873,"MAPK1/LEF1/TGFBR1/MAPK3/PIK3CA/RHOA/ARAF/TGFBR2/TGFB1/BAX/MLH1",0.387099137265746
"04650",20,117,16752,2339,0.195870890694004,"KLRC2/MAPK1/KLRC3/LCP2/IFNGR2/FCER1G/LAT/HCST/MAPK3/KIR3DL2/SH2D1A/CD244/PIK3CA/ICAM2/NFAT5/ARAF/TNFRSF10A/NFATC3/ZAP70/KLRK1",0.388244086911329
"00062",2,6,16752,2339,0.199392520525242,"HADHB/PPT1",0.388362456271243
"00360",4,17,16752,2339,0.2050753533471,"ALDH1A3/GOT1/AOC2/ALDH3B2",0.388362456271243
"00280",8,41,16752,2339,0.205632939455424,"HIBADH/HMGCL/MCEE/HADHB/OXCT1/ALDH3A2/BCAT2/HIBCH",0.388362456271243
"00983",8,41,16752,2339,0.205632939455424,"NAT1/GUSB/IMPDH1/UMPS/DPYD/TK1/TK2/NAT2",0.388362456271243
"04640",14,79,16752,2339,0.206691652327494,"ITGA2/IL5RA/FLT3/CSF3/CD34/CD5/HLA-DRB1/CD8A/HLA-DRA/CD1E/CD9/CD37/CD14/CD36",0.388362456271243
"00030",5,23,16752,2339,0.20992565203851,"DERA/PGM2/RPE/PGM1/ALDOB",0.388362456271243
"00512",5,23,16752,2339,0.20992565203851,"GALNT14/GALNT10/C1GALT1/B3GNT6/GALNT5",0.388362456271243
"04964",5,23,16752,2339,0.20992565203851,"ATP1B3/ATP1B4/GLUD2/CA2/ATP1B1",0.388362456271243
"04720",12,67,16752,2339,0.218845956460525,"MAPK1/RPS6KA1/MAPK3/ATF4/GRIN2C/CAMK2G/ARAF/CACNA1C/PRKACG/GRIN1/PPP1R12A/PPP1CA",0.394801051381644
"04976",12,67,16752,2339,0.218845956460525,"ATP1B3/ATP1B4/SLC22A1/ABCB11/SLC22A8/GNAS/SLC9A1/CA2/ATP1B1/PRKACG/ABCC4/ABCC3",0.394801051381644
"04630",23,139,16752,2339,0.219955392198443,"IL5RA/IL12RB1/SPRED2/CSF3/JAK3/IFNGR2/CBLB/SOCS1/LEPR/PIK3CA/IL6ST/IL12A/CSF2RB/CNTFR/SPRY2/CTF1/SPRY4/IL2RB/IL2RG/IL15/PIAS3/CCND3/CBL",0.394801051381644
"04666",14,80,16752,2339,0.220519506177135,"MAPK1/ARPC3/FCGR2B/LAT/ARPC5/MAPK3/CFL1/PIK3CA/PIP5K1A/PLD2/CRK/SCIN/ARF6/MARCKS",0.394801051381644
"00620",7,36,16752,2339,0.230067054250195,"ME2/LDHA/HAGH/GRHPR/AKR1B1/ALDH3A2/MDH2",0.408599088348347
"04722",19,114,16752,2339,0.236757772475589,"MAPK1/RPS6KA1/RELA/TP73/MAP2K5/ABL1/IRAK4/BDNF/MAPK3/MAPK14/RPS6KA5/ATF4/CAMK2G/PIK3CA/RHOA/YWHAZ/TRAF6/CRK/BAX",0.417144646742705
"05215",14,82,16752,2339,0.249292114214841,"MAPK1/RELA/LEF1/MAPK3/CDK2/IKBKG/RB1/PTEN/ATF4/CREB3/FGFR2/PIK3CA/ARAF/EGFR",0.431368350579872
"00072",2,7,16752,2339,0.25454618885569,"HMGCL/OXCT1",0.431368350579872
"00232",2,7,16752,2339,0.25454618885569,"NAT1/NAT2",0.431368350579872
"00740",2,7,16752,2339,0.25454618885569,"RFK/ACP1",0.431368350579872
"00970",2,7,16752,2339,0.25454618885569,"HARS2/WARS2",0.431368350579872
"00780",1,2,16752,2339,0.259762236322033,"BTD",0.433588093710462
"00785",1,2,16752,2339,0.259762236322033,"LIPT1",0.433588093710462
"05222",14,83,16752,2339,0.264186354545686,"ITGA2/LAMB4/RELA/CDK2/IKBKG/RB1/PTEN/BIRC2/PIK3CA/TRAF6/RARB/LAMB2/PIAS3/LAMA3",0.435427012973499
"00565",5,25,16752,2339,0.264786697078479,"PLA2G7/CHPT1/PLB1/PLD2/PLA2G10",0.435427012973499
"05414",14,84,16752,2339,0.279383399200322,"ITGA2/CACNA1S/PLN/ACTG1/ATP2A2/GNAS/ITGB5/EMD/CACNA1C/SGCA/PRKACG/TGFB1/DMD/ITGA10",0.454521368716082
"04962",6,32,16752,2339,0.284072061902785,"DCTN6/GNAS/CREB3/DCTN4/PRKACG/AVPR2",0.454521368716082
"00230",22,138,16752,2339,0.284156988909549,"PDE6B/DCK/RRM2B/ENTPD1/ADSL/GMPR/POLR3H/ATIC/IMPDH1/PDE9A/PGM2/NME2/RRM1/GMPR2/ENTPD4/PGM1/DGUOK/NUDT9/NME3/AMPD1/POLE2/PAICS",0.454521368716082
"04912",15,91,16752,2339,0.284587703835745,"MAPK1/MAP2K6/CACNA1S/MAP3K4/MAPK3/MAPK14/GNAS/ATF4/CAMK2G/PLD2/PLA2G10/ELK1/EGFR/CACNA1C/PRKACG",0.454521368716082
"04510",28,179,16752,2339,0.287271140423639,"THBS2/ITGA2/MAPK1/LAMB4/MET/ACTG1/RELN/MAPK3/CAPN2/ARHGAP5/PTEN/BIRC2/PIK3CA/RASGRF1/RHOA/ITGB5/ILK/ELK1/EGFR/CRK/MYLK/COL11A2/LAMB2/PPP1R12A/LAMA3/CCND3/PPP1CA/ITGA10",0.455388363225625
"04910",20,125,16752,2339,0.290462864528781,"MAPK1/RHOQ/CBLB/MAPK3/SOCS1/PHKA1/PIK3CA/ARAF/TRIP10/ELK1/CRK/RHEB/PRKACG/MKNK2/EXOC7/PTPRF/PPP1CA/PTPN1/CBL/HK1",0.455388363225625
"00591",5,26,16752,2339,0.293335747483173,"PLB1/CYP2C8/PLA2G10/CYP2C19/CYP2E1",0.455388363225625
"00600",5,26,16752,2339,0.293335747483173,"GAL3ST1/ARSA/ASAH1/SPTLC1/SMPD1",0.455388363225625
"00650",4,20,16752,2339,0.30228839780095,"HMGCL/OXCT1/ALDH5A1/GAD1",0.466027946609798
"05212",11,66,16752,2339,0.311925607022353,"MAPK1/RELA/TGFBR1/MAPK3/IKBKG/RB1/PIK3CA/ARAF/TGFBR2/EGFR/TGFB1",0.477568860406637
"05014",8,47,16752,2339,0.330942676653151,"MAP2K6/MAPK14/DERL1/GRIN2C/GRIN1/BAX/TNFRSF1A/ALS2",0.503214206965751
"05020",6,34,16752,2339,0.335924369465778,"MAPK1/NCAM1/MAPK3/ELK1/PRKACG/BAX",0.507314353887094
"00640",5,28,16752,2339,0.351691980376028,"LDHA/MCEE/SUCLG2/ALDH3A2/HIBCH",0.527537970564043
"00730",1,3,16752,2339,0.363130363441004,"THTPA",0.541039870361765
"05143",5,29,16752,2339,0.38112939005674,"VCAM1/HPR/F2RL1/MYD88/IL12A",0.564071497283975
"00071",6,36,16752,2339,0.388700991330203,"HADHB/ALDH3A2/ADH1C/ACADVL/ACSL5/ADH7",0.571467682617914
"00564",9,57,16752,2339,0.400916331430027,"CHPT1/PLB1/AGPAT4/PLD2/ETNK1/PLA2G10/DGKZ/CDIPT/PTDSS1",0.585548852483329
"05410",12,78,16752,2339,0.406374452817814,"ITGA2/CACNA1S/ACTG1/ATP2A2/ACE/ITGB5/EMD/CACNA1C/SGCA/TGFB1/DMD/ITGA10",0.586996049208823
"04270",15,99,16752,2339,0.409024079730157,"MAPK1/CACNA1S/ADRA1D/ARHGEF1/GNA12/MAPK3/GNAS/RHOA/ARAF/PLA2G10/CACNA1C/MYLK/PRKACG/PPP1R12A/PPP1CA",0.586996049208823
"00270",5,30,16752,2339,0.410510892775096,"LDHA/CTH/CDO1/GOT1/SRM",0.586996049208823
"00790",2,10,16752,2339,0.417055019061471,"GCH1/SPR",0.586996049208823
"03450",2,10,16752,2339,0.417055019061471,"XRCC4/PRKDC",0.586996049208823
"04150",7,44,16752,2339,0.418236808739047,"CAB39L/MAPK1/RPS6KA1/MAPK3/PIK3CA/HIF1A/RHEB",0.586996049208823
"05223",8,51,16752,2339,0.420416089298211,"MAPK1/MAPK3/RB1/PIK3CA/ARAF/EGFR/RARB/RASSF1",0.586996049208823
"00534",4,24,16752,2339,0.436578376538959,"B3GALT6/EXT1/HS2ST1/EXT2",0.603099841346671
"04530",16,108,16752,2339,0.440476912958297,"PPP2R2B/JAM2/ACTG1/CLDN18/MYH14/ASH1L/PPP2CA/PTEN/RHOA/RRAS2/VAPA/CSNK2B/CLDN5/PPP2R2A/OCLN/MPDZ",0.603099841346671
"04670",15,101,16752,2339,0.441020905538902,"VCAM1/SIPA1/JAM2/ESAM/ACTG1/CLDN18/CXCL12/MAPK14/ARHGAP5/PIK3CA/RHOA/CTNND1/CLDN5/CYBA/OCLN",0.603099841346671
"05217",8,52,16752,2339,0.442816550177961,"WNT2/FZD6/LEF1/FZD7/GLI3/FZD2/BMP2/FZD1",0.603099841346671
"00471",1,4,16752,2339,0.452069289938794,"GLUD2",0.608238681008559
"00524",1,4,16752,2339,0.452069289938794,"HK1",0.608238681008559
"04730",9,60,16752,2339,0.463885276447065,"MAPK1/GNA12/PPP2CA/MAPK3/CACNA1A/GNAS/ARAF/CRHR1/PLA2G10",0.62037669500752
"00860",5,32,16752,2339,0.46849715918662,"UROD/GUSB/FTL/BLVRA/COX15",0.622792630775028
"04340",8,54,16752,2339,0.487167599893988,"WNT2/BMP6/BMP8A/GAS1/GLI3/CSNK1G3/BMP2/PRKACG",0.643628002293081
"00830",7,47,16752,2339,0.489969064808697,"CYP26A1/CYP2C8/CYP2C19/RDH5/PNPLA4/ADH1C/ADH7",0.643628002293081
"04971",10,69,16752,2339,0.501832419697316,"ATP1B3/ATP1B4/GNAS/CAMK2G/SLC9A1/CA2/ATP1B1/KCNQ1/MYLK/PRKACG",0.651501737852656
"05218",10,69,16752,2339,0.501832419697316,"MAPK1/MET/FGF11/MAPK3/RB1/PTEN/PIK3CA/ARAF/EGFR/CDH1",0.651501737852656
"04973",5,34,16752,2339,0.524575842321611,"ATP1B3/ATP1B4/PIK3CA/ATP1B1/HK1",0.674359471157177
"05211",9,63,16752,2339,0.52551436265852,"MAPK1/MET/MAPK3/PIK3CA/HIF1A/ARAF/CRK/TGFB1/EPAS1",0.674359471157177
"00400",1,5,16752,2339,0.528592452754244,"GOT1",0.674411060410588
"04662",10,71,16752,2339,0.540155425288027,"MAPK1/RELA/FCGR2B/IFITM1/MAPK3/IKBKG/PIK3CA/NFAT5/NFATC3/CD79B",0.68522573950824
"00380",5,35,16752,2339,0.551628149072401,"ASMT/CYP1B1/WARS2/ALDH3A2/AFMID",0.689433265150113
"05146",14,101,16752,2339,0.555498810224567,"LAMB4/RELA/SERPINB6/GNAS/GNA14/PIK3CA/IL12A/CD14/COL11A2/PRKACG/TGFB1/LAMB2/LAMA3/GNAL",0.689433265150113
"04623",7,50,16752,2339,0.558821600638462,"RELA/RIPK1/IKBKG/POLR3H/TBK1/ZBP1/TREX1",0.689433265150113
"00533",2,13,16752,2339,0.559876091842764,"B4GALT3/ST3GAL3",0.689433265150113
"00603",2,13,16752,2339,0.559876091842764,"ST8SIA1/HEXB",0.689433265150113
"05216",4,28,16752,2339,0.562531911639503,"MAPK1/LEF1/MAPK3/CDH1",0.689433265150113
"04540",9,65,16752,2339,0.565211055213156,"MAPK1/HTR2A/MAP2K5/MAPK3/GNAS/GJA1/EGFR/TUBB/PRKACG",0.689433265150113
"04664",10,73,16752,2339,0.577359763994165,"MAPK1/MAP2K6/FCER1A/LCP2/FCER1G/LAT/MAPK3/MAPK14/PIK3CA/PLA2G10",0.697257024370635
"04975",5,36,16752,2339,0.577906722901788,"NPC1L1/MOGAT3/PLA2G10/CD36/FABP1",0.697257024370635
"05214",8,59,16752,2339,0.592728695790602,"MAPK1/MAPK3/RB1/PTEN/CAMK2G/PIK3CA/ARAF/EGFR",0.706632580436821
"04122",1,6,16752,2339,0.594432439200045,"MOCS2",0.706632580436821
"00511",2,14,16752,2339,0.60159260226378,"HEXB/FUCA2",0.706632580436821
"00532",2,14,16752,2339,0.60159260226378,"B3GALT6/CHST12",0.706632580436821
"00670",2,14,16752,2339,0.60159260226378,"ATIC/AMT",0.706632580436821
"03430",3,22,16752,2339,0.610526767534754,"RFC3/RPA2/MLH1",0.708808760058167
"00590",6,45,16752,2339,0.613762974949467,"PLB1/CYP2C8/PLA2G10/ALOX15B/CYP2C19/CYP2E1",0.708808760058167
"04972",12,90,16752,2339,0.614744572370113,"ATP1B3/ATP2A1/ATP1B4/ATP2A2/CTRB1/GNAS/RHOA/SLC9A1/CA2/PLA2G10/ATP1B1/KCNQ1",0.708808760058167
"00020",4,30,16752,2339,0.619409456987768,"IDH3B/SUCLG2/SDHD/MDH2",0.708808760058167
"03030",4,30,16752,2339,0.619409456987768,"MCM3/RFC3/RPA2/POLE2",0.708808760058167
"00310",4,31,16752,2339,0.646035933913952,"ASH1L/SETDB2/ALDH3A2/PIPOX",0.735487063225115
"00290",1,7,16752,2339,0.651080147590771,"BCAT2",0.73744792227118
"04512",10,78,16752,2339,0.663921341549811,"THBS2/ITGA2/LAMB4/RELN/ITGB5/COL11A2/CD36/LAMB2/LAMA3/ITGA10",0.748175318903848
"00053",2,16,16752,2339,0.675876622197296,"UGDH/ALDH3A2",0.750223050638998
"00100",2,16,16752,2339,0.675876622197296,"CYP51A1/DHCR7",0.750223050638998
"00592",2,16,16752,2339,0.675876622197296,"PLB1/PLA2G10",0.750223050638998
"04970",10,79,16752,2339,0.67994862199088,"ATP1B3/ATP1B4/ADRA1D/GNAS/AQP5/SLC9A1/LYZ/ATP1B1/PRKACG/CST1",0.750677339111484
"04080",30,230,16752,2339,0.685661580896207,"GPR50/BDKRB1/GABRG2/GABRG3/GIPR/TACR1/HTR2A/ADRA1D/GRM8/OPRM1/VIPR1/LEPR/F2RL1/GABRA5/GRIN2C/NR3C1/CHRM1/PTGFR/CRHR1/PTGER3/CHRNA2/HRH1/GZMA/GRIK5/GRIN1/F2RL3/GPR35/AVPR2/P2RY10/CHRNA7",0.750677339111484
"04920",8,64,16752,2339,0.686430179457799,"RELA/IKBKG/LEPR/ADIPOR1/CD36/ACSL5/CAMKK2/TNFRSF1A",0.750677339111484
"03420",5,42,16752,2339,0.71632583860101,"ERCC3/RFC3/GTF2H5/RPA2/POLE2",0.779531059654041
"04070",8,66,16752,2339,0.719846523405127,"INPP4A/PTEN/INPP5A/PIK3CA/PIP5K1A/DGKZ/CDIPT/PI4K2B",0.779541113150918
"04130",3,26,16752,2339,0.724100215130544,"VAMP3/BET1/STX16",0.780341008538741
"04916",12,98,16752,2339,0.731341185291041,"WNT2/MAPK1/FZD6/LEF1/FZD7/FZD2/MAPK3/GNAS/CREB3/CAMK2G/PRKACG/FZD1",0.784336923355609
"04744",3,27,16752,2339,0.748061251839486,"PDE6B/RGS9/SLC24A1",0.798411528405605
"00514",3,28,16752,2339,0.770324772663484,"FUT7/B4GALT3/ST3GAL3",0.818239710676045
"00920",1,10,16752,2339,0.777828768972891,"CHST12",0.822276127199913
"04950",2,20,16752,2339,0.79042484962271,"HES1/FOXA3",0.831631832304462
"00450",1,11,16752,2339,0.808867982291037,"CTH",0.847022132399105
"04370",7,66,16752,2339,0.832798385468037,"MAPK1/MAPK3/MAPK14/PIK3CA/NFAT5/PLA2G10/NFATC3",0.867987049642743
"03440",2,23,16752,2339,0.851280081699983,"XRCC2/RPA2",0.883103636156057
"00900",1,13,16752,2339,0.8585470362129,"IDI1",0.886499730415181
"04140",2,26,16752,2339,0.895590287870709,"GABARAPL1/GABARAPL2",0.920467795867117
"04614",1,16,16752,2339,0.90994696473306,"ACE",0.930913484657785
"00760",1,17,16752,2339,0.922532651246527,"NMNAT3",0.939459855856555
"04610",5,59,16752,2339,0.928837635364129,"BDKRB1/PROS1/MBL2/FGA/TFPI",0.941561438588295
"04710",1,18,16752,2339,0.933360026731102,"PER2",0.941845117883203
"03020",1,24,16752,2339,0.973001292634453,"POLR3H",0.977404013415604
"04740",11,229,16752,2339,0.999998480508872,"OR51B5/OR1D5/CAMK2G/OR2F1/OR10G2/OR10H3/OR52N4/PRKACG/OR2H2/OR1J4/GNAL",0.999998480508872
