GeneSymbol,Sui1,Sui2,Sui3,Ctrl1,Ctrl2,Ctrl3
FJX1,5.327313,5.233222,5.653257,2.40226,2.5400422,2.7142286
RHOB,15.199484,14.246292,15.077482,11.942709,12.236334,10.273521
GCOM1,8.339581,8.492305,8.382748,6.9353285,7.1159687,7.9084134
IL18BP,14.813598,14.612149,14.833952,11.126509,10.754961,11.106232
ADRM1,4.1809287,3.7811065,5.069069,2.40226,2.3364124,2.7142286
AMY1A,15.563616,15.997907,16.119722,14.510744,14.180909,14.477078
TLR6,5.350965,5.4608426,5.9290724,4.749466,4.4444327,3.6896935
CYB5R1,10.290929,9.876129,10.319796,8.367681,8.15263,9.044779
SLC47A1,3.7150357,4.8711944,4.7045565,3.1561549,3.604577,2.7142286
FUZ,4.521125,3.8939242,4.937752,2.40226,2.4968662,2.7142286
C14orf2,13.182945,13.190041,13.288025,8.314569,7.3007097,9.042419
XRRA1,8.775796,8.328019,9.156739,4.6343613,5.3662972,4.2673426
MRPL43,9.636513,9.54339,9.781387,8.219573,8.137138,8.443283
WDR11,5.9323416,7.0508995,6.9845157,4.6204734,3.891018,5.7511077
NR2C1,8.476016,8.587714,8.889883,5.187817,4.7241144,6.142806
INO80C,9.401118,9.949123,9.885177,8.592458,8.3125105,9.209679
PSORS1C2,5.8483486,6.089451,6.266519,4.879589,4.3094544,4.9991407
VPREB1,5.092316,5.3821106,5.548258,3.4376378,3.6315458,4.733443
RGS7,4.58482,5.247516,5.012917,3.5012844,3.5115502,2.7142286
FAM25A,9.211444,10.19209,9.922743,6.7261066,5.881607,7.516509
SLC35D1,8.516518,8.188709,8.951862,5.293097,5.0463605,5.05588
CHRM5,3.6452856,3.6387277,5.3905625,2.5500162,2.4304478,2.7142286
KRT28,3.8160315,3.7218916,4.5858436,2.40226,2.5212035,2.7142286
SCD5,5.4396195,5.655497,6.012478,4.067952,5.0425315,3.9888551
ZNF385C,12.501676,12.605122,12.724389,10.224834,10.370317,10.022874
SCO1,8.507662,9.101606,9.004188,7.376085,6.8439517,8.250609
LYRM2,8.394483,8.33975,8.591469,6.9934964,6.8556643,7.4115334
ARHGAP24,4.225799,4.061417,4.4709806,3.0765855,2.5326393,2.7142286
MYLK,6.687613,6.580563,6.858891,4.104347,2.8201187,5.2128863
TNP2,4.649538,4.7413936,5.0788445,3.758882,3.5853083,2.7142286
EMILIN3,3.8431501,3.7561646,4.0416646,2.40226,2.530725,2.7142286
U2AF2,4.941459,5.1867857,5.5993433,4.622644,4.079467,3.9809482
GNG10,15.212586,15.233186,15.466395,13.947625,13.74529,13.512512
BUB1,9.903205,10.118661,9.85424,8.64006,8.960025,9.052795
KRTAP1-5,7.6571846,7.796568,7.6756983,6.56791,6.9519625,6.33307
BTF3L4,14.455391,14.503222,14.664307,12.668039,12.281378,12.801903
SERPINA10,4.3138857,4.318308,5.1083164,3.4277678,3.0599856,2.7142286
SAMD13,7.8249063,8.031654,8.198576,5.840065,6.11951,5.84353
GAGE2D,10.654781,10.563034,11.325482,9.298813,7.998896,9.088273
CCT4,8.4521055,9.523259,9.215772,7.7803497,7.4644213,8.223711
TMEM91,9.389672,8.5601845,9.3111925,7.7962885,7.7736998,7.545145
CA11,6.442692,5.2288184,6.578115,4.2742743,3.3219821,4.0322504
ST7L,9.145821,9.277281,9.436116,6.9558115,6.9312334,7.718113
MKKS,10.264125,10.420767,10.386935,9.184139,8.848227,9.723575
PIM3,5.7058063,5.0291204,5.6414695,2.40226,2.4518385,2.7142286
SCAMP3,14.355452,14.438304,14.887358,12.496934,12.665625,11.911834
RBBP4,8.993572,11.325482,10.9930725,7.5467076,7.293339,7.8898487
HIST2H2BE,12.920376,12.668756,12.819727,11.025424,10.303625,11.735183
IER5,15.04023,15.044189,15.328474,14.259825,13.859931,14.259825
OR10A4,4.0513015,4.089954,4.331368,2.6059568,3.133742,2.7142286
ST3GAL5,5.5914464,5.525356,6.092285,2.7024355,3.3895535,2.7142286
UBE2E3,14.848729,14.608701,14.930476,10.686567,11.328102,9.680705
ATP5B,6.6375446,7.5719824,7.8234534,5.16518,5.2787275,5.3146358
GIMAP7,8.59169,8.60309,8.647156,4.0471644,3.7218916,5.0910935
GNPDA2,7.4283895,8.668336,8.575891,6.334496,6.431135,6.3691106
RHOT1,9.418312,10.31255,10.142877,7.8728256,7.641997,8.080955
ZNF506,9.153848,9.961154,9.700486,8.60024,8.057866,8.881989
LRRC32,6.9342146,6.6843214,6.7942457,6.1174765,5.856555,5.287972
AKR1B1,11.094702,10.786209,11.084891,9.09753,9.387201,9.0230255
PTPN4,5.261326,6.1869802,5.555721,4.22392,3.3886564,4.758265
FBXO5,3.6133618,5.572616,5.6218615,3.1231387,2.5366726,2.7142286
MDP1,11.483732,11.089757,11.416295,10.101039,10.043122,10.424268
DLL1,6.274863,5.9341936,6.4854865,3.9298644,3.5261273,4.6199675
C20orf152,6.973387,7.1426187,6.6877975,5.6399884,6.2025323,5.617126
ISCA1,9.132559,9.508229,9.71099,8.140425,8.482667,8.0284
TMEM27,6.805462,6.966893,7.0920434,5.5125628,5.786544,5.676923
ING4,7.1551538,7.1509304,7.431428,4.478222,2.9765234,5.5922656
TAF6L,5.3940034,4.4398103,5.4454927,3.4194574,2.5259328,2.7142286
TSPAN31,7.42126,7.9429355,8.239859,5.920523,6.3434973,6.2991986
ZC4H2,6.4330287,5.905786,6.500337,5.0404444,5.384737,5.039331
CWF19L1,4.5902076,6.4213085,6.3117437,3.4796138,3.5381684,4.3828135
CCL13,5.8709373,6.46056,6.5454054,3.8073807,4.1151013,2.7142286
AKR1A1,9.65922,9.09395,9.706264,7.9871144,7.868034,8.704134
MED15,15.165109,14.984627,15.55983,11.561417,12.707661,11.064224
CERS4,4.4105864,4.534686,4.7306128,2.573839,2.3946383,3.7845793
TRPC4,5.6905155,5.826827,5.8260937,4.391,5.239407,3.9640846
IER5L,11.013911,10.808403,11.086977,9.270869,10.075178,8.196238
ERAP2,7.8914223,5.4791746,7.3948793,2.40226,2.321939,2.7142286
GOLGA2,13.033749,13.76309,14.569897,11.214093,10.692381,11.579767
BTD,5.532274,5.611824,5.919776,2.40226,2.3351123,4.108562
BIRC2,9.254082,9.593898,9.602389,7.0982823,6.7571063,7.0566955
HGFAC,8.145434,8.242722,8.255036,6.407462,6.5650415,5.724856
FAM89B,7.6865997,6.820607,7.6402965,6.118925,6.078594,6.7415466
ATP6V0C,7.0422683,6.6708665,6.985426,3.8017719,2.4226472,5.049073
SPESP1,7.139762,7.096446,7.425547,5.0407114,5.332247,5.0730805
MGLL,8.582763,8.349111,8.700918,7.2901,7.4247665,7.4029403
SRP54,8.146532,9.825815,9.390453,6.2386837,5.9612713,6.7758307
ASB9,5.774878,5.616701,5.5913496,4.4059696,4.1177735,4.745449
IL1RN,3.71764,4.994126,4.9595213,2.6828926,2.3860378,2.7142286
ETV2,6.61391,6.056338,6.8763566,5.054286,4.431036,5.391988
TTC38,5.4465847,5.2750974,5.709376,4.1379194,4.1927657,4.8613644
PITPNM1,4.0846777,4.1228023,5.111487,2.7621427,2.37964,3.7020264
WDR83,3.8749714,3.7436774,4.206718,2.9915047,2.6373203,2.7142286
CDK18,7.3721504,7.082258,7.5839,6.289999,6.111996,5.643128
CCNC,7.697344,9.494722,8.943124,6.2726517,6.0371275,6.879835
TNFRSF19,4.220149,3.8139484,4.578372,2.40226,2.825889,2.7142286
ATG2A,13.011441,13.242479,13.310425,10.289698,9.863578,10.270979
ME2,9.977785,10.434551,10.233523,9.079363,9.012232,9.160798
RIMBP3C,9.850009,9.183716,9.437854,7.0017796,6.0862155,8.00318
SLC1A5,7.4517307,7.166254,7.661296,5.7568345,5.242166,6.222828
ACSM3,8.7843075,8.137766,8.578305,6.9282713,6.373816,7.792402
SLC26A4,3.9010215,4.0781765,4.2747407,2.9673934,2.5101008,2.7142286
COMMD7,8.072621,8.20424,8.271208,6.9731226,6.605616,7.438615
SHANK3,11.239205,11.048101,11.552206,8.100413,8.523645,7.5783663
KIF2A,10.409346,11.251289,11.284906,7.862048,7.476722,8.345892
RHD,7.5514607,7.573099,7.9311976,6.509721,5.897548,7.0886116
PILRA,7.1211185,7.285203,5.5177903,3.0782793,3.5915732,2.7142286
FSD1,4.2237043,3.715159,4.3062015,2.40226,2.3662317,2.7142286
CD164,11.159216,11.926043,11.942709,9.721696,10.747685,9.241617
NR3C1,7.4569855,8.56994,8.143432,6.1078615,5.330998,6.0534716
FRAT1,5.480846,4.3402066,5.242166,2.8394449,2.6119912,3.9906404
GPC3,8.844992,9.220529,9.507862,8.252978,8.368146,7.950473
PDE12,5.2238092,6.5880136,6.653189,3.1860757,3.6425734,4.1211524
RAC1,15.624666,15.970249,15.952157,13.964896,13.064022,14.256307
RBM42,10.807748,10.691576,11.238682,9.697608,9.706264,9.28481
TRIM55,9.473694,9.572105,9.972051,8.107703,8.198193,6.937387
NACAD,6.167304,5.449697,6.10231,4.9841304,4.0411544,4.7054243
SLFN11,4.9070873,4.6059093,5.151372,3.2929606,3.5081596,2.7142286
LRRC42,6.2028027,6.838841,6.662472,3.867488,3.0251532,3.9060736
HSF2,6.436735,7.149083,7.086906,5.3922315,5.5769143,5.4512687
AGK,5.8429184,6.256959,6.386006,3.9316783,4.4851875,4.9476686
WDR1,7.668472,7.956899,8.08455,6.5902786,7.1982636,6.753397
C1orf61,4.379036,4.043169,4.7362165,2.8247795,3.7703257,2.7142286
WNT5A,14.95593,14.891468,15.453839,11.679739,12.3250675,11.270579
TMEM25,4.936089,4.6342325,5.3937016,2.40226,2.521648,2.7142286
WWOX,5.6773605,5.578168,5.803651,4.3670464,3.8204226,4.976288
AADACL2,8.141842,9.13418,9.073996,5.971088,6.8453064,5.99066
ADARB2,6.1813927,6.340043,6.4930654,5.0091233,5.1167984,4.686647
SGSM3,8.008521,7.9435983,8.311465,7.1933355,7.156258,6.476205
SLX1A,6.058745,5.8629217,6.4372687,4.7077565,3.9033368,5.307039
MT1X,11.711512,12.238078,12.206897,9.510099,8.81139,10.110247
C22orf43,4.6176558,4.467193,4.131886,2.40226,3.6494231,2.7142286
KREMEN1,7.907142,7.6640854,7.8830643,6.483056,7.143162,6.173869
SERBP1,12.2544365,13.021209,12.824363,11.41529,11.066602,11.5319195
CACNA1B,7.0775027,6.8373966,7.0403075,4.919814,4.320919,5.124628
RNF165,5.5185957,5.312122,5.8761754,4.9769526,4.254632,4.1332984
TMEM99,8.577349,7.802173,8.29453,5.1961884,5.5770226,4.76949
ACSL5,8.395299,9.069348,9.126436,5.6951203,5.01323,5.1960588
TTC33,6.5045404,7.667949,7.407796,5.5850954,5.7754717,6.123999
NR2C1,7.516509,8.282252,8.10579,5.5423117,4.903462,5.8999867
EPHA5,9.035992,8.936065,9.272056,7.2660327,7.5824738,6.8945136
PEX11B,6.33848,6.445519,6.862763,3.4406395,3.1076026,3.7847733
STOX1,7.0922346,7.495576,7.3938465,5.7659655,5.5195303,6.16955
PPT2,3.7001705,4.046582,3.877108,3.2971642,2.3255591,2.7142286
OR6T1,5.713023,5.542759,6.0739937,2.40226,2.4258785,3.9356432
CUX1,4.4439397,4.4609876,4.790205,3.8303528,2.9637337,2.7142286
ARFGAP2,9.683143,9.853167,9.982706,8.562647,8.694689,7.880258
SLC34A1,6.915539,6.8561025,7.3957787,5.0597777,5.334198,4.4837103
ZNF467,7.8343325,7.7956467,7.9431634,4.917535,6.004475,4.4139147
LILRB5,10.68965,10.32396,10.887378,8.686684,9.206196,7.242171
ISCU,11.5970955,11.385378,11.473371,10.0982485,10.388013,10.157608
S1PR3,9.613984,9.070101,9.852804,5.427533,5.556673,5.6920342
PHTF1,3.5302103,4.7849345,5.13832,2.8899426,2.5587986,2.7142286
CEACAM21,11.353072,11.510226,8.369672,5.746072,5.6808796,4.639153
TRAPPC11,10.29298,10.850945,10.6204,9.415343,8.966094,10.097183
FAM122B,7.4856973,8.517419,8.42175,5.505516,5.533183,6.169421
GLO1,8.677675,10.047269,9.83645,6.7356567,6.771611,7.2016234
AAAS,10.500429,10.114996,10.576667,8.606955,9.099528,7.59618
HADH,4.246762,5.4013815,5.321704,2.40226,3.259433,2.7142286
PGBD4,7.921104,7.326358,7.7274594,5.977201,5.2902684,7.010725
ZNF451,5.2366824,6.8333387,6.7875724,4.1958547,4.3847857,4.048984
TMEM86B,7.7040033,7.5602875,7.892513,6.5629406,6.823654,5.2835665
NUDT22,6.6415577,5.938597,6.5262747,5.130619,4.7973685,5.875013
USP21,6.1580424,5.7088356,6.3055634,5.2076383,4.07045,5.282283
SLC50A1,7.7235336,8.194165,8.40465,5.0891957,4.8162413,5.3721585
PKIA,5.6761403,6.421607,6.530915,4.1517987,3.269563,5.00151
RFWD2,8.138153,8.836722,9.331509,7.8352404,7.300453,7.6506534
KDM2B,10.850945,10.63081,10.808403,8.478405,8.007853,8.757744
CRTAC1,12.480883,12.174597,13.272716,9.8503685,11.02227,9.431175
TMEM176A,6.500529,5.4643707,6.6354213,4.6168585,4.642392,4.301877
MAGEA1,4.049713,3.669813,4.102357,2.40226,2.6879852,2.7142286
RNF126,9.113612,8.763159,9.072126,5.9116397,5.1865544,6.4248266
C2orf18,6.671647,6.447135,6.396831,4.99147,5.289925,5.5006742
ASMTL,3.87406,3.244296,4.0261,2.6161575,2.5176353,2.7142286
TNIK,5.7816496,5.471106,5.851887,4.601353,3.3429914,4.2959743
LOC100506388,5.896328,5.5663443,6.218951,3.7411606,3.1304317,4.382379
PXDN,4.5132346,4.4190316,4.9667187,3.2912536,3.5301354,3.7378373
NAE1,12.363244,12.599077,12.423716,11.114534,10.948515,11.523114
CDH23,11.017886,10.936032,10.83592,9.64348,10.037321,8.889883
JAM2,8.936616,9.04844,9.033864,7.5800395,8.031393,6.772107
TMEM107,8.56994,8.1248,8.797847,6.5440264,6.2414804,6.8753576
CTBS,9.367318,10.456767,10.16836,8.973099,8.890481,8.707509
RARRES3,8.850042,8.303721,8.876424,6.1893444,5.765443,5.925596
VEPH1,4.3340764,4.166136,4.503301,2.6990557,2.4609268,3.8401356
ADSL,12.86018,12.82875,12.752285,11.895139,10.925415,12.184795
SEH1L,9.600359,10.299139,10.039786,8.610008,8.224594,9.329204
APOBEC3H,3.9963272,3.5437682,4.5686436,2.40226,2.321939,2.7142286
LGALS12,3.864441,3.5379748,4.216089,2.40226,2.4790785,2.7142286
FOXS1,10.234951,10.229569,10.39178,7.4511504,7.3592396,7.929286
PDIA5,8.216039,8.031027,8.302916,7.1610155,7.3372655,6.0488358
C2CD3,5.607648,5.091565,5.578306,4.3417683,4.574231,3.7504253
TMEM223,3.872131,3.944327,4.8070273,2.40226,2.321939,2.7142286
AMPD1,4.5638404,3.9264026,4.6152706,3.0363941,2.7158663,2.7142286
MORF4L2,8.708795,9.510878,9.510479,7.6818886,7.705461,7.137252
ZNF75D,5.7388177,6.802237,6.730996,4.8912168,4.9006643,4.8383408
RHOV,8.042432,6.726857,7.8829136,4.2909784,3.0347724,5.84795
ANXA3,11.057875,11.470256,11.234821,8.718787,7.40237,9.715476
KLK9,4.500597,4.0041876,4.25188,2.40226,3.0190504,2.7142286
KIFC2,6.123999,5.5817895,6.241318,3.0921187,4.2333455,3.7640665
C20orf26,9.831366,9.768894,9.812663,8.303721,8.663204,8.154401
HARS2,6.458973,7.078389,7.040026,5.067618,4.2384143,5.858923
EPRS,9.187315,10.012964,9.766899,8.196238,8.479068,8.303292
GBP2,9.5372715,10.047767,9.824995,8.309197,7.82071,8.956524
GLUD2,9.897358,11.776212,11.433091,8.795721,8.338345,9.414209
PCDHB3,8.472631,8.724588,8.8291445,6.6902924,6.734243,6.6147346
UBE2D4,8.313776,8.396448,8.80312,5.6900883,5.8334465,6.2601557
PPP1R11,6.615816,6.4360056,7.0116253,4.259223,4.192211,5.1270404
SCML4,6.43516,6.396241,6.67988,4.8127937,4.8870673,4.145145
TCEB1,15.400703,15.620834,15.435259,14.551166,13.876989,14.838356
KIAA0895L,13.066382,13.001944,14.0335655,10.919409,11.378125,10.064954
MCTS1,12.179591,12.5051775,12.580663,10.3412,9.182868,10.893689
SLC6A3,4.9319177,5.869028,4.9943533,4.145025,3.1385272,3.950028
ARHGEF7,10.538439,10.81037,10.794201,9.137363,9.997766,8.096762
ARHGEF28,10.244983,9.76034,10.296055,5.967336,5.190836,7.3344173
SEPT10,7.9964933,8.744568,8.654715,5.879864,5.6189294,6.9468455
GPR25,5.2382054,4.468458,5.0565014,3.7344744,3.5307512,3.786218
BRPF3,8.341157,8.262996,8.210755,5.60526,5.104506,6.2408814
CTAGE1,9.213312,8.606955,9.250585,5.7226176,6.6296444,4.748054
GPX1,9.314464,9.435282,9.755422,5.2976313,4.0645366,5.2889037
EPB49,4.4860177,3.962527,4.6856523,2.708228,2.3804095,2.7142286
IGFBP3,6.3485856,7.329854,7.332132,4.367524,4.234361,4.8026605
UBD,6.4870353,7.462027,7.2835484,4.510432,4.797034,4.471436
FUT7,4.0716696,3.4971495,3.998378,2.8741403,2.5353212,2.7142286
AMACR,10.370317,10.221135,10.19024,8.705538,9.190954,9.371827
CA2,8.495395,8.919406,8.754497,7.2771664,6.565342,8.169842
PIGP,10.22718,10.306049,10.425991,8.857468,8.3369465,9.360001
FBLN5,6.06738,6.9605684,7.0196247,2.7265067,4.1181564,2.7142286
LOC100127983,8.90666,8.727735,9.154026,7.097353,7.5631332,6.190449
HOXC6,4.1013536,4.50749,4.196071,3.4278133,2.6076927,2.7142286
PARL,10.7678995,11.087666,10.955935,9.58962,9.167101,10.071003
MS4A6A,8.3473425,8.276427,8.328534,6.341404,7.1248,6.190922
DRAM2,11.509153,11.610391,11.777194,8.327386,8.009318,8.870843
OR52I1,4.0225077,3.9349914,3.9836984,2.6674879,3.1335301,2.7142286
KCTD8,6.1010447,6.6383796,6.457414,5.073479,4.462536,4.6034727
LRRC25,4.434086,4.5490704,4.342189,3.2540278,2.8106039,2.7142286
TRIM32,7.790486,7.919589,7.9182367,4.166599,4.993641,5.575815
MS4A4A,7.135942,6.909412,7.3077064,5.9901147,6.3594546,4.947039
HIST1H3H,4.8261795,5.2202067,5.412393,2.811501,2.5281918,3.8388925
PCDHGB6,6.154739,6.4863024,6.654847,4.1614327,3.5217602,3.74812
PIPOX,4.2422743,3.6220245,4.148474,2.40226,2.7444592,2.7142286
PAICS,7.4598823,8.075195,7.7948437,3.671104,2.7829788,4.9206805
SLC38A3,7.7097497,7.784578,7.6549864,5.7963753,6.2315774,5.885807
TMSB15A,9.994359,9.647065,9.97518,8.012705,7.980775,7.9114633
CCL23,8.087609,8.3873415,8.494333,3.8784986,4.044448,4.810237
ZBTB8B,4.188507,4.206399,4.992485,2.7604477,2.5715709,2.7142286
MIER1,6.9301534,6.6415577,7.25239,4.600141,4.6856523,5.651964
XPR1,4.3198533,4.6149325,5.015193,3.585562,3.6077414,3.7057378
TXN,14.259825,14.838356,14.706545,11.883013,11.486574,12.22129
EIF3M,15.970249,16.170155,16.059612,14.338402,13.818707,14.54345
FOLR3,4.034464,3.5458796,3.9229774,2.9577165,2.5395744,2.7142286
DHRS4L2,5.503084,4.8186975,5.841735,2.600773,2.408,4.06244
ORC4,4.4651356,5.897665,5.5893993,2.40226,2.3961577,2.7142286
PLEKHA3,7.9004397,8.8197975,8.620895,6.527937,7.6169386,5.657671
SLC37A4,8.810519,8.397445,9.174281,7.3316073,6.7527385,7.2250385
C11orf87,10.8674345,11.138425,11.120964,9.964072,10.136732,9.193855
THAP11,13.85711,13.587712,13.792551,12.200712,11.800457,12.539645
SH3BGRL,10.864048,11.761654,11.44853,8.636968,8.981249,8.314856
SLC6A1,5.344466,5.267146,6.1891026,4.3038073,3.0384388,4.1373067
SIT1,5.4779224,4.8256063,5.91086,3.993149,2.6847959,2.7142286
NPIP,16.16206,16.053,16.235617,14.500888,13.955444,14.485464
PIH1D1,10.187446,9.805114,9.446353,7.627842,6.6107974,8.555817
ALDH18A1,5.558259,5.9149504,5.9873223,4.9280524,4.3840723,5.0946455
JAKMIP1,4.2032776,4.4540896,4.73141,3.1628501,3.0919807,2.7142286
FBXL6,4.7674875,3.7454836,5.1041756,2.5771935,2.769476,2.7142286
ADHFE1,6.829402,6.59163,7.1833076,2.7501428,3.3510623,2.7142286
ALKBH4,4.5773087,3.7528536,4.603779,2.693057,2.321939,2.7142286
FAM154B,4.522079,4.538685,5.024483,2.9986951,2.6919599,2.7142286
ACVRL1,7.0000706,6.595391,7.4648895,5.6779737,5.282415,5.929289
PA2G4,13.350393,13.168713,13.0899105,11.224384,10.613513,11.708509
MPG,5.7588935,4.552999,5.8966007,3.6494231,2.7065141,4.2691603
T,9.011671,9.234793,9.363588,8.07099,8.400185,7.0126467
ZBTB49,4.8707104,4.879171,5.135322,3.5072541,2.8949418,2.7142286
ZNF232,4.145647,4.273109,4.2904763,2.7603133,2.391068,2.7142286
HMGB3,7.5932903,7.2112875,7.501914,4.6476545,5.0229883,5.7574196
DCK,7.489781,9.489094,9.22124,6.230623,5.961371,6.333936
UNC93B1,5.609927,5.2562304,5.6237354,3.7747967,3.987938,3.6379566
HMSD,7.2181263,7.5409436,7.645103,5.4130235,5.4196267,5.9886713
APOL3,4.2386713,4.4922442,4.8177013,2.40226,2.6377628,2.7142286
SMYD3,3.6780145,3.6771195,4.662366,2.7396276,2.46386,2.7142286
CNOT7,7.267726,8.237127,8.051746,6.309328,5.9591503,6.8075166
STARD7,5.214489,5.120344,5.436214,3.5290537,4.32482,2.7142286
RAD17,8.896792,9.1571865,9.083969,7.916712,7.6088924,8.485761
LY75,5.553946,7.236931,7.2052045,4.647106,3.521202,4.380957
CAPN3,6.7476773,6.728837,6.84389,5.3906574,5.4076843,6.232353
RABL2B,11.736529,11.383486,11.7844925,8.403629,8.719443,6.708879
BMP1,5.175024,4.987302,5.788576,3.6914437,2.682747,4.0463915
NDOR1,7.9884634,8.082861,8.300601,6.9013886,6.820115,6.6974745
MCFD2,8.8363,9.021743,9.07541,7.0954204,6.6439714,7.6785035
REV1,11.930605,12.042333,11.870149,10.708075,9.952841,11.279503
SNAI1,6.6725445,6.1406355,7.1881304,5.725885,5.7168818,4.6833844
MRPL47,11.999071,11.989459,12.081859,10.29798,8.936882,10.9470625
RAB34,6.632653,5.7844257,6.520458,2.5706007,2.7735312,2.7142286
SFXN4,6.00483,7.28266,7.1208467,5.013898,4.2805467,5.0781403
HMGCL,7.860267,7.5590816,8.239642,5.3732557,4.6631274,6.1238327
TSPAN13,10.177773,10.306616,10.249439,7.1159687,7.75524,7.5449076
AFG3L2,7.7292514,8.01705,8.081388,6.2191615,5.951276,7.0420656
IL2RB,7.909643,7.8607645,8.222895,6.817609,7.1918116,6.742047
USP10,8.296423,7.463855,7.877991,5.799247,4.9192185,6.246
ISL1,5.3136735,5.6708813,6.246,3.7368298,3.053339,2.7142286
FOXA3,10.53806,10.441111,10.481874,8.336633,8.365433,7.9014397
TMED7-TICAM2,4.4741106,5.0111837,5.0559754,2.6799922,2.9438047,2.7142286
SEC61A2,7.817812,7.8169928,8.229997,5.859349,6.107692,5.9417768
NLRP1,7.4890337,6.7911854,7.3431587,5.817582,5.502247,6.6682415
CD300LB,4.099167,4.041924,4.6197147,2.9015756,2.7210383,2.7142286
PLXDC1,5.233345,4.872119,5.4685483,4.0094585,3.837573,4.493687
SETDB2,5.0229883,6.237858,6.2747097,3.4114177,3.4022877,4.526418
KCNIP2,14.631547,14.308628,16.270576,11.216799,11.618247,10.678925
COX7A2L,9.700486,9.840045,10.050339,8.291459,8.227448,8.682044
PKIB,5.6225367,5.889814,6.4281774,4.4262342,3.8928294,4.9541097
RPL15,14.995192,15.04023,15.145047,12.087505,11.880573,12.003259
ING5,4.0007043,4.259388,4.733443,3.0950446,2.7767615,2.7142286
HBS1L,7.5754642,8.254347,8.219355,5.018961,5.5335073,5.2541237
TMEM196,4.4331727,4.2274194,4.1084485,3.2699964,3.4309783,2.7142286
FEZ2,6.206127,6.7743745,6.7200394,4.3979316,4.372674,4.9048457
OPRM1,8.96168,8.671286,8.912462,6.855054,7.2272387,6.716977
CHRM1,14.31451,14.942383,15.014058,12.973607,12.772116,12.2101555
INO80E,7.2575316,6.6013603,7.5893407,5.695261,4.270928,5.9130745
UVRAG,8.241605,8.391334,8.672933,7.339109,6.9440403,7.1289396
ATG7,8.520393,8.450774,8.557279,6.7038326,5.871498,7.4753494
FAM211B,4.5937605,3.7912543,4.5638404,2.40226,2.4916124,2.7142286
CNBP,12.498012,12.772116,12.70924,11.20052,11.275182,11.202388
CRYZ,7.15975,8.451205,8.153166,4.9800386,5.007815,5.614283
TTI1,6.393821,6.6470776,7.142893,4.833159,4.247935,5.3118153
INPP4A,9.406942,9.133669,9.630125,7.3420334,8.125156,7.2862053
POLB,7.860159,8.217603,8.118293,6.8070445,6.653721,7.5681434
COQ2,10.569856,10.627143,10.660723,8.765549,7.827277,9.622888
JMJD7-PLA2G4B,7.1047473,6.7484107,6.876558,4.388605,4.476565,5.367262
UXT,11.720169,11.389582,11.759832,9.297354,10.590224,9.626677
ACVR1B,5.7975097,5.6550717,6.1548834,4.461516,3.7375422,4.10019
FAM220A,9.735596,10.416392,10.177773,7.7957764,7.2404947,8.428611
FAM122B,5.4739127,5.544839,5.6570625,3.236522,3.2102199,4.5322294
SGMS1,9.157968,10.202072,9.9807205,8.221348,7.995522,9.025719
IPP,6.8725247,6.463525,6.987054,5.100831,4.491528,5.8925247
ANKRD46,6.4654813,7.457786,7.5400286,5.1341114,4.970901,6.2025323
INPP5K,10.332467,10.333635,10.4516945,6.3572083,4.8359313,7.3259015
AURKB,10.874454,10.7678995,11.158408,9.459289,8.465266,9.758787
PLEKHF2,6.5610895,8.290941,8.203085,4.870195,4.6850367,5.531286
ZMYM6NB,10.7199135,10.585133,10.825617,9.329516,9.6957245,9.165576
CREM,5.536745,5.658135,5.7733297,4.683538,3.8571959,4.9036407
MAG,4.6130533,4.063527,4.820054,3.025051,3.698663,2.7142286
PLGLB2,7.3394446,7.398122,7.828106,6.066855,6.3444695,6.4438024
ALOXE3,7.747439,8.476016,8.653794,5.819415,5.642167,5.3882656
WFIKKN2,4.7311025,4.364041,5.2744913,3.2151961,2.8411014,2.7142286
ALKBH1,5.134974,5.84795,5.9140744,4.28353,4.1595874,5.084514
NRN1L,6.476925,6.0235314,6.2905293,4.428694,4.8261795,4.4089766
PPCS,10.581544,10.698569,10.639928,8.211324,7.7172623,9.155212
MBP,9.402415,9.4067,9.526688,7.656234,7.7962885,7.104566
SNAPC2,6.472724,6.3260493,6.7834225,4.74355,4.326848,5.2444687
