GeneSymbol,Direction,PValue,FDR,FoldChange,EntrezID
MRPS31,up,0.0121065239338,0.0535814,5.1939858,10240.0
TMEM176A,up,0.0121188401715,0.053612544,3.2036825,55365.0
ATP6V1B1,up,0.0121231613072,0.053612544,6.8096831,525.0
DNAJB4,up,0.0121334810133,0.05361505,5.8684221,11080.0
LRRC4,up,0.0121342794681,0.05361505,3.308786,64101.0
REXO4,up,0.0121464304951,0.053645415,2.4075563,57109.0
PPP2CA,up,0.0121568570578,0.0536798,2.4086123,5515.0
MEOX2,up,0.0121597592718,0.053680241,3.5890999,4223.0
WBSCR28,up,0.0121622390399,0.053680241,4.3300796,135886.0
NBPF15,down,0.0121757118439,0.053707421,2.2100808,284565.0
AMT,up,0.0121787677018,0.053707421,2.1279498,275.0
ORAI3,up,0.0121819887068,0.053707421,5.9042326,93129.0
ZNF117,down,0.0121842518094,0.053707421,2.7783416,51351.0
C11orf94,up,0.01220145943,0.053759953,3.8320588,143678.0
ZDHHC15,up,0.0122055389711,0.053766272,7.8124324,158866.0
ERMN,down,0.0122264931366,0.053846906,4.7516132,57471.0
HBZ,down,0.0122470740934,0.053918974,2.2733246,3050.0
FBXL16,down,0.0122651258358,0.05397222,10.2705521,146330.0
LTBR,up,0.0122684676979,0.05397222,3.0375647,4055.0
MAF,down,0.0122748852482,0.05397222,3.0819335,4094.0
LRTOMT,up,0.0122773523104,0.05397222,3.4973959,220074.0
SAMM50,up,0.0123193415142,0.054103418,3.1151579,25813.0
PMFBP1,down,0.0123229205425,0.054107444,7.5585865,83449.0
TIGD1,up,0.0123384603012,0.054152279,2.8987776,200765.0
ARAP1,up,0.012349173906,0.054187599,3.8606281,116985.0
ARHGAP35,down,0.0123626268832,0.054234922,5.6760458,2909.0
CDC27,down,0.0124075806929,0.05438518,2.414272,996.0
GTPBP1,down,0.012412686335,0.054395828,2.132853,9567.0
PSIP1,down,0.0124239438896,0.054421694,3.0857321,11168.0
TRPC4AP,up,0.012436297495,0.054452337,2.0513814,26133.0
C11orf93,up,0.0124472534445,0.054488569,3.2973574,120376.0
FIBIN,up,0.0124630512933,0.054518995,6.1904868,387758.0
DESI1,up,0.0124649844057,0.054518995,3.6088286,27351.0
G3BP1,up,0.0124765394531,0.054534551,5.2230532,10146.0
CTNNA1,down,0.0124945443446,0.054589771,3.3538481,1495.0
KIAA1244,down,0.0124996413467,0.054600303,3.8923637,57221.0
PTBP2,up,0.0125064578499,0.054611739,4.2053245,58155.0
LIN54,down,0.0125078110239,0.054611739,2.6707357,132660.0
C3orf55,down,0.0125130071489,0.054611739,5.4422217,152078.0
TSSC4,down,0.0125229082983,0.054634213,3.2439309,10078.0
PGLYRP2,down,0.0125235324485,0.054634213,4.1755864,114770.0
RABEP1,up,0.0125274718522,0.054639671,5.3985647,9135.0
SUMF1,up,0.0125390454788,0.054663381,3.2213999,285362.0
FCGR2A,up,0.012540976451,0.054663381,2.146871,2212.0
C11orf54,up,0.0125523782026,0.054701348,2.4599851,28970.0
USP42,up,0.0125606105926,0.054713582,2.5545808,84132.0
CXCL9,up,0.0125625595103,0.054713582,6.8323147,4283.0
HIGD2A,up,0.0125732035681,0.054721705,2.5362726,192286.0
MRPL44,up,0.0125832099329,0.054753531,7.8523499,65080.0
DDX19B,up,0.0125967915414,0.054777447,3.1827505,11269.0
MYL4,down,0.012607197725,0.054804138,4.485814,4635.0
C15orf39,up,0.0126083222861,0.054804138,5.7468204,56905.0
BCL2L11,down,0.0126290010813,0.054875008,4.0878818,10018.0
DCDC2,down,0.0126317925897,0.054875008,2.1151347,51473.0
CD164L2,up,0.0126384548839,0.054876794,2.3253002,388611.0
NFXL1,up,0.0126388421235,0.054876794,2.4901813,152518.0
ICAM3,up,0.0126412372588,0.054876794,2.1839887,3385.0
TBC1D1,up,0.0126464695525,0.054887784,3.6535384,23216.0
RALYL,up,0.0126532193712,0.054905355,2.0923405,138046.0
SMCHD1,down,0.0126599402521,0.054916475,8.7702103,23347.0
LOC147646,up,0.0126669036345,0.054929553,2.8902145,147646.0
PLEKHB2,down,0.0126855927075,0.054968767,2.3612635,55041.0
PLEKHG2,up,0.0126870222793,0.054968767,2.1223296,64857.0
UQCRQ,up,0.0126886698078,0.054968767,3.371446,27089.0
ZNF285,up,0.012692198942,0.054968767,2.94151,26974.0
PLEKHF2,up,0.0126935554158,0.054968767,6.3037017,79666.0
VSTM1,down,0.0126984313042,0.054972442,3.9856425,284415.0
FLOT1,down,0.0127031967271,0.054981361,2.1293326,10211.0
RAB40B,down,0.0127096420971,0.054997546,3.7958907,10966.0
LRP10,up,0.0127399744146,0.055105337,2.3533189,26020.0
ABLIM2,down,0.0127480349151,0.055126778,4.8850428,84448.0
GNB4,up,0.0127503558312,0.055126778,3.1470704,59345.0
NUDCD1,up,0.0127615997542,0.055153681,3.6134626,84955.0
EDEM2,up,0.0127620053877,0.055153681,4.1206853,55741.0
SFTPA2,up,0.0127718849591,0.055178299,2.0257526,729238.0
FZD6,up,0.0127731313862,0.055178299,3.8746164,8323.0
TMPRSS11A,up,0.0127812709786,0.055201728,28.512548,339967.0
RNF144B,down,0.012786048558,0.05521063,2.9497249,255488.0
FILIP1L,down,0.0128035751452,0.055274568,2.4342938,11259.0
H1F0,up,0.0128286310174,0.055302009,3.6249313,3005.0
CENPI,up,0.0128286953293,0.055302009,3.39156,2491.0
CA11,up,0.0128293685655,0.055302009,4.6172682,770.0
CCDC111,up,0.0128316986871,0.055302009,2.3149439,201973.0
CD86,up,0.0128440776655,0.055343625,2.6967978,942.0
NFATC3,up,0.0128518595664,0.055348685,2.0311724,4775.0
ISG20L2,down,0.0128534214721,0.055348685,2.1087445,81875.0
PHGR1,up,0.0128609059263,0.055369183,2.6741257,644844.0
THY1,down,0.0128735792211,0.055411966,3.3595561,7070.0
ZNF331,down,0.0128831275042,0.055411966,9.8058969,55422.0
LOC100128071,up,0.01288447491,0.055411966,2.6063958,100128071.0
ACTR6,up,0.0128938641443,0.055440202,3.8349216,64431.0
PDZD11,up,0.0129025279913,0.055440202,3.8626263,51248.0
MED21,up,0.012906084849,0.055440202,5.3502473,9412.0
NPM2,down,0.0129070541932,0.055440202,2.6819623,10361.0
RNF149,up,0.0129082135672,0.055440202,2.5330151,284996.0
GBF1,down,0.0129101340569,0.055440202,2.603972,8729.0
EYA4,down,0.0129159884484,0.055441915,2.0775534,2070.0
CABP2,down,0.0129304167239,0.055464599,4.660893,51475.0
LEPROTL1,up,0.0129321885994,0.055464599,3.061193,23484.0
CNTFR,up,0.0129419337908,0.055494684,2.2549613,1271.0
KLHL2,down,0.0129583191671,0.055553224,2.3387961,11275.0
PTGDR2,down,0.0129642258544,0.055566826,2.0117141,11251.0
FOXE3,up,0.0129705083446,0.055582033,2.4203416,2301.0
GLB1L,up,0.0129884877977,0.055635619,3.015492,79411.0
G3BP2,up,0.0129987063143,0.055666608,2.0111698,9908.0
KLRC4,up,0.013001884596,0.055666608,2.2963606,8302.0
CD74,up,0.0130039387539,0.055666608,2.074511,972.0
GPR83,down,0.0130299349332,0.055748499,3.7599652,10888.0
UBA7,up,0.0130321029568,0.055748499,2.5465041,7318.0
BRWD1,up,0.0130344488312,0.055748499,4.7067373,54014.0
MKKS,up,0.013036873141,0.055748499,2.1514292,8195.0
ANO3,down,0.013043920972,0.055755561,2.6719793,63982.0
C1orf87,up,0.0130521541675,0.055774645,2.0604379,127795.0
ASUN,up,0.0130794896592,0.05583298,6.3693368,55726.0
SNRNP40,up,0.0130826350417,0.05583298,3.6750701,9410.0
HHEX,up,0.0130867560051,0.05583298,3.4082476,3087.0
SIT1,up,0.0130954030058,0.055858146,4.8368632,27240.0
TNFSF9,up,0.0131017238624,0.055862541,5.1384076,8744.0
SLC25A16,up,0.0131019303941,0.055862541,3.4015794,8034.0
SLC22A12,down,0.0131163130681,0.055870215,2.5544602,116085.0
COCH,up,0.0131167457652,0.055870215,2.4510267,1690.0
MAP4K3,down,0.0131167686703,0.055870215,3.235625,8491.0
TAF15,down,0.0131202232945,0.055870215,4.3024743,8148.0
H3F3B,up,0.0131243233679,0.055875968,2.0227077,3021.0
NCKAP1L,up,0.0131287470952,0.055883096,2.271971,3071.0
CLEC1B,up,0.0131359696261,0.05589043,5.1335411,51266.0
TNFRSF18,up,0.0131569405309,0.055956229,2.8439888,8784.0
ZNF627,up,0.0131669544181,0.055976644,4.6757642,199692.0
NDUFC1,up,0.0131675764243,0.055976644,3.0796242,4717.0
CCDC132,up,0.0131892644343,0.056011659,3.6056602,55610.0
APTX,up,0.0132055674879,0.056067172,3.5858159,54840.0
HIST2H2BE,up,0.0132105369486,0.056067172,3.4379352,8349.0
TAB2,up,0.0132106118419,0.056067172,3.592686,23118.0
HIBCH,up,0.0132251713573,0.056117246,3.7914766,26275.0
SPON2,down,0.0132355352195,0.056146615,29.3198673,10417.0
SGK1,up,0.0132376177283,0.056146615,3.0563616,6446.0
SCTR,up,0.0132603969162,0.056219768,2.7518774,6344.0
EAF1,down,0.0132797607945,0.056290123,2.0571499,85403.0
IFT27,up,0.0132878742219,0.056301031,2.3890089,11020.0
CCL18,up,0.0132954073891,0.056321208,3.8595404,6362.0
KCNJ4,down,0.0133056056886,0.056352664,125.649925,3761.0
TRMT61B,up,0.0133144650868,0.056359435,3.4322033,55006.0
DTWD2,up,0.0133210688283,0.056359435,2.1341202,285605.0
HEXB,up,0.013341584279,0.056426695,2.4267368,3074.0
PLAC1,down,0.0133538199866,0.05646274,3.3447731,10761.0
KIAA0664,up,0.01339463145,0.056599976,3.1985667,23277.0
TIGD7,up,0.013406217382,0.056633917,2.00741,91151.0
RNF151,up,0.0134082365791,0.056633917,2.5046411,146310.0
RDM1,down,0.0134191208902,0.056668114,6.3632451,201299.0
C15orf63,down,0.0134254131222,0.056682909,2.6122875,25764.0
SFXN4,up,0.0134288676834,0.056685719,4.0331784,119559.0
BCAS3,down,0.0134326653473,0.056689976,4.6577006,54828.0
PCDH8,down,0.0134465476484,0.056711613,3.07606,5100.0
DCTN6,up,0.0134502136401,0.056711613,7.1392115,10671.0
TMEM42,up,0.0134517434963,0.056711613,4.0405453,131616.0
TRIP11,down,0.0134584101402,0.05671619,5.5052423,9321.0
C20orf194,up,0.0134705099942,0.056755414,2.8621406,25943.0
SIVA1,up,0.0134845891372,0.056796335,2.1864505,10572.0
C11orf87,up,0.0134887137248,0.056796594,2.4239974,399947.0
TNP2,up,0.0134914614624,0.056796594,2.7710878,7142.0
EXOC6,down,0.0135059479797,0.056845805,2.0741764,54536.0
C1orf94,down,0.0135252464095,0.056878381,5.1511016,84970.0
CCDC90A,up,0.0135428971271,0.056930586,3.5327333,63933.0
SHPRH,up,0.0135516091643,0.056955429,6.1552422,257218.0
LANCL2,down,0.0135576307389,0.056957064,2.1116752,55915.0
ZNF649,down,0.013560404976,0.056957064,7.4999709,65251.0
KDELC1,up,0.0135675521334,0.056971825,2.0244652,79070.0
ARRDC3,down,0.0135695253878,0.056971825,4.4807845,57561.0
ICA1L,down,0.0135747023395,0.05698179,36.169874,130026.0
NDUFA13,down,0.0135828840604,0.057004361,2.3767533,51079.0
FAM70B,up,0.0135981161258,0.057008522,4.9726658,348013.0
MRPS18B,down,0.0136053017387,0.057008522,2.4490415,28973.0
SMIM1,up,0.0136056958513,0.057008522,2.345771,388588.0
RNF212,up,0.0136074621747,0.057008522,2.3260046,285498.0
FAM89B,up,0.0136079216238,0.057008522,3.6823444,23625.0
OTUD1,up,0.0136091120415,0.057008522,5.232202,220213.0
C14orf119,up,0.0136110714683,0.057008522,2.5174121,55017.0
TMEM61,up,0.0136119240851,0.057008522,2.7332683,199964.0
SKAP2,up,0.0136230227072,0.057031501,2.6703015,8935.0
LOR,up,0.0136366007308,0.057076588,2.5113156,4014.0
PLAGL2,up,0.0136693351223,0.057201819,4.0852433,5326.0
VPS39,down,0.0137023486462,0.057304575,2.5066787,23339.0
SH3RF1,down,0.0137062884563,0.05730926,6.0010114,57630.0
EPG5,up,0.0137160340055,0.057338213,4.5722497,57724.0
KIAA0284,down,0.0137394191598,0.057392945,7.41506,283638.0
BPIFB4,down,0.0137445703401,0.057392945,2.7961116,149954.0
KRTAP17-1,up,0.0137486258296,0.057392945,4.3636571,83902.0
IL20RB,up,0.0137499666423,0.057392945,10.3425015,53833.0
KLF10,up,0.0137533516807,0.057392945,4.4651242,7071.0
ETV2,up,0.0137537822548,0.057392945,2.9412543,2116.0
RIMBP3C,up,0.0137649446442,0.057424569,5.5026808,150221.0
JUND,up,0.0137764884882,0.05743736,2.7157305,3727.0
MESP2,down,0.0137803660277,0.057441743,87.4710152,145873.0
VN1R4,up,0.0137882689353,0.057449074,3.3703298,317703.0
MYO3B,down,0.0137890081554,0.057449074,3.8160052,140469.0
FASTKD1,up,0.013790604395,0.057449074,4.9352993,79675.0
SUPT5H,down,0.0138242277423,0.057534367,3.5647912,6829.0
WEE1,down,0.0138243990468,0.057534367,5.0749835,7465.0
KCNH2,up,0.0138257022769,0.057534367,2.7723508,3757.0
VIL1,down,0.0138293325916,0.057534367,2.158993,7429.0
TTC21B,down,0.0138308937379,0.057534367,2.3731774,79809.0
HAGH,up,0.0138526814292,0.057613209,6.6487732,3029.0
CC2D2A,down,0.0138601588097,0.057624719,2.5877231,57545.0
SCAF8,up,0.0138611192808,0.057624719,3.691775,22828.0
LIMD2,up,0.0138803375489,0.057662404,2.6380848,80774.0
CCNT2,up,0.0138817650978,0.057662404,2.7227808,905.0
EFHA2,down,0.0138862917611,0.057662404,2.6532691,286097.0
MSH5,up,0.0138866079278,0.057662404,3.8836827,4439.0
CDK5RAP1,up,0.0138872062935,0.057662404,2.4673779,51654.0
LUM,up,0.0138905533793,0.057664522,10.1760529,4060.0
TPH1,down,0.0139001895978,0.057683595,5.0795277,7166.0
AURKB,up,0.0139012208275,0.057683595,3.2621124,9212.0
NOA1,up,0.0139036620544,0.057683595,2.5986161,84273.0
CC2D1B,up,0.0139082889843,0.057691015,3.2841352,200014.0
ELF2,down,0.0139209652326,0.057720036,4.1646827,1998.0
L3MBTL1,up,0.0139498528807,0.057804436,8.0480015,26013.0
ZDHHC6,up,0.0139542284789,0.057810781,3.8696069,64429.0
JAM2,up,0.0139655123467,0.057845738,2.9182972,58494.0
C2orf44,up,0.0139949193071,0.057905244,4.6937729,80304.0
ABCB10,up,0.0139969145033,0.057905244,3.4279915,23456.0
SAFB2,down,0.0140229218853,0.057998146,8.9974503,9667.0
BEX2,down,0.0140296894402,0.057998146,2.401603,84707.0
ZNF493,down,0.0140324999012,0.057998146,2.456839,284443.0
PEX1,down,0.0140338824747,0.057998146,2.6534468,5189.0
TMEM69,up,0.0140365499674,0.057998146,8.0992531,51249.0
RASGRF1,up,0.0140443344111,0.058018516,2.4236368,5923.0
LRRC20,down,0.0140571562339,0.058051212,2.7056394,55222.0
ZNF473,down,0.0140782628282,0.058108077,6.3901534,25888.0
MYCL1,up,0.0140803090196,0.058108077,2.5785653,4610.0
FUS,down,0.0140858516845,0.058119151,3.1562482,2521.0
CCNB3,down,0.0140909439029,0.058128361,3.8209487,85417.0
C3orf35,up,0.0140967884536,0.058139505,2.9954736,339883.0
LHX9,up,0.0140999730277,0.058139505,2.9218027,56956.0
NAIF1,down,0.014109291007,0.058139505,5.2289515,203245.0
SCAF4,up,0.0141139852222,0.058140809,2.1872363,57466.0
MUC20,down,0.0141173228805,0.058142774,3.0074142,200958.0
CFC1B,up,0.0141295964626,0.058161003,2.7564516,653275.0
MAPK14,up,0.0141303337094,0.058161003,2.625986,1432.0
WHSC1,up,0.0141451181973,0.058184049,2.184124,7468.0
ZFP91,down,0.0141455308416,0.058184049,4.0338839,80829.0
DONSON,up,0.0141473834973,0.058184049,2.0451577,29980.0
LCLAT1,down,0.014164407572,0.058219005,3.5548432,253558.0
NPIPL3,down,0.0141652316517,0.058219005,3.7007726,23117.0
ELOVL7,up,0.0141682302952,0.058219005,5.2619551,79993.0
GUCA1B,down,0.0141721874695,0.058219005,4.5935407,2979.0
CREB3,up,0.0141757654504,0.058219005,2.2190137,10488.0
FLT3,up,0.0141761952311,0.058219005,3.1373935,2322.0
PFDN6,down,0.0141786199486,0.058219005,2.2470678,10471.0
TRIP10,up,0.0141794232928,0.058219005,3.8755293,9322.0
SMG1,down,0.0141816625705,0.058219005,2.6732543,23049.0
ALG13,up,0.0141938319988,0.058257196,2.3982441,79868.0
BARD1,down,0.0142141160594,0.058316897,7.4201508,580.0
PCDHB5,up,0.0142422545825,0.058396979,7.5609602,26167.0
DNMT1,down,0.0142458298584,0.058399438,2.9229553,1786.0
CCDC120,up,0.0142494279837,0.058399438,2.6470759,90060.0
ATAD2B,down,0.0142514742052,0.058399438,3.245988,54454.0
MTRNR2L10,down,0.0142929486561,0.058555455,2.331359,100463488.0
ATAD5,up,0.0143270921747,0.058650181,4.1684473,79915.0
OR2B6,up,0.0143427768764,0.058691643,2.9934842,26212.0
PTCRA,up,0.0143429959713,0.058691643,2.9571132,171558.0
HSD17B2,down,0.0143490701977,0.05870468,2.7686312,3294.0
INIP,up,0.0143744292884,0.058785223,4.4895305,58493.0
ART5,up,0.0143766534209,0.058785223,3.5428125,116969.0
RHBDD2,up,0.0143801072501,0.058785223,3.9714903,57414.0
ROBO2,down,0.0143905032266,0.058791394,4.2869783,6092.0
TRIM24,down,0.0143913545342,0.058791394,5.960206,8805.0
GSTT1,up,0.0143916233083,0.058791394,2.3447115,2952.0
HDGF,down,0.0144009635185,0.058801343,3.1514281,3068.0
GUCY1B3,up,0.0144026735335,0.058801343,5.4259156,2983.0
CACNA1G,down,0.0144045209776,0.058801343,3.4206514,8913.0
PIGS,up,0.0144114816001,0.058817944,3.3885008,94005.0
CAMTA2,up,0.0144171134471,0.058829117,3.4164437,23125.0
FAF2,down,0.0144302195459,0.058839867,2.5578156,23197.0
LATS1,down,0.0144335218744,0.058839867,2.5089179,9113.0
MFN1,up,0.0144343827273,0.058839867,5.6701804,55669.0
PINX1,down,0.0144407579542,0.058839867,4.9403761,54984.0
CHD4,down,0.0144429075976,0.058839867,3.0430481,1108.0
TOB2,down,0.0144466153441,0.058843178,5.0069173,10766.0
ATP5G2,up,0.0144532100393,0.058858244,4.9456352,517.0
CDK12,up,0.0144589151062,0.058869681,3.2385047,51755.0
OSCP1,down,0.0144695253746,0.058896796,2.5284294,127700.0
ATL2,up,0.0144715039575,0.058896796,3.3830036,64225.0
OS9,up,0.0144781475439,0.05890079,4.6313847,10956.0
SLC30A6,up,0.0144867122257,0.05892384,4.8073371,55676.0
CDH23,up,0.0145194380095,0.059021924,2.6507207,64072.0
TBC1D9B,down,0.0145195385266,0.059021924,4.3015905,23061.0
HSD17B13,up,0.0145292625373,0.059049642,7.646575,345275.0
SPHK1,down,0.0145351215189,0.059058582,22.0408064,8877.0
SLC22A20,down,0.0145577875146,0.05909912,3.1616516,440044.0
BACE2,up,0.0145582885282,0.05909912,3.0050428,25825.0
WDSUB1,up,0.0145586926331,0.05909912,4.3983311,151525.0
LYRM4,up,0.0145653098563,0.059113403,2.2009651,57128.0
CCDC74B,up,0.0145724358647,0.059124356,2.2257027,91409.0
TNFSF11,up,0.014599028485,0.059214778,2.8230157,8600.0
CRTC2,down,0.0146180064587,0.059268099,4.4105616,200186.0
TCEAL2,down,0.0146243909704,0.059282159,2.5816516,140597.0
UTS2R,down,0.0146304953017,0.059292095,4.4505817,2837.0
ZNF521,up,0.0146581708615,0.059359897,3.4005404,25925.0
GIMAP4,up,0.0146655604057,0.059377991,2.6607479,55303.0
CYP21A2,up,0.014688274031,0.059444079,2.7532248,1589.0
KREMEN1,up,0.0146926461146,0.059444079,2.3263501,83999.0
LRRC32,up,0.014693791934,0.059444079,2.0709022,2615.0
PLXDC1,up,0.014697797644,0.059444079,2.110763,57125.0
H1FNT,up,0.0147102754867,0.059465161,3.4063233,341567.0
CDKL2,up,0.0147104958759,0.059465161,2.5777769,8999.0
C6orf25,down,0.0147192529533,0.059488729,2.5852158,80739.0
ACTL6A,up,0.0147287650033,0.059511304,2.6858536,86.0
GAD1,up,0.0147306947164,0.059511304,2.5115668,2571.0
NSUN3,up,0.0147544134754,0.059595281,3.3834035,63899.0
MAGEB6,down,0.014758917504,0.059601629,2.5017446,158809.0
BRF2,up,0.0147748581484,0.059635005,2.3204176,55290.0
RAB6C,up,0.0147759844592,0.059635005,2.8981927,84084.0
RBPJ,up,0.0147945122393,0.059697928,7.6559156,3516.0
RBBP5,down,0.0148030510171,0.059716518,3.380763,5929.0
SHC3,down,0.0148049954915,0.059716518,2.1443055,53358.0
ARHGAP26,down,0.0148135767674,0.059727525,2.3449735,23092.0
PITX3,up,0.0148175489013,0.059731591,3.1027358,5309.0
ZMYM3,down,0.0148284316973,0.059763608,2.0130628,9203.0
NDUFA11,up,0.0148419760564,0.059789184,5.0780372,126328.0
WAPAL,down,0.0148436025178,0.059789184,2.6882304,23063.0
SLC35A3,up,0.0148540439254,0.059819386,3.4435476,23443.0
IFRD1,up,0.014868185398,0.059834104,3.664611,3475.0
UBE2J1,down,0.0148700738348,0.059834104,2.0578847,51465.0
KDM3B,down,0.0148709071452,0.059834104,2.3787885,51780.0
C17orf79,up,0.0148724178139,0.059834104,2.7391435,55352.0
FRA10AC1,up,0.0148930896418,0.05989142,2.939078,118924.0
BEND2,down,0.0148945400307,0.05989142,5.8475745,139105.0
MIB2,down,0.0148955045712,0.05989142,2.6802657,142678.0
ATP6V0C,up,0.0149167948009,0.059957528,8.8255707,527.0
EPM2AIP1,up,0.0149262505773,0.059969387,7.9963072,9852.0
ORC3,up,0.0149697123264,0.060094688,3.6945529,23595.0
KLRG1,up,0.0149780426199,0.060110842,5.1813566,10219.0
HIATL1,up,0.0149796514614,0.060110842,4.7229808,84641.0
GPATCH4,down,0.0149903850979,0.06014204,3.6329663,54865.0
MED31,down,0.0150083208545,0.060167356,20.5990848,51003.0
PCDH11X,up,0.0150120913354,0.060167356,2.6108173,27328.0
KBTBD4,up,0.0150135833858,0.060167356,4.4432122,55709.0
CCL25,up,0.0150174168309,0.060167356,4.4621081,6370.0
GAK,down,0.0150676268366,0.060332844,6.7577104,2580.0
C9orf72,up,0.0150725983364,0.060334551,3.2372749,203228.0
NAPSA,up,0.015076958554,0.060334551,6.4326482,9476.0
RTN4R,down,0.0150901378592,0.060355906,2.6487256,65078.0
PRDX6,up,0.0150941369915,0.060355906,3.3476805,9588.0
TTC38,up,0.0150983484718,0.060360726,2.1135519,55020.0
FRAS1,up,0.0151075511428,0.060364506,3.1809244,80144.0
SMURF2,down,0.0151344016521,0.060445414,4.2420317,64750.0
TRPV4,up,0.0151567304201,0.060513654,2.125157,59341.0
DUX4L4,up,0.0151574420808,0.060513654,2.3225031,441056.0
GPBP1L1,up,0.015164546553,0.060530127,3.3614655,60313.0
ATP6V0E2,down,0.0151801670886,0.06058058,2.304432,155066.0
AKTIP,up,0.0152335408021,0.060745873,3.0600142,64400.0
PVR,down,0.0152554494948,0.060803452,3.5892884,5817.0
ZFP161,up,0.0152569548652,0.060803452,3.5589914,7541.0
FBLN1,up,0.015287884695,0.060914773,5.2003462,2192.0
OTOP2,up,0.0152922911759,0.060920388,2.2471964,92736.0
S1PR2,down,0.0152998936601,0.060936058,4.2977987,9294.0
TTC14,down,0.0153105665019,0.060948533,3.4223191,151613.0
C7orf63,down,0.0153130324072,0.060948533,2.9189072,79846.0
SPHK2,down,0.0153329674895,0.060989429,3.2652215,56848.0
FMNL1,up,0.0153341287882,0.060989429,3.8038963,752.0
IL4I1,down,0.0153499641713,0.061022134,4.2014561,259307.0
AKR1C2,up,0.0153508570506,0.061022134,5.6372003,1646.0
BCAP29,up,0.0153662244888,0.061071277,2.1977484,55973.0
CCNDBP1,up,0.0153866466368,0.061128537,2.3574303,23582.0
THRAP3,down,0.0153935952348,0.061144191,2.9714238,9967.0
C4orf3,up,0.015397267985,0.061146829,3.0979736,401152.0
CDH12,down,0.0154008732201,0.061149199,3.3437929,1010.0
C2CD3,up,0.01541883857,0.061184673,2.3032933,26005.0
TRIM13,up,0.0154422600265,0.061252691,4.2837719,10206.0
IQCE,down,0.0154437718751,0.061252691,2.5967988,23288.0
CRB1,up,0.0154480340903,0.061252691,3.0192541,23418.0
ANKRD27,up,0.015452347431,0.061257843,2.1515204,84079.0
ARSI,up,0.0154637919899,0.061268513,3.9973144,340075.0
DHX36,down,0.0154640822585,0.061268513,2.4379829,170506.0
SLC39A14,up,0.0154678382964,0.061271451,3.5917549,23516.0
MCHR1,up,0.0154718631179,0.061273588,12.4577757,2847.0
FOXB1,down,0.0154744072355,0.061273588,3.456012,27023.0
C1QTNF9B-AS1,down,0.0154812291227,0.061276725,3.2101733,
POLRMT,up,0.0154893310669,0.061284924,4.0980569,5442.0
