"GO_ID","TERM","GeneRatio","BgRatio","Count","pvalue","p.adjust","geneID"
"GO:0097070","ductus arteriosus closure","1/624","5/25792",1,0.115262876768574,0.461221846911594,"STRA6"
"GO:0097340","inhibition of cysteine-type endopeptidase activity","1/624","5/25792",1,0.115262876768574,0.461221846911594,"CARD8"
"GO:0098957","anterograde axonal transport of mitochondrion","1/624","5/25792",1,0.115262876768574,0.461221846911594,"TRAK2"
"GO:0140206","dipeptide import across plasma membrane","1/624","5/25792",1,0.115262876768574,0.461221846911594,"SLC7A11"
"GO:0140361","cyclic-GMP-AMP transmembrane import across plasma membrane","1/624","5/25792",1,0.115262876768574,0.461221846911594,"LRRC8C"
"GO:1902164","positive regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","1/624","5/25792",1,0.115262876768574,0.461221846911594,"ZNF385A"
"GO:1902262","apoptotic process involved in blood vessel morphogenesis","1/624","5/25792",1,0.115262876768574,0.461221846911594,"LEF1"
"GO:1902731","negative regulation of chondrocyte proliferation","1/624","5/25792",1,0.115262876768574,0.461221846911594,"CCN3"
"GO:1902975","mitotic DNA replication initiation","1/624","5/25792",1,0.115262876768574,0.461221846911594,"MCM4"
"GO:1903691","positive regulation of wound healing, spreading of epidermal cells","1/624","5/25792",1,0.115262876768574,0.461221846911594,"FERMT1"
"GO:1904672","regulation of somatic stem cell population maintenance","1/624","5/25792",1,0.115262876768574,0.461221846911594,"TAL1"
"GO:1990379","lipid transport across blood-brain barrier","1/624","5/25792",1,0.115262876768574,0.461221846911594,"SLC27A4"
"GO:2000224","regulation of testosterone biosynthetic process","1/624","5/25792",1,0.115262876768574,0.461221846911594,"PRKG1"
"GO:2000491","positive regulation of hepatic stellate cell activation","1/624","5/25792",1,0.115262876768574,0.461221846911594,"ACTA2"
"GO:2000987","positive regulation of behavioral fear response","1/624","5/25792",1,0.115262876768574,0.461221846911594,"MEF2C"
"GO:0001933","negative regulation of protein phosphorylation","4/624","77/25792",4,0.116384725135326,0.461221846911594,"OCLN/ANGPT1/NTRK3/PRR5L"
"GO:0031334","positive regulation of protein-containing complex assembly","3/624","50/25792",3,0.120306718150909,0.461221846911594,"TAL1/VEGFA/TCL1A"
"GO:0035725","sodium ion transmembrane transport","5/624","108/25792",5,0.121550901045045,0.461221846911594,"NALCN/ASIC2/ATP1A2/SCNN1A/SLC6A1"
"GO:0001782","B cell homeostasis","2/624","25/25792",2,0.121794606891204,0.461221846911594,"IL7R/MEF2C"
"GO:0001954","positive regulation of cell-matrix adhesion","2/624","25/25792",2,0.121794606891204,0.461221846911594,"FERMT1/UTRN"
"GO:0006400","tRNA modification","2/624","25/25792",2,0.121794606891204,0.461221846911594,"METTL2A/METTL1"
"GO:0032781","positive regulation of ATP-dependent activity","2/624","25/25792",2,0.121794606891204,0.461221846911594,"ATP1B2/TPM1"
"GO:0045332","phospholipid translocation","2/624","25/25792",2,0.121794606891204,0.461221846911594,"TRIAP1/ABCB1"
"GO:0048844","artery morphogenesis","2/624","25/25792",2,0.121794606891204,0.461221846911594,"STRA6/VEGFA"
"GO:0051894","positive regulation of focal adhesion assembly","2/624","25/25792",2,0.121794606891204,0.461221846911594,"WNT4/VEGFA"
"GO:0030148","sphingolipid biosynthetic process","3/624","51/25792",3,0.125659838713627,0.461221846911594,"ACER1/ELOVL4/CERS4"
"GO:0051496","positive regulation of stress fiber assembly","3/624","51/25792",3,0.125659838713627,0.461221846911594,"WNT4/TPM1/ARHGEF5"
"GO:0009312","oligosaccharide biosynthetic process","2/624","26/25792",2,0.129924432396199,0.461221846911594,"FUT6/MPDU1"
"GO:0060045","positive regulation of cardiac muscle cell proliferation","2/624","26/25792",2,0.129924432396199,0.461221846911594,"HEY2/MEF2C"
"GO:0032024","positive regulation of insulin secretion","3/624","52/25792",3,0.131097039126302,0.461221846911594,"PRKCB/BLK/AACS"
"GO:0051209","release of sequestered calcium ion into cytosol","3/624","52/25792",3,0.131097039126302,0.461221846911594,"PLCB4/RYR2/RYR3"
"GO:0071456","cellular response to hypoxia","5/624","111/25792",5,0.132115989555042,0.461221846911594,"SIRT4/ANGPT4/SLC2A4/VEGFA/STC2"
"GO:0009952","anterior/posterior pattern specification","4/624","81/25792",4,0.133105312837723,0.461221846911594,"HEY2/HOXC6/HOXD3/HOXD4"
"GO:0045766","positive regulation of angiogenesis","6/624","143/25792",6,0.13407323817247,0.461221846911594,"ECM1/MIR143/ANGPT4/PRKCB/SMOC2/VEGFA"
"GO:0000018","regulation of DNA recombination","1/624","6/25792",1,0.136671957502913,0.461221846911594,"IL7R"
"GO:0002719","negative regulation of cytokine production involved in immune response","1/624","6/25792",1,0.136671957502913,0.461221846911594,"ANGPT1"
"GO:0006189","'de novo' IMP biosynthetic process","1/624","6/25792",1,0.136671957502913,0.461221846911594,"PAICS"
"GO:0006382","adenosine to inosine editing","1/624","6/25792",1,0.136671957502913,0.461221846911594,"ADARB1"
"GO:0007171","activation of transmembrane receptor protein tyrosine kinase activity","1/624","6/25792",1,0.136671957502913,0.461221846911594,"ANGPT1"
"GO:0008366","axon ensheathment","1/624","6/25792",1,0.136671957502913,0.461221846911594,"POU3F1"
"GO:0008635","activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c","1/624","6/25792",1,0.136671957502913,0.461221846911594,"CYCS"
"GO:0009134","nucleoside diphosphate catabolic process","1/624","6/25792",1,0.136671957502913,0.461221846911594,"ENTPD1"
"GO:0010649","regulation of cell communication by electrical coupling","1/624","6/25792",1,0.136671957502913,0.461221846911594,"CASQ2"
"GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","1/624","6/25792",1,0.136671957502913,0.461221846911594,"RYR2"
"GO:0010894","negative regulation of steroid biosynthetic process","1/624","6/25792",1,0.136671957502913,0.461221846911594,"WNT4"
"GO:0014012","peripheral nervous system axon regeneration","1/624","6/25792",1,0.136671957502913,0.461221846911594,"TSPO"
"GO:0014031","mesenchymal cell development","1/624","6/25792",1,0.136671957502913,0.461221846911594,"HEY2"
"GO:0015827","tryptophan transport","1/624","6/25792",1,0.136671957502913,0.461221846911594,"SLC7A8"
"GO:0016070","RNA metabolic process","1/624","6/25792",1,0.136671957502913,0.461221846911594,"WDR74"
"GO:0017038","protein import","1/624","6/25792",1,0.136671957502913,0.461221846911594,"PRF1"
"GO:0018206","peptidyl-methionine modification","1/624","6/25792",1,0.136671957502913,0.461221846911594,"PDF"
"GO:0018406","protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan","1/624","6/25792",1,0.136671957502913,0.461221846911594,"DPY19L2"
"GO:0019367","fatty acid elongation, saturated fatty acid","1/624","6/25792",1,0.136671957502913,0.461221846911594,"ELOVL4"
"GO:0030859","polarized epithelial cell differentiation","1/624","6/25792",1,0.136671957502913,0.461221846911594,"RAB10"
"GO:0031000","response to caffeine","1/624","6/25792",1,0.136671957502913,0.461221846911594,"RYR2"
"GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane","1/624","6/25792",1,0.136671957502913,0.461221846911594,"CPLX1"
"GO:0032374","regulation of cholesterol transport","1/624","6/25792",1,0.136671957502913,0.461221846911594,"TSPO"
"GO:0032376","positive regulation of cholesterol transport","1/624","6/25792",1,0.136671957502913,0.461221846911594,"LIPG"
"GO:0034625","fatty acid elongation, monounsaturated fatty acid","1/624","6/25792",1,0.136671957502913,0.461221846911594,"ELOVL4"
"GO:0034626","fatty acid elongation, polyunsaturated fatty acid","1/624","6/25792",1,0.136671957502913,0.461221846911594,"ELOVL4"
"GO:0034775","glutathione transmembrane transport","1/624","6/25792",1,0.136671957502913,0.461221846911594,"SLC7A11"
"GO:0038154","interleukin-11-mediated signaling pathway","1/624","6/25792",1,0.136671957502913,0.461221846911594,"IL11"
"GO:0042117","monocyte activation","1/624","6/25792",1,0.136671957502913,0.461221846911594,"MT1G"
"GO:0042297","vocal learning","1/624","6/25792",1,0.136671957502913,0.461221846911594,"STRA6"
"GO:0042428","serotonin metabolic process","1/624","6/25792",1,0.136671957502913,0.461221846911594,"RNF180"
"GO:0042760","very long-chain fatty acid catabolic process","1/624","6/25792",1,0.136671957502913,0.461221846911594,"SLC27A4"
"GO:0043462","regulation of ATP-dependent activity","1/624","6/25792",1,0.136671957502913,0.461221846911594,"TPM2"
"GO:0044206","UMP salvage","1/624","6/25792",1,0.136671957502913,0.461221846911594,"CDA"
"GO:0044387","negative regulation of protein kinase activity by regulation of protein phosphorylation","1/624","6/25792",1,0.136671957502913,0.461221846911594,"ADARB1"
"GO:0045347","negative regulation of MHC class II biosynthetic process","1/624","6/25792",1,0.136671957502913,0.461221846911594,"PF4"
"GO:0045823","positive regulation of heart contraction","1/624","6/25792",1,0.136671957502913,0.461221846911594,"ATP1A2"
"GO:0045843","negative regulation of striated muscle tissue development","1/624","6/25792",1,0.136671957502913,0.461221846911594,"LEF1"
"GO:0046085","adenosine metabolic process","1/624","6/25792",1,0.136671957502913,0.461221846911594,"PTGDR"
"GO:0046826","negative regulation of protein export from nucleus","1/624","6/25792",1,0.136671957502913,0.461221846911594,"TXN"
"GO:0046951","ketone body biosynthetic process","1/624","6/25792",1,0.136671957502913,0.461221846911594,"AACS"
"GO:0050957","equilibrioception","1/624","6/25792",1,0.136671957502913,0.461221846911594,"USH1G"
"GO:0051223","regulation of protein transport","1/624","6/25792",1,0.136671957502913,0.461221846911594,"SLC7A11"
"GO:0051546","keratinocyte migration","1/624","6/25792",1,0.136671957502913,0.461221846911594,"FERMT1"
"GO:0051702","biological process involved in interaction with symbiont","1/624","6/25792",1,0.136671957502913,0.461221846911594,"CYSRT1"
"GO:0055015","ventricular cardiac muscle cell development","1/624","6/25792",1,0.136671957502913,0.461221846911594,"HEY2"
"GO:0060008","Sertoli cell differentiation","1/624","6/25792",1,0.136671957502913,0.461221846911594,"WNT4"
"GO:0060372","regulation of atrial cardiac muscle cell membrane repolarization","1/624","6/25792",1,0.136671957502913,0.461221846911594,"KCNA5"
"GO:0060545","positive regulation of necroptotic process","1/624","6/25792",1,0.136671957502913,0.461221846911594,"CASP6"
"GO:0060754","positive regulation of mast cell chemotaxis","1/624","6/25792",1,0.136671957502913,0.461221846911594,"VEGFA"
"GO:0061038","uterus morphogenesis","1/624","6/25792",1,0.136671957502913,0.461221846911594,"STRA6"
"GO:0070295","renal water absorption","1/624","6/25792",1,0.136671957502913,0.461221846911594,"HAS2"
"GO:0070574","cadmium ion transmembrane transport","1/624","6/25792",1,0.136671957502913,0.461221846911594,"SLC39A2"
"GO:0072498","embryonic skeletal joint development","1/624","6/25792",1,0.136671957502913,0.461221846911594,"WNT9A"
"GO:0072537","fibroblast activation","1/624","6/25792",1,0.136671957502913,0.461221846911594,"ZEB2"
"GO:0090119","vesicle-mediated cholesterol transport","1/624","6/25792",1,0.136671957502913,0.461221846911594,"PIP4K2A"
"GO:0090494","dopamine uptake","1/624","6/25792",1,0.136671957502913,0.461221846911594,"MAPK15"
"GO:0090649","response to oxygen-glucose deprivation","1/624","6/25792",1,0.136671957502913,0.461221846911594,"ZEB2"
"GO:0097035","regulation of membrane lipid distribution","1/624","6/25792",1,0.136671957502913,0.461221846911594,"TRIAP1"
"GO:0097720","calcineurin-mediated signaling","1/624","6/25792",1,0.136671957502913,0.461221846911594,"NR5A2"
"GO:1901018","positive regulation of potassium ion transmembrane transporter activity","1/624","6/25792",1,0.136671957502913,0.461221846911594,"ATP1B2"
"GO:1901165","positive regulation of trophoblast cell migration","1/624","6/25792",1,0.136671957502913,0.461221846911594,"VEGFA"
"GO:1903902","positive regulation of viral life cycle","1/624","6/25792",1,0.136671957502913,0.461221846911594,"TYRO3"
"GO:1904894","positive regulation of receptor signaling pathway via STAT","1/624","6/25792",1,0.136671957502913,0.461221846911594,"IL7R"
"GO:1905144","response to acetylcholine","1/624","6/25792",1,0.136671957502913,0.461221846911594,"TSPO"
"GO:1905598","negative regulation of low-density lipoprotein receptor activity","1/624","6/25792",1,0.136671957502913,0.461221846911594,"MIR27A"
"GO:1905691","lipid droplet disassembly","1/624","6/25792",1,0.136671957502913,0.461221846911594,"PLIN3"
"GO:1990776","response to angiotensin","1/624","6/25792",1,0.136671957502913,0.461221846911594,"KL"
"GO:0001569","branching involved in blood vessel morphogenesis","2/624","27/25792",2,0.138175343899633,0.461221846911594,"LEF1/VEGFA"
"GO:0007422","peripheral nervous system development","2/624","27/25792",2,0.138175343899633,0.461221846911594,"ASIC2/NTF3"
"GO:0010592","positive regulation of lamellipodium assembly","2/624","27/25792",2,0.138175343899633,0.461221846911594,"OCLN/FSCN1"
"GO:0032200","telomere organization","2/624","27/25792",2,0.138175343899633,0.461221846911594,"H4C1/H4C3"
"GO:0048662","negative regulation of smooth muscle cell proliferation","2/624","27/25792",2,0.138175343899633,0.461221846911594,"MIR143/MIR145"
"GO:0019722","calcium-mediated signaling","4/624","83/25792",4,0.141814369195214,0.461221846911594,"RCAN2/NMUR1/RYR2/NCALD"
"GO:0042632","cholesterol homeostasis","4/624","83/25792",4,0.141814369195214,0.461221846911594,"FABP3/NR5A2/TSPO/LIPG"
"GO:1903078","positive regulation of protein localization to plasma membrane","3/624","54/25792",3,0.14221161067612,0.461221846911594,"SORBS1/RAB11FIP2/STAC2"
"GO:0009653","anatomical structure morphogenesis","5/624","114/25792",5,0.143078345159636,0.461221846911594,"FBN2/FOXD2/PHLDA3/MCAM/IER3"
"GO:0006261","DNA-templated DNA replication","2/624","28/25792",2,0.146536749554492,0.461221846911594,"POLD2/RFC2"
"GO:0006626","protein targeting to mitochondrion","2/624","28/25792",2,0.146536749554492,0.461221846911594,"TIMM8B/TSPO"
"GO:0030225","macrophage differentiation","2/624","28/25792",2,0.146536749554492,0.461221846911594,"GAB3/VEGFA"
"GO:0045070","positive regulation of viral genome replication","2/624","28/25792",2,0.146536749554492,0.461221846911594,"ADARB1/NR5A2"
"GO:0045907","positive regulation of vasoconstriction","2/624","28/25792",2,0.146536749554492,0.461221846911594,"ADRA1D/ADRA1A"
"GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","2/624","28/25792",2,0.146536749554492,0.461221846911594,"MIR27A/VEGFA"
"GO:0099171","presynaptic modulation of chemical synaptic transmission","2/624","28/25792",2,0.146536749554492,0.461221846911594,"GIPC1/PRKCB"
"GO:0051056","regulation of small GTPase mediated signal transduction","5/624","115/25792",5,0.146817553416698,0.461221846911594,"CHN2/PLEKHG4/RHOD/ARHGEF5/STARD13"
"GO:0070588","calcium ion transmembrane transport","5/624","115/25792",5,0.146817553416698,0.461221846911594,"NALCN/GPM6A/ATP2B2/P2RX1/RYR3"
"GO:0030336","negative regulation of cell migration","6/624","148/25792",6,0.150265488093229,0.461221846911594,"ADARB1/MAPK15/MIR145/WNT4/SLURP1/TPM1"
"GO:0043406","positive regulation of MAP kinase activity","3/624","56/25792",3,0.153626278343676,0.461221846911594,"NTF3/NTRK3/VEGFA"
"GO:0051216","cartilage development","3/624","56/25792",3,0.153626278343676,0.461221846911594,"HOXD3/CSGALNACT1/SOX5"
"GO:0001662","behavioral fear response","2/624","29/25792",2,0.15499849765446,0.461221846911594,"ATP1A2/PDE8B"
"GO:0034612","response to tumor necrosis factor","2/624","29/25792",2,0.15499849765446,0.461221846911594,"ENDOG/AFF3"
"GO:0048041","focal adhesion assembly","2/624","29/25792",2,0.15499849765446,0.461221846911594,"SORBS1/RHOD"
"GO:0000183","rDNA heterochromatin formation","1/624","7/25792",1,0.15756378634485,0.461221846911594,"BEND3"
"GO:0000255","allantoin metabolic process","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PNP"
"GO:0001542","ovulation from ovarian follicle","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PGR"
"GO:0002638","negative regulation of immunoglobulin production","1/624","7/25792",1,0.15756378634485,0.461221846911594,"FCRL3"
"GO:0006085","acetyl-CoA biosynthetic process","1/624","7/25792",1,0.15756378634485,0.461221846911594,"ACSS1"
"GO:0006942","regulation of striated muscle contraction","1/624","7/25792",1,0.15756378634485,0.461221846911594,"ATP1A2"
"GO:0007077","mitotic nuclear membrane disassembly","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PRKCB"
"GO:0009165","nucleotide biosynthetic process","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PNP"
"GO:0009888","tissue development","1/624","7/25792",1,0.15756378634485,0.461221846911594,"NR5A2"
"GO:0010466","negative regulation of peptidase activity","1/624","7/25792",1,0.15756378634485,0.461221846911594,"ECM1"
"GO:0014047","glutamate secretion","1/624","7/25792",1,0.15756378634485,0.461221846911594,"GIPC1"
"GO:0014894","response to denervation involved in regulation of muscle adaptation","1/624","7/25792",1,0.15756378634485,0.461221846911594,"SGCA"
"GO:0014902","myotube differentiation","1/624","7/25792",1,0.15756378634485,0.461221846911594,"MEF2C"
"GO:0015677","copper ion import","1/624","7/25792",1,0.15756378634485,0.461221846911594,"SLC31A1"
"GO:0019217","regulation of fatty acid metabolic process","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PRKAG2"
"GO:0021861","forebrain radial glial cell differentiation","1/624","7/25792",1,0.15756378634485,0.461221846911594,"LEF1"
"GO:0021930","cerebellar granule cell precursor proliferation","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PSMG1"
"GO:0030223","neutrophil differentiation","1/624","7/25792",1,0.15756378634485,0.461221846911594,"LEF1"
"GO:0030540","female genitalia development","1/624","7/25792",1,0.15756378634485,0.461221846911594,"STRA6"
"GO:0032713","negative regulation of interleukin-4 production","1/624","7/25792",1,0.15756378634485,0.461221846911594,"LEF1"
"GO:0034983","peptidyl-lysine deacetylation","1/624","7/25792",1,0.15756378634485,0.461221846911594,"SIRT4"
"GO:0035148","tube formation","1/624","7/25792",1,0.15756378634485,0.461221846911594,"VEGFA"
"GO:0035524","proline transmembrane transport","1/624","7/25792",1,0.15756378634485,0.461221846911594,"SLC7A8"
"GO:0038001","paracrine signaling","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PGR"
"GO:0038094","Fc-gamma receptor signaling pathway","1/624","7/25792",1,0.15756378634485,0.461221846911594,"CD247"
"GO:0038203","TORC2 signaling","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PRR5L"
"GO:0040011","locomotion","1/624","7/25792",1,0.15756378634485,0.461221846911594,"ATP1A2"
"GO:0042698","ovulation cycle","1/624","7/25792",1,0.15756378634485,0.461221846911594,"TYRO3"
"GO:0043067","regulation of programmed cell death","1/624","7/25792",1,0.15756378634485,0.461221846911594,"CASP6"
"GO:0043586","tongue development","1/624","7/25792",1,0.15756378634485,0.461221846911594,"LEF1"
"GO:0044539","long-chain fatty acid import into cell","1/624","7/25792",1,0.15756378634485,0.461221846911594,"SLC27A4"
"GO:0045588","positive regulation of gamma-delta T cell differentiation","1/624","7/25792",1,0.15756378634485,0.461221846911594,"LEF1"
"GO:0045743","positive regulation of fibroblast growth factor receptor signaling pathway","1/624","7/25792",1,0.15756378634485,0.461221846911594,"SMOC2"
"GO:0046514","ceramide catabolic process","1/624","7/25792",1,0.15756378634485,0.461221846911594,"ACER1"
"GO:0046631","alpha-beta T cell activation","1/624","7/25792",1,0.15756378634485,0.461221846911594,"CD247"
"GO:0048643","positive regulation of skeletal muscle tissue development","1/624","7/25792",1,0.15756378634485,0.461221846911594,"MEF2C"
"GO:0048842","positive regulation of axon extension involved in axon guidance","1/624","7/25792",1,0.15756378634485,0.461221846911594,"VEGFA"
"GO:0050859","negative regulation of B cell receptor signaling pathway","1/624","7/25792",1,0.15756378634485,0.461221846911594,"FCRL3"
"GO:0060019","radial glial cell differentiation","1/624","7/25792",1,0.15756378634485,0.461221846911594,"GPR157"
"GO:0060158","phospholipase C-activating dopamine receptor signaling pathway","1/624","7/25792",1,0.15756378634485,0.461221846911594,"GNA15"
"GO:0060323","head morphogenesis","1/624","7/25792",1,0.15756378634485,0.461221846911594,"STRA6"
"GO:0060575","intestinal epithelial cell differentiation","1/624","7/25792",1,0.15756378634485,0.461221846911594,"GATA5"
"GO:0060710","chorio-allantoic fusion","1/624","7/25792",1,0.15756378634485,0.461221846911594,"LEF1"
"GO:0060736","prostate gland growth","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PSAPL1"
"GO:0071286","cellular response to magnesium ion","1/624","7/25792",1,0.15756378634485,0.461221846911594,"RYR3"
"GO:0071321","cellular response to cGMP","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PDE3A"
"GO:0071340","skeletal muscle acetylcholine-gated channel clustering","1/624","7/25792",1,0.15756378634485,0.461221846911594,"COLQ"
"GO:0086036","regulation of cardiac muscle cell membrane potential","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PLN"
"GO:0090027","negative regulation of monocyte chemotaxis","1/624","7/25792",1,0.15756378634485,0.461221846911594,"CCN3"
"GO:0097294","'de novo' XMP biosynthetic process","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PAICS"
"GO:0097475","motor neuron migration","1/624","7/25792",1,0.15756378634485,0.461221846911594,"VEGFA"
"GO:0140507","granzyme-mediated programmed cell death signaling pathway","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PRF1"
"GO:1901017","negative regulation of potassium ion transmembrane transporter activity","1/624","7/25792",1,0.15756378634485,0.461221846911594,"CASQ2"
"GO:1901621","negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning","1/624","7/25792",1,0.15756378634485,0.461221846911594,"PRKACB"
"GO:1903361","protein localization to basolateral plasma membrane","1/624","7/25792",1,0.15756378634485,0.461221846911594,"RAB10"
"GO:1904491","protein localization to ciliary transition zone","1/624","7/25792",1,0.15756378634485,0.461221846911594,"MAPK15"
"GO:2000404","regulation of T cell migration","1/624","7/25792",1,0.15756378634485,0.461221846911594,"ECM1"
"GO:2000660","negative regulation of interleukin-1-mediated signaling pathway","1/624","7/25792",1,0.15756378634485,0.461221846911594,"MIR27A"
"GO:2001140","positive regulation of phospholipid transport","1/624","7/25792",1,0.15756378634485,0.461221846911594,"TRIAP1"
"GO:0001570","vasculogenesis","3/624","57/25792",3,0.159438614480719,0.461221846911594,"HEY2/HAS2/VEGFA"
"GO:0055085","transmembrane transport","7/624","184/25792",7,0.15968235897262,0.461221846911594,"SLC25A43/SLC35E4/ABCB1/SLC4A1/ABCC8/MAGT1/ABCG2"
"GO:0043066","negative regulation of apoptotic process","14/624","429/25792",14,0.160298636285168,0.461221846911594,"PPIF/ANGPT1/ASIC2/NPY5R/LEF1/ANGPT4/PDE3A/TRIAP1/VEGFA/TCL1A/IER3/FCMR/FANK1/CD27"
"GO:0008015","blood circulation","2/624","30/25792",2,0.163550861593411,0.461221846911594,"FLI1/PLN"
"GO:0006879","intracellular iron ion homeostasis","3/624","59/25792",3,0.17125831324148,0.461221846911594,"CYB561/ISCU/FRRS1"
"GO:0007267","cell-cell signaling","7/624","188/25792",7,0.172161088059881,0.461221846911594,"ADRA1D/ADRA1A/ADRA2C/NTF3/PGR/PTHLH/FGFBP2"
"GO:0002027","regulation of heart rate","2/624","31/25792",2,0.172184525293163,0.461221846911594,"RYR2/CASQ2"
"GO:0006139","nucleobase-containing compound metabolic process","2/624","31/25792",2,0.172184525293163,0.461221846911594,"BPNT1/PNP"
"GO:0030488","tRNA methylation","2/624","31/25792",2,0.172184525293163,0.461221846911594,"METTL2A/METTL1"
"GO:0030534","adult behavior","2/624","31/25792",2,0.172184525293163,0.461221846911594,"SLC7A11/RNF180"
"GO:0033574","response to testosterone","2/624","31/25792",2,0.172184525293163,0.461221846911594,"PSPH/TSPO"
"GO:0035094","response to nicotine","2/624","31/25792",2,0.172184525293163,0.461221846911594,"SLC7A11/ATP1A2"
"GO:0051491","positive regulation of filopodium assembly","2/624","31/25792",2,0.172184525293163,0.461221846911594,"GPM6A/FSCN1"
"GO:0060325","face morphogenesis","2/624","31/25792",2,0.172184525293163,0.461221846911594,"LEF1/STRA6"
"GO:0043087","regulation of GTPase activity","3/624","60/25792",3,0.177259731718947,0.461221846911594,"CHN2/PRKG1/ARHGEF5"
"GO:0000480","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/624","8/25792",1,0.17795084072999,0.461221846911594,"TBL3"
"GO:0001504","neurotransmitter uptake","1/624","8/25792",1,0.17795084072999,0.461221846911594,"ATP1A2"
"GO:0003416","endochondral bone growth","1/624","8/25792",1,0.17795084072999,0.461221846911594,"ECM1"
"GO:0006369","termination of RNA polymerase II transcription","1/624","8/25792",1,0.17795084072999,0.461221846911594,"MED18"
"GO:0008347","glial cell migration","1/624","8/25792",1,0.17795084072999,0.461221846911594,"TSPO"
"GO:0009235","cobalamin metabolic process","1/624","8/25792",1,0.17795084072999,0.461221846911594,"MMACHC"
"GO:0009950","dorsal/ventral axis specification","1/624","8/25792",1,0.17795084072999,0.461221846911594,"VAX2"
"GO:0010042","response to manganese ion","1/624","8/25792",1,0.17795084072999,0.461221846911594,"TSPO"
"GO:0010890","positive regulation of sequestering of triglyceride","1/624","8/25792",1,0.17795084072999,0.461221846911594,"PLIN3"
"GO:0014074","response to purine-containing compound","1/624","8/25792",1,0.17795084072999,0.461221846911594,"SLC6A1"
"GO:0015014","heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process","1/624","8/25792",1,0.17795084072999,0.461221846911594,"CSGALNACT1"
"GO:0015734","taurine transport","1/624","8/25792",1,0.17795084072999,0.461221846911594,"LRRC8C"
"GO:0016479","negative regulation of transcription by RNA polymerase I","1/624","8/25792",1,0.17795084072999,0.461221846911594,"BEND3"
"GO:0018401","peptidyl-proline hydroxylation to 4-hydroxy-L-proline","1/624","8/25792",1,0.17795084072999,0.461221846911594,"P4HA3"
"GO:0030212","hyaluronan metabolic process","1/624","8/25792",1,0.17795084072999,0.461221846911594,"ITIH3"
"GO:0030238","male sex determination","1/624","8/25792",1,0.17795084072999,0.461221846911594,"PTGDR"
"GO:0032825","positive regulation of natural killer cell differentiation","1/624","8/25792",1,0.17795084072999,0.461221846911594,"TOX"
"GO:0033625","positive regulation of integrin activation","1/624","8/25792",1,0.17795084072999,0.461221846911594,"FERMT1"
"GO:0035912","dorsal aorta morphogenesis","1/624","8/25792",1,0.17795084072999,0.461221846911594,"HEY2"
"GO:0043267","negative regulation of potassium ion transport","1/624","8/25792",1,0.17795084072999,0.461221846911594,"CASQ2"
"GO:0044208","'de novo' AMP biosynthetic process","1/624","8/25792",1,0.17795084072999,0.461221846911594,"PAICS"
"GO:0046322","negative regulation of fatty acid oxidation","1/624","8/25792",1,0.17795084072999,0.461221846911594,"SIRT4"
"GO:0046324","regulation of glucose import","1/624","8/25792",1,0.17795084072999,0.461221846911594,"PRKAG2"
"GO:0046415","urate metabolic process","1/624","8/25792",1,0.17795084072999,0.461221846911594,"ABCG2"
"GO:0046486","glycerolipid metabolic process","1/624","8/25792",1,0.17795084072999,0.461221846911594,"DGKG"
"GO:0046822","regulation of nucleocytoplasmic transport","1/624","8/25792",1,0.17795084072999,0.461221846911594,"IER3"
"GO:0046888","negative regulation of hormone secretion","1/624","8/25792",1,0.17795084072999,0.461221846911594,"IL11"
"GO:0048066","developmental pigmentation","1/624","8/25792",1,0.17795084072999,0.461221846911594,"ZEB2"
"GO:0048311","mitochondrion distribution","1/624","8/25792",1,0.17795084072999,0.461221846911594,"TRAK2"
"GO:0048667","cell morphogenesis involved in neuron differentiation","1/624","8/25792",1,0.17795084072999,0.461221846911594,"MEF2C"
"GO:0048672","positive regulation of collateral sprouting","1/624","8/25792",1,0.17795084072999,0.461221846911594,"CRABP2"
"GO:0050861","positive regulation of B cell receptor signaling pathway","1/624","8/25792",1,0.17795084072999,0.461221846911594,"PRKCB"
"GO:0050909","sensory perception of taste","1/624","8/25792",1,0.17795084072999,0.461221846911594,"LEF1"
