"Rat_Gene_Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Human_Ortholog_Symbol","Human_Entrez_ID"
"Fchsd2",67.0785813884877,0.904323583318562,0.80288105220542,1.29047884288867,0.196884453041295,0.999906855889024,"FCHSD2",9873
"Fcrl2",58.7295315994379,-0.849624204462034,0.849264274950812,-1.03990431355989,0.298384358220794,0.999906855889024,"FCRL2",79368
"Fdft1",1279.02344829967,0.427361598429922,0.608068100277437,0.70285461953178,0.482146354481705,0.999906855889024,"FDFT1",2222
"Fdx1",532.591907049525,-0.319414233673893,0.546975755627144,-0.583956674331753,0.559249461561951,0.999906855889024,"FDX1",2230
"Fdxr",186.731425601022,-0.0908770383163135,0.85994315696849,-0.105691611014119,NA,NA,"FDXR",2232
"Fech",1472.70473533442,0.321028053020758,0.651662459218226,0.492639487524443,0.622267341642012,0.999906855889024,"FECH",2235
"Fem1a",1467.83515427117,-0.450375617709705,0.698648162646798,-0.644685238608485,0.51913118418238,0.999906855889024,"FEM1A",55527
"Fem1b",319.026379016038,-0.305917805166742,0.862926014010722,-0.355093559504437,0.72251950143914,0.999906855889024,"FEM1B",10116
"Fem1c",447.021064996767,0.0960515490422664,0.862833637460499,0.111349240188195,NA,NA,"FEM1C",56929
"Fen1",265.61409558857,0.321494611645557,0.86257283058907,0.373614657135008,0.708691027594033,0.999906855889024,"FEN1",2237
"Fer",421.217776062549,0.0819423810057744,0.685093765383129,0.119606634598523,0.904794763808531,0.999906855889024,"FER",2241
"Fermt1",1038.51331182079,-0.185433847496285,0.530384578998402,-0.349619806235716,0.726624044706733,0.999906855889024,"FERMT1",55612
"Fermt2",2274.07579803589,-0.0282923709642949,0.699240826618441,-0.0404580510196598,0.967727950076408,0.999906855889024,"FERMT2",10979
"Fes",162.638241147018,-0.0348797247526457,0.836876505006927,-0.0416786149340685,0.966754901955433,0.999906855889024,"FES",2242
"Fez1",219.896028025702,-1.91548114219897,0.851122669214919,-3.21017460940933,0.00132654364108574,0.105179604465318,"FEZ1",9638
"Fez2",476.215667191466,-0.292015888902662,0.685187521969013,-0.426185069667759,0.669972995940893,0.999906855889024,"FEZ2",9637
"Ffar4",125.212582437066,-3.73643988581507,0.854013996396019,-5.51451144153523,3.497501550723e-08,2.49305954794996e-05,"FFAR4",338557
"Fgd2",83.4750206102148,-0.10954849510345,0.796866273705148,-0.137665910515073,0.890504462287079,0.999906855889024,"FGD2",221472
"Fgd4",371.886013320923,1.55406206102026,0.858629772917087,1.86927660059966,0.0615843418589729,0.767512192297688,"FGD4",121512
"Fgd5",362.239508014191,0.320555554252561,0.862752780709747,0.372249405919176,0.709707164289643,0.999906855889024,"FGD5",152273
"Fgf1",195.778101140992,0.47765564825429,0.807030676826237,0.609269987447563,NA,NA,"FGF1",2246
"Fgf13",70.9387034232287,-0.138663351390586,0.759261753949738,-0.183390070912807,0.854491966017864,0.999906855889024,"FGF13",2258
"Fgf18",17.1379812109014,-0.651350593911162,0.783641148998222,-0.905997779595491,0.364937027690457,0.999906855889024,"FGF18",8817
"Fgf7",194.390706504966,-0.68760902421309,0.817628685994003,-0.842313775100229,0.399612342504637,0.999906855889024,"FGF7",2252
"Fgfbp1",641.157183928433,1.90744446805502,0.822153784954393,2.35569815535498,0.0184879335824379,0.486547341449308,"FGFBP1",9982
"Fgfbp3",94.2029728881522,-0.973166513686764,0.829329268162535,-1.28480012449272,0.198862138863084,0.999906855889024,"FGFBP3",143282
"Fgfr1",1144.61190494724,0.870589416856105,0.769958701996001,1.13205508209387,0.257611277576653,0.999906855889024,"FGFR1",2260
"Fgfr1op2",1803.98296596223,-0.335506889576665,0.510068226909166,-0.657760367090237,0.510692125161818,0.999906855889024,"FGFR1OP2",26127
"Fgfr2",1133.25497319998,-0.147346695011111,0.836981329563314,-0.176055442649966,0.860250385686461,0.999906855889024,"FGFR2",2263
"Fgfr3",1125.60080109597,-0.38876381455297,0.560401063814225,-0.693740097779991,0.487845214805866,0.999906855889024,"FGFR3",2261
"Fgfr4",17.2529638658774,-0.0753175328288966,0.657224476941928,-0.115147936018786,0.908327865114129,0.999906855889024,"FGFR4",2264
"Fgfrl1",76.625093777986,-1.99125599587392,0.862757024159959,-2.59392070263533,0.00948883693345101,0.35722357924477,"FGFRL1",53834
"Fggy",122.981031060764,-2.20780507925661,0.814096125459699,-2.75835208722368,0.00580935891537954,0.274654580358337,"FGGY",55277
"Fgl2",386.944854499938,-0.218851742203999,0.831733082292253,-0.263173235565821,0.792417058794069,0.999906855889024,"FGL2",10875
"Fgr",146.776885369798,-1.03556451336751,0.776547369817911,-1.99244511413557,0.0463222415954173,0.713604279394838,"FGR",2268
"Fh",1192.20309441063,0.279138441464919,0.747091789452691,0.373661784743565,0.708655960440855,0.999906855889024,"FH",2271
"Fhdc1",498.007342278649,0.677443495591825,0.851797679363436,0.798581278133389,0.424533247014667,0.999906855889024,"FHDC1",85462
"Fhit",44.3254575083454,-0.205950799029169,0.672714458359495,-0.31459177017857,0.753071628577142,0.999906855889024,"FHIT",2272
"Fhl2",613.181067255735,-0.0893772677437209,0.849484397203415,-0.105206366183021,0.91621205927574,0.999906855889024,"FHL2",2274
"Fhl3",400.443328283469,0.274174483317376,0.81707780827625,0.335619952829212,0.737157475740112,0.999906855889024,"FHL3",2275
"Fhod1",222.822945723543,-0.0914845133936359,0.755515078613502,-0.121091359495177,0.903618672938877,0.999906855889024,"FHOD1",29109
"Fibin",439.867539672076,-1.24092622018839,0.862737973882208,-1.48159842217532,0.138447179115799,0.943158635331211,"FIBIN",387758
"Fibp",1613.4745395107,0.632347050979969,0.532563664810474,1.18740552407049,0.235067702107739,0.999906855889024,"FIBP",9158
"Ficd",350.655090247467,-0.326058076222748,0.825564970662723,-0.395069509517942,0.692791590262653,0.999906855889024,"FICD",11153
"Fig4",470.812537853072,0.359377552015486,0.62896811067079,0.571408850147978,0.567722531303098,0.999906855889024,"FIG4",9896
"Filip1",192.873325001262,-0.163639589827936,0.825570432349163,-0.198243637033508,0.842854447514213,0.999906855889024,"FILIP1",27145
"Filip1l",2134.4808109409,0.837125033425659,0.777578317001494,1.07792871720867,0.28106556865666,0.999906855889024,"FILIP1L",11259
"Fip1l1",371.664684956877,-0.494568722146003,0.628002822757058,-0.787595846287901,0.430933145095622,0.999906855889024,"FIP1L1",81608
"Fis1",1801.65574114031,-0.22733038894688,0.486542148841009,-0.46723712958474,0.640330231797044,0.999906855889024,"FIS1",51024
"Fitm1",150.86334019179,-0.702745841030117,0.824471795409377,-0.894012488593684,0.371315209268302,0.999906855889024,"FITM1",161247
"Fitm2",330.092858483945,0.366053403469643,0.716140502338479,0.511190193968381,0.609217884445601,0.999906855889024,"FITM2",128486
"Fiz1",797.080370229684,1.1136125723306,0.714949399824901,1.55896011715418,0.119005820062968,0.915981946707433,"FIZ1",84922
"Fjx1",246.110986986403,0.0993524933101142,0.856184371880103,0.116049694460945,0.907613157339316,0.999906855889024,"FJX1",24147
"Fkbp10",558.499497714032,0.386520312984368,0.670377020753581,0.576618044657577,0.564197506722457,0.999906855889024,"FKBP10",60681
"Fkbp11",432.872468280912,1.42537452686571,0.72782595237185,1.96163705755938,0.0498047546479632,0.731919970144278,"FKBP11",51303
"Fkbp14",151.386444124176,-0.166312144932899,0.79059756622504,-0.210423893142331,0.833336846058442,0.999906855889024,"FKBP14",55033
"Fkbp15",364.248206261694,0.360235230033414,0.826151725943462,0.436247303205068,0.662657310928126,0.999906855889024,"FKBP15",23307
"Fkbp2",1304.98356908145,0.94594321452511,0.641420254187808,1.47512628425655,0.140178595135932,0.943158635331211,"FKBP2",2286
"Fkbp3",2062.74621041479,0.0428406638895851,0.516517767610764,0.0829457588463298,0.933894669076053,0.999906855889024,"FKBP3",2287
"Fkbp4",3886.54686144442,-0.147730402596251,0.549906855592328,-0.268641339157801,0.788205697215756,0.999906855889024,"FKBP4",2288
"Fkbp5",176.018055484687,0.140982682844472,0.815700469423094,0.172829967656123,0.862785080707906,0.999906855889024,"FKBP5",2289
"Fkbp7",150.006976332586,-0.540516028466455,0.861404655113988,-0.632440969492964,0.527098769927327,0.999906855889024,"FKBP7",51661
"Fkbp8",3171.37574565059,0.169020537683217,0.469323845416624,0.360139986859651,0.71874245105926,0.999906855889024,"FKBP8",23770
"Fkbp9",816.93237149111,-0.20949057173055,0.762274691859884,-0.274820982537678,0.78345377683954,0.999906855889024,"FKBP9",11328
"Fkbpl",306.768764137613,-0.251688411718413,0.757707927213715,-0.332151887848742,0.739774571185236,0.999906855889024,"FKBPL",63943
"Fkrp",106.788876027312,-0.499974910255507,0.85399294796255,-0.586838592180753,0.557312115130944,0.999906855889024,"FKRP",79147
"Fktn",515.415060266302,-0.460749073972343,0.785989291565476,-0.586508956198335,0.557533544695902,0.999906855889024,"FKTN",2218
"Flad1",680.533972135482,-0.0267948122379948,0.860324006602571,-0.0311375268468498,0.97515986207314,0.999906855889024,"FLAD1",80308
"Flcn",1207.82004286919,-0.825064108069339,0.6900107628668,-1.19606034745243,0.231673010072043,0.999906855889024,"FLCN",201163
"Fli1",260.200539301628,0.217750123235201,0.673862859108828,0.32315637569221,0.746576817012395,0.999906855889024,"FLI1",2313
"Flii",2302.0724460102,0.475014707107007,0.559511912073192,0.849006309650357,0.395877781332283,0.999906855889024,"FLII",2314
"Flna",12535.9138380759,-0.434298595341157,0.558381160961721,-0.777790213619025,0.436692698216305,0.999906855889024,"FLNA",2316
"Flnb",211.636356120617,0.352681247693797,0.861526879155353,0.410108713253238,0.681726201266555,0.999906855889024,"FLNB",2317
"Flnc",2484.72709333092,-1.76710624840268,0.67041193100565,-2.63890890265833,0.00831733276797133,0.334062327091873,"FLNC",2318
"Flot1",1842.99499608917,0.414551486390381,0.693063491969799,0.59821377074266,0.549697304079301,0.999906855889024,"FLOT1",10211
"Flot2",1467.22748243974,-1.53775909730915,0.75191260764208,-2.05072410293437,0.0402938223488825,0.677166153034413,"FLOT2",2319
"Flrt1",180.871239188851,1.42332121854992,0.837333709194571,1.72017005601081,0.0854015343489808,0.847439546115183,"FLRT1",23769
"Flrt2",108.251231443181,-0.28624601032555,0.853649025228708,-0.336422445795911,NA,NA,"FLRT2",23768
"Flrt3",226.919883403393,-2.06722533644788,0.862746565384667,-2.76016295892063,0.00577725358343506,0.274654580358337,"FLRT3",23767
"Flt1",154.598222002392,-1.26101296427893,0.817746904077022,-1.55016116826063,0.12110283755183,0.921230625878588,"FLT1",2321
"Flywch1",995.120875094063,0.311672020850848,0.660362920522763,0.472000038770052,0.63692676091616,0.999906855889024,"FLYWCH1",84256
"Fmc1",490.919371278716,0.574517477108183,0.605815661279304,0.948423919345905,0.342913687248032,0.999906855889024,"FMC1",154791
"Fmn1",79.5260454851594,3.0929909265907,0.843905400564582,3.93227594640829,8.41453944935501e-05,0.013009929806134,"FMN1",342184
"Fmnl1",37.1023345278825,-0.289537526889046,0.86280413035841,-0.335771918667259,0.73704286763675,0.999906855889024,"FMNL1",752
"Fmnl3",188.588303739526,0.101749854274435,0.860843069144014,0.118226947829555,0.905887838411331,0.999906855889024,"FMNL3",91010
"Fmo2",533.620057986313,0.730540784554891,0.816967302545918,0.89587280173,0.370320701852601,0.999906855889024,"FMO2",2327
"Fmo3",323.007479875518,0.912420069181661,0.858640839013189,1.09449397600323,0.273738387953556,0.999906855889024,"FMO3",2328
"Fmo5",492.130805362595,-0.709544089125248,0.85984079930951,-0.830662621681705,0.406164247699667,0.999906855889024,"FMO5",2330
"Fmo6",252.346135301636,0.0802734870524576,0.844975519147892,0.0950311374419117,NA,NA,"FMO6P",388714
"Fmod",236.142886408047,-0.138640272268694,0.838224393150416,-0.16539569634952,0.868632540842707,0.999906855889024,"FMOD",2331
"Fmr1",237.902477579534,0.41514850426002,0.782809528386597,0.530495022058821,0.595768759484955,0.999906855889024,"FMR1",2332
"Fn1",1528.34306275118,1.01937528022968,0.76707860785165,1.33098168657739,0.183195036878128,0.998702430147494,"FN1",2335
"Fn3krp",339.575946901512,-0.949764772153383,0.858444039285666,-1.11849690618227,0.263354827132616,0.999906855889024,"FN3KRP",79672
"Fnbp1",257.190454896248,-0.0649755167136219,0.703201272252255,-0.0923983762688638,0.926381529460973,0.999906855889024,"FNBP1",23048
"Fnbp1l",348.75339598539,0.400062810712766,0.769756855947229,0.519897739031765,0.603134851352429,0.999906855889024,"FNBP1L",54874
"Fnbp4",814.136074747825,1.67188319001056,0.637080610209495,2.62591635767631,0.00864160495102633,0.339327021076967,"FNBP4",23360
"Fndc1",454.238918903798,0.25682914908269,0.81226077960562,0.316276625101528,0.751792551690701,0.999906855889024,"FNDC1",84624
"Fndc3a",868.581519076135,1.26066133518989,0.75379924534743,1.67572115681506,0.0937928237415317,0.86965774876987,"FNDC3A",22862
"Fndc3b",613.576796557142,0.615399944196898,0.750903081965725,0.819916648318201,0.412263625315155,0.999906855889024,"FNDC3B",64778
"Fndc5",657.446989624674,0.383922921823736,0.778963202803488,0.493032217747678,0.6219898230373,0.999906855889024,"FNDC5",252995
"Fnip1",37.3995824118551,0.0922172379837784,0.792720583255232,0.116476676905856,0.907274769403832,0.999906855889024,"FNIP1",96459
"Fnip2",134.883137639942,-1.10747963690284,0.786051312041811,-1.41259317732214,0.15777537627222,0.969942161586028,"FNIP2",57600
"Fnta",1940.77711154764,-0.371008411687059,0.628393502715152,-0.590411053852175,0.554915101575329,0.999906855889024,"FNTA",2339
"Focad",231.873933351155,-0.0456354498992259,0.850630461034171,-0.0536589188916525,0.957206913594978,0.999906855889024,"FOCAD",54914
"Fos",1752.87411001937,1.11893157024408,0.533303447618216,2.09827595303181,0.0358807754941586,0.643201901575722,"FOS",2353
"Fosl2",335.344910111251,1.25291253953829,0.627626679292394,1.99682231946889,0.0458444880801284,0.713604279394838,"FOSL2",2355
"Foxa1",98.5091976294696,0.138538760084042,0.862758137771831,0.16068001696926,0.872345429059727,0.999906855889024,"FOXA1",3169
"Foxa2",243.208323082409,1.10269367891764,0.815445941175341,1.62237007019535,0.104724133645597,0.887762337813888,"FOXA2",3170
"Foxc1",431.705021961472,0.318885575801265,0.704794741983405,0.452514374005974,0.650898468527664,0.999906855889024,"FOXC1",2296
"Foxc2",66.5450169954663,1.03964481294669,0.812611852867627,1.50487376736466,NA,NA,"FOXC2",2303
"Foxf1",646.775948807019,0.269762312489344,0.854984861868852,0.315770164063809,0.752176965899873,0.999906855889024,"FOXF1",2294
"Foxf2",76.476665535242,-0.538437220187553,0.862962617102382,-0.627528595483446,0.530312797858664,0.999906855889024,"FOXF2",2295
"Foxj1",21.9069105002689,0.17366329740805,0.701300344592612,0.2509490624492,0.801853491427387,0.999906855889024,"FOXJ1",2302
"Foxj2",692.650230818135,0.598276498092111,0.724056362958702,0.826552824821581,0.408490565440642,0.999906855889024,"FOXJ2",55810
"Foxj3",575.528869961918,-0.453140496905806,0.795328979745833,-0.570025088114352,0.568660682235217,0.999906855889024,"FOXJ3",22887
"Foxk1",42.4237847956127,-1.01291508520791,0.815954006103719,-1.42327024766948,0.15465782838096,0.96315632206833,"FOXK1",221937
"Foxk2",507.075493584391,0.579393655367991,0.745783766280478,0.77721996134075,0.437029007228963,0.999906855889024,"FOXK2",3607
"Foxm1",86.3243430053331,0.914932049349054,0.756232220782318,1.79656707406047,0.0724043754708183,0.807240960652829,"FOXM1",2305
"Foxn2",162.09357678588,0.578413944036337,0.852525022161067,0.680602137450923,0.496123274081779,0.999906855889024,"FOXN2",3344
"Foxn3",1290.33379967953,0.199120319685178,0.690241159829482,0.288495001477234,0.77296785618856,0.999906855889024,"FOXN3",1112
"Foxo1",279.110440785102,1.38258664797455,0.853766724761442,1.65103412929675,0.0987316061447432,0.876937772246909,"FOXO1",2308
"Foxo3",565.227598132839,0.561828795844389,0.535264378793763,1.04966421659511,0.293872521183225,0.999906855889024,"FOXO3",2309
"Foxp1",1582.84579293273,0.41902052943258,0.574767290940853,0.72903896969301,0.465977825024819,0.999906855889024,"FOXP1",27086
"Foxp2",397.457873038341,0.928500498315764,0.807527772670758,1.15278322401176,0.248999371798273,0.999906855889024,"FOXP2",93986
"Foxp4",43.8925056162358,0.108871807962875,0.857482319905506,0.126991686643826,0.898946978374222,0.999906855889024,"FOXP4",116113
"Foxq1",6081.95857225222,0.00443574444323202,0.654311708332307,0.00678428426855626,0.994586965849901,0.999906855889024,"FOXQ1",94234
"Foxred1",255.367032799004,0.204892910776518,0.777649501722987,0.263481169949953,0.792179735159206,0.999906855889024,"FOXRED1",55572
"Foxs1",54.2863347980667,0.337617067183129,0.822114664894807,0.41503594983543,0.678115586174302,0.999906855889024,"FOXS1",2307
"Fpgs",398.710941547314,-0.420982129293344,0.756023321612591,-0.556990643459119,0.577533821926724,0.999906855889024,"FPGS",2356
"Fpgt",136.007702027109,-3.43931965275274,0.855865556371419,-4.73457475687482,2.1951485212719e-06,0.000775765487417489,"FPGT",8790
"Fra10ac1",133.224780216164,-1.26486100861422,0.741103503255053,-1.70852665750703,0.0875386643827118,0.855265197274694,"FRA10AC1",118924
"Fras1",29.9649556569552,-0.178051995499783,0.746940768816404,-0.240418265388834,0.810006019659698,0.999906855889024,"FRAS1",80144
"Frg1",402.261633813517,-0.224128573900065,0.738230102742745,-0.303587298203473,0.761442329698202,0.999906855889024,"FRG1",2483
"Frk",476.119511715406,0.0710634725103187,0.800926532747703,0.0887307243741655,0.929295914313295,0.999906855889024,"FRK",2444
"Frmd4a",474.500880918751,1.45281634431146,0.859865777372302,1.82953748232861,0.067319129549588,0.791208242604295,"FRMD4A",55691
"Frmd4b",540.398231751252,-0.257294831953129,0.856067951018207,-0.300736946063697,0.763615093308012,0.999906855889024,"FRMD4B",23150
"Frmd6",1955.92466345451,-1.09292731542803,0.431613122530344,-2.53217455415442,0.0113357544610415,0.387325820244813,"FRMD6",122786
"Frmd8",1672.5311212661,0.59819935688215,0.590059511631691,1.0138566690886,0.31065115000293,0.999906855889024,"FRMD8",83786
"Frrs1",525.445926316007,-1.36129617677263,0.645250135756397,-2.11052449709398,0.0348132033958107,0.629538761407577,"FRRS1",391059
"Frs2",415.039396876537,0.673918209599399,0.710704042721866,0.948563004342096,0.342842914504138,0.999906855889024,"FRS2",10818
"Frs3",53.7692647397378,0.00395680783281754,0.689856446671389,0.0057449175637514,0.995416244186584,0.999906855889024,"FRS3",10817
"Fry",305.501019034516,0.852548467911684,0.839228438141813,1.0204273479329,NA,NA,"FRY",10129
"Fryl",332.560364908453,-0.503689088875563,0.663769133130718,-0.758892622329352,0.447916792617202,0.999906855889024,"FRYL",285527
"Frzb",87.0911164355821,-0.403447766441344,0.824385443172466,-0.496903854839142,0.619256853020808,0.999906855889024,"FRZB",2487
"Fscn1",308.37754571923,1.21738974108444,0.717666227015602,1.69791717553106,0.0895233950912619,0.859839093247467,"FSCN1",6624
"Fsd1l",108.112921537285,-0.578767715870202,0.841657902082393,-0.689147188320009,0.490730647084666,0.999906855889024,"FSD1L",83856
"Fst",548.03547520406,-0.76890655564382,0.855681119779835,-0.904096228776817,0.365944377925603,0.999906855889024,"FST",10468
"Fstl1",1409.6547763728,-0.333806608735674,0.681775575594739,-0.489639542099099,0.624388990285042,0.999906855889024,"FSTL1",11167
"Fstl3",150.621501434423,-0.502374534569927,0.787017346492159,-0.638648837221647,0.523051403097573,0.999906855889024,"FSTL3",10272
"Fto",1216.19836161238,-1.25273858751995,0.648522939090352,-1.93244857649877,0.0533041633005386,0.743678050356472,"FTO",79068
"Ftsj1",335.883968399475,-0.0465046466871006,0.862120540946133,-0.053941785252238,0.956981545291762,0.999906855889024,"FTSJ1",24140
"Ftsj3",850.920728136629,1.4680084173936,0.679344347668356,2.16279407040531,0.0305570218785395,0.602806704331188,"FTSJ3",117246
"Fubp1",1077.63034226633,0.395832508779841,0.67497937580725,0.586496289298683,0.557542054409171,0.999906855889024,"FUBP1",8880
"Fubp3",399.774550023351,-0.261390727720283,0.618195554080031,-0.422812573181153,0.672432013493887,0.999906855889024,"FUBP3",8939
"Fuca1",2966.94106774511,0.259093305842986,0.480343248650958,0.53939657969586,0.589613240579141,0.999906855889024,"FUCA1",2517
"Fuca2",997.471670559961,-0.340389910982183,0.596691704735113,-0.570453599615364,0.568370084555865,0.999906855889024,"FUCA2",2519
"Fundc1",386.978175921433,-0.193110906700451,0.74582192778088,-0.258907044763363,0.795706962542839,0.999906855889024,"FUNDC1",139341
"Fuom",14.2034126346713,0.188686750609007,0.851406581733798,0.221902378084015,0.824389879239533,0.999906855889024,"FUOM",282969
"Furin",545.727167247188,0.82404098776346,0.729402135751953,1.13036973098114,0.258320463072586,0.999906855889024,"FURIN",5045
"Fus",298.672039389381,1.10452575255047,0.695937478967211,1.58810329902119,0.112262982454744,0.900506374826673,"FUS",2521
"Fut11",113.600170684263,-0.526413624485449,0.856169860881937,-0.616444674127299,0.537601076219082,0.999906855889024,"FUT11",170384
"Fut4",322.141347400304,-2.91215933715648,0.800715076855937,-3.72238556919221,0.000197349355673723,0.0259682359609392,"FUT4",2526
"Fut8",308.593999281672,0.506408840037375,0.830882115895192,0.610195229017345,0.541732489834103,0.999906855889024,"FUT8",2530
"Fuz",167.077011122365,-0.304102774236035,0.824587222431877,-0.371792430762059,NA,NA,"FUZ",80199
"Fxn",553.62856203036,1.07556152265278,0.620536347912315,1.73366726530753,0.0829771378945089,0.84406088582555,"FXN",2395
"Fxr1",133.255620166075,0.72169580134726,0.802629804258703,0.900578383950782,0.367812531932281,0.999906855889024,"FXR1",8087
"Fxr2",620.423993493857,0.658999673898142,0.771482400679859,0.854821704330146,0.39264986064576,0.999906855889024,"FXR2",9513
"Fxyd1",1598.07829423707,-0.494958873710003,0.746647860851422,-0.66309845697334,0.507267498838892,0.999906855889024,"FXYD1",5348
"Fxyd2",371.354534468659,0.601058812263012,0.828829706264214,0.726445073051706,0.467565968217467,0.999906855889024,"FXYD2",486
"Fxyd3",6219.97564546468,0.44873492294045,0.481333784290667,0.932283753744367,0.351189901477921,0.999906855889024,"FXYD3",5349
"Fxyd5",1008.44313392815,0.0170158796162343,0.593273226816947,0.0286851197852896,0.977115724176267,0.999906855889024,"FXYD5",53827
"Fxyd7",45.6213886934281,-0.602453687932295,0.849558555551297,-0.721220465207042,0.470773882303383,0.999906855889024,"FXYD7",53822
"Fyco1",561.717774568451,0.201557033373423,0.627515672057984,0.321220248879615,0.748043488210947,0.999906855889024,"FYCO1",79443
"Fyn",51.9112563422512,-0.905250581774877,0.862899870550106,-1.06724812034209,0.285859808298998,0.999906855889024,"FYN",2534
"Fyttd1",1205.57769486914,0.423670721942949,0.732226252816263,0.578722877815424,0.562776176588067,0.999906855889024,"FYTTD1",84248
"Fzd1",349.197411155138,0.137504222076709,0.716235444306592,0.191987434890749,0.847752047846042,0.999906855889024,"FZD1",8321
"Fzd10",122.255469318528,0.428797513346783,0.790796871634754,0.55869434377796,NA,NA,"FZD10",11211
"Fzd2",261.939720227709,0.571804221757588,0.71982249517256,0.794606475125209,0.426842450593077,0.999906855889024,"FZD2",2535
"Fzd6",742.844840322875,1.48901770294267,0.733614611105095,2.03378261740019,0.0419735178899556,0.690386227102208,"FZD6",8323
"Fzr1",1100.34114878397,0.808037875072001,0.548237794589605,1.47394936725375,0.140495224345773,0.943158635331211,"FZR1",51343
"G0s2",136.398461411039,-0.18501738848149,0.777364490877401,-0.237998233691026,0.81188246415877,0.999906855889024,"G0S2",50486
"G2e3",117.663175054351,0.794473087481871,0.859745059599041,0.943377956671122,0.34548761411513,0.999906855889024,"G2E3",55632
"G3bp2",1722.17457454845,-0.964622362889279,0.530514878479076,-1.81830398976725,0.0690176833415418,0.79719351278221,"G3BP2",9908
"G4",529.530325554044,-0.239460671468149,0.753363267005398,-0.317855149635299,0.750594814937651,0.999906855889024,"C6orf47",57827
"G6pc3",1360.26727861349,0.217640734167101,0.6293000671505,0.345859329339886,0.729448434981162,0.999906855889024,"G6PC3",92579
"G6pd",2872.40191072499,-0.0063329945601193,0.587533460296168,-0.0107749895939771,0.991402968513609,0.999906855889024,"G6PD",2539
"Gaa",469.595992879926,0.793089479400937,0.787488257850494,1.00848794774609,0.313220270765363,0.999906855889024,"GAA",2548
"Gab1",492.563171502804,-1.23113107857062,0.715168265506146,-1.72293034422097,0.0849011221772774,0.84602914391449,"GAB1",2549
"Gabarap",7326.96324042546,0.454733680650487,0.479958687142406,0.947454739151481,0.343407109208315,0.999906855889024,"GABARAP",11337
"Gabarapl1",1482.57541261797,-0.312020828183326,0.527580827447501,-0.591409530355452,0.554246056286448,0.999906855889024,"GABARAPL1",23710
"Gabbr1",363.970270101689,-0.252797910524487,0.859149716995868,-0.294498619069253,0.76837691847777,0.999906855889024,"GABBR1",2550
"Gabpa",388.011386999607,0.492932968277487,0.727298870844409,0.6778569359521,0.497862406840563,0.999906855889024,"GABPA",2551
"Gabpb2",80.6036472576918,0.163179743418352,0.861708316993896,0.189387688694779,0.849788972863324,0.999906855889024,"GABPB2",126626
"Gabrp",4003.23444017621,1.01195528420467,0.861369860953914,1.19357409828896,0.232644611000918,0.999906855889024,"GABRP",2568
"Gadd45a",1802.32012018546,0.00833111588114422,0.541845168945931,0.0153787741429392,0.98772999720548,0.999906855889024,"GADD45A",1647
"Gadd45b",343.083774430107,0.0115008973518966,0.758912407967208,0.0151595757095043,0.98790487186392,0.999906855889024,"GADD45B",4616
"Gadd45g",555.136940864535,1.34311053918387,0.76637217892259,1.75726709523482,0.0788722936165414,0.826755423511017,"GADD45G",10912
"Gadd45gip1",979.116116977279,0.545923811110789,0.497785814838651,1.09673114038678,0.27275893941941,0.999906855889024,"GADD45GIP1",90480
"Gal",57.6107770479588,-0.0404560826366425,0.695523164674707,-0.0582524932931274,0.953547508074579,0.999906855889024,"GAL",51083
"Galc",490.501921007195,-0.536738175003661,0.767696695872521,-0.69941867239607,0.484290421964072,0.999906855889024,"GALC",2581
"Gale",1104.15451161294,1.4010452029534,0.857766725508543,1.67370919648556,0.0941877654989168,0.870081526639337,"GALE",2582
"Galk1",672.47725891353,0.427320256924619,0.642815213988574,0.664773863020146,0.506195142383666,0.999906855889024,"GALK1",2584
"Galk2",538.560381040893,0.116467563800117,0.862521890334362,0.135062685487608,0.892562312456747,0.999906855889024,"GALK2",2585
"Galm",765.721701139173,-0.994176576830792,0.601527356238099,-1.65292118210814,0.0983469055528413,0.876937772246909,"GALM",130589
"Galns",74.9754517729291,-1.8779264192384,0.844028867345823,-3.96734055695084,7.26791031640155e-05,0.0116749068446196,"GALNS",2588
"Galnt1",401.788944731571,-0.565537929710841,0.805709527801709,-0.702496487535701,0.482369591439978,0.999906855889024,"GALNT1",2589
"Galnt10",31.5692458524988,0.188463873219408,0.744630946103731,0.255623912684318,0.798241252073192,0.999906855889024,"GALNT10",55568
"Galnt11",693.749364141663,-0.137336353409159,0.766658838194429,-0.179137538324132,0.857829707395015,0.999906855889024,"GALNT11",63917
"Galnt12",1701.65525018165,0.418732702617619,0.819802817156755,0.511110824322679,0.609273456876152,0.999906855889024,"GALNT12",79695
"Galnt16",171.058749313583,-1.05168879250216,0.72003457277135,-1.4613011988661,0.143932801014583,0.947474622538256,"GALNT16",57452
"Galnt2",1467.99939278554,-0.0301036527278079,0.552437644629427,-0.0544903721453404,0.956544479109725,0.999906855889024,"GALNT2",2590
"Galnt3",381.091574119117,0.00458837759234484,0.815338561597731,0.00563257988349917,0.995505875236881,0.999906855889024,"GALNT3",2591
"Galnt6",2164.55808564458,0.565758883564868,0.663355686519351,0.85296160177492,0.393680598340273,0.999906855889024,"GALNT6",11226
"Galnt7",321.925775298458,-0.177356612797167,0.744487025159341,-0.238224270951073,0.811707153426168,0.999906855889024,"GALNT7",51809
