"Rat_Gene_Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Human_Ortholog_Symbol","Human_Entrez_ID"
"Vgll3",406.146398604737,-2.68192345673246,0.762039749640016,-3.51930976314002,0.000432671208579442,0.0299871134659019,"VGLL3",389136
"RGD1304622",137.509593897996,-2.03882669524207,1.14033465589852,-3.51728550587002,0.000435984558040702,0.0300679005545312,NA,NA
"Fdxacb1",91.8501757879366,2.68885766664136,1.15701104066638,3.51460323359495,0.000440411456540379,0.030224315644928,"FDXACB1",91893
"Dsp",8360.91697557193,1.73283730352384,0.496005902101744,3.49361775113398,0.000476522783786923,0.0324547319049078,"DSP",1832
"Gpsm1",68.2964130631924,-3.64961434527384,1.12294428457861,-3.49304378648979,0.000477548198029358,0.0324547319049078,"GPSM1",26086
"Pctp",41.0359899080212,2.77178105008057,1.15723731349173,3.48418279671264,0.000493642215104641,0.0333864300070772,"PCTP",58488
"Abra",275.207190176462,-2.46810183966842,1.1547297056677,-3.48194994160672,0.00049777673682631,0.0334478567260747,"ABRA",137735
"Lancl2",360.873570617465,3.42563998524202,0.995991058703311,3.48111625309249,0.00049932871826783,0.0334478567260747,"LANCL2",55915
"Dnph1",464.39186103222,1.88008391899731,0.541585491153263,3.47116079220864,0.000518213594747248,0.03438384040977,"DNPH1",10591
"Mdm1",68.315455541478,-3.5480398645443,1.02656658387217,-3.47157888203941,0.000517407294612068,0.03438384040977,"MDM1",56890
"Krt10",984.418649403446,3.31141062884084,0.96349008808282,3.46535809685357,0.000529525889190229,0.0349428817211589,NA,NA
"RGD1311224",101.236600188684,2.02644550100231,1.1397105269628,3.46429104267656,0.000531630986186203,0.0349428817211589,NA,NA
"Slc22a3",48.8962136097523,-2.76111208887731,1.15722351500518,-3.46030440225627,0.000539565065504221,0.0352986491451359,"SLC22A3",6581
"Arhgef4",1221.09673695467,1.98014431278359,0.572752608709355,3.45726110617109,0.000545695834887598,0.0355336822717506,"ARHGEF4",50649
"Mapk12",410.793753430741,-2.0076358629342,0.581300717536203,-3.4530725085909,0.000554240003873878,0.0359229632140476,"MAPK12",6300
"Cfi",101.313965490984,2.00518537770472,1.13864382573783,3.44902667368988,0.000562611123643812,0.0362974918479878,"CFI",3426
"Anks6",193.251616783569,2.08270231699565,0.60547929905289,3.43862892719513,0.000584668056913507,0.037547489893528,"ANKS6",203286
"Tmem132e",63.2011649359587,-3.09540219416553,1.15516699648129,-3.43128758353848,0.000600723388074243,0.0383856201708128,"TMEM132E",124842
"Zfp777",150.226662200367,2.83533211792413,0.826825973832388,3.43017026928541,0.0006032026026842,0.0383856201708128,"ZNF777",27153
"Cib2",478.293366215322,1.94857079702013,0.568300323596019,3.428527112889,0.000606865915717782,0.0384439946608549,"CIB2",10518
"Prox1",31.2297849104508,-3.59813378819462,1.13386199756324,-3.41557566446311,0.000636473440885779,0.0401379647405446,"PROX1",5629
"RGD1305045",1486.61221930661,-1.16951293455897,0.342603033359443,-3.4135364765223,0.000641255737308371,0.0402582077233955,NA,NA
"Krt16",82.7943462069824,2.58218885882629,1.15627087256618,3.40471573366286,0.000662329610850937,0.041211620230725,"KRT16",3868
"Sfrp5",53.0856223207609,-2.58826155267474,1.15598822693642,-3.40471671354402,0.000662327234434478,0.041211620230725,"SFRP5",6425
"Colca2",41.2516689187483,-3.42462949669282,1.14637801062249,-3.40135870850984,0.000670517801416522,0.0415365009727049,NA,NA
"Nipal1",105.051670661151,-3.00964832849683,1.15546585682292,-3.39971949656715,0.000674550144505597,0.0416022115554113,"NIPAL1",152519
"Lnp1",115.98400188359,-1.98288870104341,1.13754652607366,-3.39573784265043,0.000684438799357876,0.0420269438202205,"LNP1",348801
"Hspb3",114.373068844299,-1.98618593935031,1.13772519551631,-3.39160722719183,0.000694839687317303,0.0424792821940709,"HSPB3",8988
"Tubb2b",180.279030815414,3.16362854023696,0.93681494318601,3.38990747534669,0.000699162169209553,0.0425576972562337,"TUBB2B",347733
"Agrn",2009.3247115112,2.34145786927772,0.691526544650976,3.38668731629823,0.000707419650277364,0.0428739181986281,"AGRN",375790
"Tmem126a",377.056524730577,-2.09790111440682,0.619959938842788,-3.38329746380218,0.000716210123988229,0.0432195764475655,"TMEM126A",84233
"Prokr2",23.3584199673002,-3.28086185335234,1.15234923778978,-3.37922057608246,0.00072691659959295,0.0436773922502202,"PROKR2",128674
"RGD1310507",114.444719089878,-1.96371480380706,1.13651280653815,-3.37530104182717,0.000737349852870312,0.0441149484623264,NA,NA
"Ptprr-2",935.271185675594,-2.44022182022625,0.725912607418349,-3.36260718985402,0.000772101441089123,0.0459975326606286,NA,NA
"Mns1",21.7685928097854,3.12881880008683,1.15525106170535,3.35958455943236,0.000780597586331478,0.0461112498254882,"MNS1",55329
"Rn45s",1031.45647493289,2.17501058956,0.647238001026132,3.36067730170448,0.000777516091279125,0.0461112498254882,NA,NA
"LOC691392",45.5715024734857,3.27792535356967,0.977357066787852,3.35355616390847,0.000797802208334907,0.0469295416667593,NA,NA
"LOC102556687",22.8899217072002,-3.54120891880134,1.12115966262011,-3.35201333536731,0.000802261543104564,0.0469944000144933,NA,NA
"Agbl3",32.3624735182865,-2.92451975483981,1.15707935377844,-3.34289357823041,0.000829096895657012,0.0483639855799924,"AGBL3",340351
"Exosc6",361.896289107964,2.2042891593845,0.660100643242312,3.33915486164714,0.000840337030251284,0.0488162590187468,"EXOSC6",118460
"Entpd3",110.781242300458,-1.92211416369222,1.13414757295748,-3.32920129282175,0.00087095432771248,0.0497846822203767,"ENTPD3",956
"Gnal",78.4633443088492,-3.52823973099279,1.09862143791521,-3.33234115733132,0.00086118615669055,0.0497846822203767,"GNAL",2774
"Ncf4",684.003497046101,2.55299267713525,0.766958482374974,3.33033353910462,0.000867420108281192,0.0497846822203767,"NCF4",4689
"Zfp772",233.776247939829,-3.39154503422765,1.03969228991165,-3.32911253599708,0.000871231938856591,0.0497846822203767,"ZNF773",374928
