"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","TERM"
"GO:0006874",1,105,191076,56,0.0303169234164851,"PRKCB",0.0340657902905665,"intracellular calcium ion homeostasis"
"GO:0009887",1,107,191076,56,0.0308855378414328,"TLE1",0.0346116751145279,"animal organ morphogenesis"
"GO:1902476",1,110,191076,56,0.0317378455112199,"FXYD3",0.0354717096890105,"chloride transmembrane transport"
"GO:0007219",1,111,191076,56,0.0320217844356956,"TP63",0.0356936157176553,"Notch signaling pathway"
"GO:0001822",1,114,191076,56,0.0328731106365963,"CDKN1C",0.0365451070374926,"kidney development"
"GO:0030308",1,118,191076,56,0.0340070684314757,"NPR1",0.0377054498789306,"negative regulation of cell growth"
"GO:0016525",1,123,191076,56,0.0354226794932497,"NPR1",0.0391711111856571,"negative regulation of angiogenesis"
"GO:0000278",1,128,191076,56,0.0368362530439607,"PBK",0.040626790956136,"mitotic cell cycle"
"GO:0008283",1,129,191076,56,0.037118723506231,"USP13",0.0408305958568541,"cell population proliferation"
"GO:0071356",1,134,191076,56,0.0385298558440911,"CLDN1",0.0421609417351572,"cellular response to tumor necrosis factor"
"GO:0071805",1,134,191076,56,0.0385298558440911,"KCNN3",0.0421609417351572,"potassium ion transmembrane transport"
"GO:0042127",1,135,191076,56,0.0388118384779418,"PTGER2",0.0423586122291897,"regulation of cell population proliferation"
"GO:0019221",1,140,191076,56,0.0402205337423531,"IL1R2",0.043781726834124,"cytokine-mediated signaling pathway"
"GO:0007010",1,141,191076,56,0.040502029374976,"KRT16",0.0439736318928311,"cytoskeleton organization"
"GO:0006914",1,143,191076,56,0.0410647774035137,"USP13",0.0443542040172318,"autophagy"
"GO:0050728",1,143,191076,56,0.0410647774035137,"PBK",0.0443542040172318,"negative regulation of inflammatory response"
"GO:0051092",1,150,191076,56,0.0430318439245911,"PRKCB",0.0463590483517502,"positive regulation of NF-kappaB transcription factor activity"
"GO:0042742",1,152,191076,56,0.0435931346638341,"CASP1",0.0468430084562536,"defense response to bacterium"
"GO:0030198",1,155,191076,56,0.0444344645700813,"COL17A1",0.047624631257164,"extracellular matrix organization"
"GO:0016055",1,156,191076,56,0.0447147463095657,"TLE1",0.0478024653641905,"Wnt signaling pathway"
"GO:0045766",1,157,191076,56,0.0449949473058291,"PRKCB",0.0479793060557055,"positive regulation of angiogenesis"
"GO:0006897",1,174,191076,56,0.0497460326346569,"NME1",0.0529105385274468,"endocytosis"
"GO:0098609",1,179,191076,56,0.0511389873448572,"PKP1",0.0542540525638333,"cell-cell adhesion"
"GO:0006412",1,180,191076,56,0.0514173375374151,"HBS1L",0.0544112584573152,"translation"
"GO:0071222",1,187,191076,56,0.053363544643092,"CASP1",0.0563281860121527,"cellular response to lipopolysaccharide"
"GO:0006511",1,201,191076,56,0.0572442009957975,"UBE2I",0.0602722317789505,"ubiquitin-dependent protein catabolic process"
"GO:0030036",1,206,191076,56,0.0586263596905218,"NISCH",0.0615724079161761,"actin cytoskeleton organization"
"GO:0043161",1,211,191076,56,0.0600065281581179,"PBK",0.0628639818799331,"proteasome-mediated ubiquitin-dependent protein catabolic process"
"GO:0070374",1,216,191076,56,0.0613847092123646,"S100A7",0.064147021126921,"positive regulation of ERK1 and ERK2 cascade"
"GO:0050821",1,217,191076,56,0.0616601071809496,"USP13",0.0642741266873739,"protein stabilization"
"GO:0006366",1,227,191076,56,0.0644097256780078,"TP63",0.0668071100084548,"transcription by RNA polymerase II"
"GO:0007267",1,227,191076,56,0.0644097256780078,"ADGRE5",0.0668071100084548,"cell-cell signaling"
"GO:0051607",1,228,191076,56,0.0646842519022063,"CASP1",0.0669257853839659,"defense response to virus"
"GO:0009410",1,231,191076,56,0.0655073559742486,"PRKCB",0.067610061227743,"response to xenobiotic stimulus"
"GO:0001525",1,245,191076,56,0.0693391113639068,"S100A7",0.0713885432268794,"angiogenesis"
"GO:0007049",1,286,191076,56,0.0804721320257051,"CDKN1C",0.0826470545128864,"cell cycle"
"GO:0010629",1,296,191076,56,0.0831675988351128,"ZNF148",0.0852060203751891,"negative regulation of gene expression"
"GO:0043065",1,302,191076,56,0.0847811523828192,"FOXO3",0.0866467523130035,"positive regulation of apoptotic process"
"GO:0015031",1,345,191076,56,0.0962636168311664,"S100A13",0.0981419313059208,"protein transport"
"GO:0007399",1,373,191076,56,0.10366438356796,"NME1",0.105429957010724,"nervous system development"
"GO:0006468",1,377,191076,56,0.104716765203106,"PRKCB",0.106241766638103,"protein phosphorylation"
"GO:0035556",1,380,191076,56,0.105505254958513,"PRKCB",0.106782558287308,"intracellular signal transduction"
"GO:0008285",1,416,191076,56,0.114914097820046,"NME1",0.116024378958404,"negative regulation of cell population proliferation"
"GO:0007283",1,443,191076,56,0.121906875910513,"TP63",0.122788130435167,"spermatogenesis"
"GO:0016567",1,470,191076,56,0.128845385222113,"SAE1",0.129464834189527,"protein ubiquitination"
"GO:0008284",1,486,191076,56,0.132931654910035,"S100A13",0.133250435857062,"positive regulation of cell population proliferation"
"GO:0030154",1,591,191076,56,0.159284528975347,"NME1",0.159284528975347,"cell differentiation"
