"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
-1.104431085,8.52448906116667,-6.69032093266966,9.1728457449239e-06,0.00681135733002023,3.7998187520446,"FMO1"
-0.45838243275,9.01608196579167,-6.68807738788446,9.20690679263805e-06,0.00681135733002023,3.79641085886581,"TIGD5"
-0.688835386333332,10.2746187683333,-6.66083816037583,9.63120435409351e-06,0.00690115844509489,3.75497093060028,"AI207522"
-1.541353085,9.63352425391667,-6.65062523253987,9.79553615647228e-06,0.00690115844509489,3.73940309853671,"SILV"
-0.455904243249999,7.257802132125,-6.63849214623519,9.99459738765674e-06,0.00690115844509489,3.72088664082467,"MCM3APAS"
0.422803443000002,7.53857718425,6.61959379748414,1.03131535276928e-05,0.00696631100896675,3.69199872602336,"OR7E47P"
-1.8226146665,8.84281748083333,-6.60591263856666,1.0550405808241e-05,0.00697494062284393,3.67105011921169,"ENST00000322032"
-0.765864158916666,7.70969230195833,-6.58742450568746,1.08801555137554e-05,0.00704308733590432,3.64269346875136,"THC2308802"
-0.291037250666666,7.55470381166667,-6.57409841671362,1.11245321713955e-05,0.00705431558427758,3.62222029612354,"THC2322881"
0.307616675416668,6.985605717875,6.47455689668143,1.31423666666204e-05,0.00800730283310351,3.46839237586592,"BICD1"
0.506817799916668,6.74522800704167,6.4732335985787,1.31716423947097e-05,0.00800730283310351,3.46633670055509,"BX352604"
-0.619614660083333,7.00931690020833,-6.46299488380187,1.34004810543699e-05,0.00800730283310351,3.45042189437459,"AK056073"
-0.355684117666666,9.87861887141667,-6.43177013296079,1.41244656802319e-05,0.00828031643043446,3.40178309929185,"PRMT6"
-0.82295179925,8.66096646054167,-6.42072201216304,1.43903542495964e-05,0.00828031643043446,3.38453598998855,"CDON"
-0.432590850583332,8.60463894529167,-6.39189255113179,1.51091822535694e-05,0.00832928205094626,3.33943841483068,"THC2266474"
0.376732040333334,9.35092142508333,6.37048726727044,1.56671876094611e-05,0.00832928205094626,3.30586815593502,"YPEL2"
-0.411438275333333,8.45432713791667,-6.36814162164015,1.57296350558521e-05,0.00832928205094626,3.3021849735601,"LOC148898"
-0.726381523916666,8.17495010870833,-6.35648514827267,1.60438539709863e-05,0.00832928205094626,3.28386864400567,"AF086011"
0.418125286666667,12.4285025625,6.31786331907545,1.71328115788637e-05,0.00832928205094626,3.22302475678286,"MGLL"
0.271443848416668,7.906956180875,6.31677041533313,1.7164730330275e-05,0.00832928205094626,3.22129954285449,"OR7E24"
-0.536333158166666,8.30920417491667,-6.3102032724458,1.73578431382079e-05,0.00832928205094626,3.2109288821852,"ZNF30"
-0.362663870249999,6.88768620204167,-6.30797741604998,1.7423811791699e-05,0.00832928205094626,3.20741229885615,"ZNF485"
0.752147738583333,8.72543912704167,6.30480036487933,1.75184267304675e-05,0.00832928205094626,3.20239156705362,"TGFB2"
-0.546440787916667,8.110954284375,-6.29826617316176,1.77147155049735e-05,0.00832928205094626,3.19206041953634,"FAM78A"
0.288316937000001,9.82617095158333,6.29526428391504,1.78056640497859e-05,0.00832928205094626,3.18731186682929,"A_32_P200820"
0.293775696666668,14.6353408808333,6.28877021358364,1.80040931402291e-05,0.00832928205094626,3.17703424822228,"PTMA"
-0.892652795333333,10.2776422990833,-6.26595202977954,1.87198776057646e-05,0.00832928205094626,3.14086822634393,"SLPI"
-0.340905650333333,6.01447535816667,-6.26487367631356,1.87544333962148e-05,0.00832928205094626,3.13915700899624,"AX775927"
0.385456800083334,7.532610803875,6.25485422781273,1.90787182208741e-05,0.00832928205094626,3.12324843976169,"A_32_P99399"
-0.473911128166666,7.0699639245,-6.23416598262432,1.97670234850314e-05,0.00832928205094626,3.09034939653474,"THC2443829"
1.41624426833333,12.0997723366667,6.23405281257453,1.97708593992349e-05,0.00832928205094626,3.09016924171918,"ARID5A"
-0.32712308525,8.14370643404167,-6.22470091262609,2.00905522752378e-05,0.00832928205094626,3.0752749124977,"JRKL"
-0.980521072666667,7.91198491291667,-6.22174082021176,2.0192866485249e-05,0.00832928205094626,3.07055759498436,"GLP2R"
1.6347403475,11.78102245875,6.2120739666947,2.05308133796741e-05,0.00832928205094626,3.05514235176675,"TNFRSF12A"
-0.658882356999999,8.04821413883333,-6.19915369887434,2.09917692582797e-05,0.00832928205094626,3.03451569296123,"THC2280343"
0.344768562500001,11.99417145125,6.1968133903821,2.10764168025919e-05,0.00832928205094626,3.03077663154217,"C14orf147"
1.38545946358334,7.14173252545833,6.19337609672172,2.12013899834133e-05,0.00832928205094626,3.02528335093227,"SLN"
0.304414795333335,8.07955874225,6.19170170665673,2.12625482128394e-05,0.00832928205094626,3.02260675432581,"A_24_P533142"
0.446315529166668,14.17160463375,6.17110736399335,2.20300568470382e-05,0.00832928205094626,2.98964897412297,"LOC389607"
0.580814770666669,9.42847992616667,6.15633912436062,2.25982547695379e-05,0.00832928205094626,2.9659731243016,"ENST00000370395"
0.861054810499999,7.66485509016667,6.15568097601371,2.26239308091954e-05,0.00832928205094626,2.96491719551396,"ABL2"
0.573683167500001,10.326166036,6.15551849047972,2.2630274480613e-05,0.00832928205094626,2.96465649415511,"ZCSL2"
0.639061385833334,8.67440994008333,6.15300271088237,2.27287320557282e-05,0.00832928205094626,2.96061949060801,"ST6GALNAC5"
