"Gene","logFC","baseMean","stat","P.Value","adj.P.Val"
"TJP1",-0.952487417225927,2083.45132787692,-3.42288969243187,0.000619592151944472,0.0642626750129201
"TENM2",-2.13085246897974,844.186863583039,-3.42119133285807,0.000623474528215169,0.0643574159434296
"TENT5B",-2.13852965249591,671.215509803655,-3.4159426356828,0.000635616351576167,0.065299789825197
"FAM83B",-4.44550308214101,164.997448119173,-3.41336984592532,0.000641647992279506,0.0656085072105795
"ITGA2",-1.88566616040972,455.446115239634,-3.41058593665935,0.000648234524213708,0.0659707970956833
"TMCC3",-0.877971661771032,415.412582899262,-3.40880389687953,0.000652483654279466,0.0660929353916634
"GABRQ",-2.81878974789913,175.133939517025,-3.40692599222927,0.000656989386231107,0.0662398089550312
"LOC102724587",2.00944968876796,18.2941763457901,3.40096890802379,0.000671474646405078,0.0673868329172355
"ZNF534",2.07253263131287,32.4338369192282,3.39742426002528,0.000680234153216456,0.0679513167708438
"TNFRSF9",1.7862770395916,29.5179870317328,3.3861308285671,0.000708855807144297,0.0704856299608574
"ATP8B1",-0.827541591535331,953.606905799263,-3.38321255616879,0.000716431601420366,0.0709136430319145
"NUAK2",-3.65402606149156,684.806099933213,-3.38122223909592,0.000721641510196079,0.071081945689901
"MALINC1",1.01149744546008,63.7954168645938,3.38006373572856,0.000724690224545284,0.071081945689901
"RBP4",2.33119629117801,24.816057440578,3.37830981419132,0.000729328616715292,0.0711184357275597
"MTCL1",-1.34871939049791,811.654427731669,-3.37744572659878,0.000731623894784602,0.0711184357275597
"PLIN5",1.66462306375062,162.56864364129,3.37365474530906,0.000741773404028378,0.0717831342817998
"NYAP1",1.31914148626431,107.506568018949,3.37239550291437,0.000745173574721062,0.0717916781299043
"RND3",-1.77588003764153,1215.95226452334,-3.37087454528788,0.00074929972035933,0.0718697789302177
"NFIA-AS2",2.10180980486082,13.5213539095778,3.36624334835038,0.000761994537825537,NA
"ADRB1",1.96744422035742,18.136676973576,3.36176282204637,0.000774466145754808,0.0739563993018809
"LOC107985291",-1.42070478304299,79.5604578928123,-3.34748052339928,0.000815497179532904,0.0775042185870377
"LOC112268450",1.48426387925351,39.2075288717884,3.34637038539573,0.000818769481774768,0.0775042185870377
"CYP4F22",-3.05659786619349,58.716183369166,-3.33659304900365,0.000848120330934109,0.0799334974506899
"LOC105370783",2.06839841645632,59.2677379217635,3.33387408153649,0.000856454199632265,0.0803695137897343
"C9orf153",1.78772892303744,22.6777121920436,3.32914989962842,0.000871115063925115,0.0811242983481558
"ALOX15B",-4.75890983926099,181.341710159346,-3.32885941079194,0.000872024107573883,0.0811242983481558
"TESPA1",1.18686174388946,97.0620932436435,3.3266082218013,0.000879098760559765,0.0811242983481558
"GCAWKR",1.29955703143829,62.675597293735,3.32649144885443,0.000879467182350723,0.0811242983481558
"TFPI2",2.13599054234648,56.5328600961895,3.32319766116258,0.000889918321590642,0.0814063918924651
"HOPX",-2.18440969761092,398.243251782192,-3.32316071297279,0.000890036207893815,0.0814063918924651
"IMPA2",-1.72897678957557,577.006638558128,-3.31971623972558,0.000901089884517482,0.0820711152381742
"MFSD6",-0.985210413220424,550.6261811595,-3.31800708944235,0.00090662183303585,0.0822294622373144
"VSX1",3.14183394800258,22.6767966798943,3.30745967922152,0.000941462638636767,0.0848188387098599
"KIAA0319",1.89923429038937,31.2013190600995,3.30700362098769,0.000942996730593544,0.0848188387098599
"NTF3",-1.35170384564865,72.8858226796735,-3.30466730438729,0.000950892031164246,0.0851755642956502
"PLCH2",-2.93490039958867,569.160970670791,-3.2984959320712,0.000972042885042117,0.0867118255928312
