"GeneSymbol","PValue","FDR","FoldChange","Direction","Sui1","Sui2","Sui3","Ctrl1","Ctrl2","Ctrl3","logFC"
"ODZ1",0.0060437164298,0.037157773,3.4145093,"up",5.288644,4.906745,5.4870353,3.4020975,2.987938,3.977354,1.77167826334038
"IL17REL",0.0060452134218,0.037157773,2.4201646,"up",3.8854167,3.873478,4.3947706,3.0926266,2.5214946,2.7142286,1.27510517127187
"GCN1L1",0.0060515359144,0.037181621,3.6188017,"down",4.599038,4.535051,3.5378354,5.951035,6.140442,6.1469836,-1.85551205430763
"LRFN3",0.006053332556,0.037181621,8.8459014,"up",6.3736334,5.503084,6.586761,2.40226,2.6445637,3.9816272,3.1450091614629
"SCAMP2",0.0060569622515,0.037192676,2.0017378,"up",9.413557,9.294434,9.375208,8.542495,8.547835,7.98911,1.00125301342814
"EFCAB1",0.0060718410024,0.037250277,2.3572645,"up",7.1304045,6.7392483,7.2499356,5.8040595,6.105197,5.498991,1.23711364718755
"RSPO4",0.0060744576133,0.037255085,2.1759856,"up",6.148819,6.4256425,6.579649,5.471826,4.9265695,5.390708,1.12166900931007
"STIM2",0.0060916174517,0.037333113,3.0741153,"up",6.766635,7.6975436,7.3823442,5.911893,5.634276,5.43984,1.62017127681095
"PHF20",0.0060947656863,0.037333113,2.1984064,"down",4.381507,4.363481,4.019728,5.1045914,5.3482275,5.7212715,-1.1364581092481
"PRKCB",0.0060961651614,0.037333113,3.4983467,"up",6.3310995,6.2615867,6.76205,4.499736,5.2269807,4.2079997,1.80667327313173
"AQP3",0.0060992006742,0.037333113,39.8809314,"up",10.618692,9.042034,10.310536,4.556216,3.2096329,6.2525315,5.31762719846675
"MMS22L",0.0060995536452,0.037333113,3.6648694,"up",4.013107,4.892455,5.03672,2.546922,3.059846,2.7142286,1.87376178790084
