"Pathway","KEGG_ID","Gene","logFC_POP","logFC_SUI","Direction_POP","Direction_SUI","Concordant"
"KEGG 04520 - Adherens junction","04520","CSNK2A1",0.212209658433594,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","CSNK2A2",0.0598468965008051,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","CTNNA1",0.26615576923113,-1.74581734890842,"up","down",FALSE
"KEGG 04520 - Adherens junction","04520","CTNNA2",-0.149992236121751,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","CTNNB1",-0.0281178183485121,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","EGFR",0.603912753158947,-2.46724890439297,"up","down",FALSE
"KEGG 04520 - Adherens junction","04520","EP300",-0.101716372915669,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","ERBB2",0.627645304377472,-4.51743833058297,"up","down",FALSE
"KEGG 04520 - Adherens junction","04520","FER",-0.13259805572445,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","FGFR1",0.155646256383745,-2.86179062555759,"up","down",FALSE
"KEGG 04520 - Adherens junction","04520","FYN",-0.79322836509715,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","IGF1R",0.179125489008907,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","INSR",-0.00106349972719689,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","LMO7",1.06253026856589,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","SMAD2",-0.0579393557730776,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","SMAD3",0.298035654195537,-1.34787425095502,"up","down",FALSE
"KEGG 04520 - Adherens junction","04520","SMAD4",-0.169731094823109,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","AFDN",0.378861785202094,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","MAPK1",-0.0338044566664251,1.97690167713987,"down","up",FALSE
"KEGG 04520 - Adherens junction","04520","PTPN1",0.458713335932768,-3.12767132741717,"up","down",FALSE
"KEGG 04520 - Adherens junction","04520","PTPN6",-0.368591861150274,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","PTPRB",-0.536794601505224,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","PTPRF",0.832854116190646,-1.9719614174676,"up","down",FALSE
"KEGG 04520 - Adherens junction","04520","PTPRJ",-0.101074668822561,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","PTPRM",-0.588797250724944,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","NECTIN1",2.01381304108716,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","NECTIN2",0.556828891627945,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","RAC2",0.00760888524262854,-1.01900804433184,"up","down",FALSE
"KEGG 04520 - Adherens junction","04520","RAC3",0.459342329806757,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","SNAI2",-0.258886471105722,2.20277762164849,"down","up",FALSE
"KEGG 04520 - Adherens junction","04520","SNAI1",-0.388995498301271,1.29171971152149,"down","up",FALSE
"KEGG 04520 - Adherens junction","04520","SRC",0.622191068694645,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","MAP3K7",-0.1131453325471,2.03749991721901,"down","up",FALSE
"KEGG 04520 - Adherens junction","04520","TCF7",0.533109582793078,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","TCF7L2",-0.380570359181772,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","TGFBR1",-0.252959864566175,1.24592950135062,"down","up",FALSE
"KEGG 04520 - Adherens junction","04520","VCL",-0.480134398447019,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","WAS",-0.930891783258343,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","YES1",0.208218093175902,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","WASF1",-0.219986168348719,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","WASL",-0.00431395774417773,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","FARP2",0.127025914424878,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","WASF2",0.185409392754508,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","BAIAP2",0.923815750227066,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","NECTIN3",-0.327472208949454,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","CTNNA3",-0.643487918935984,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","LEF1",-1.31357650796597,1.25242910248492,"down","up",FALSE
"KEGG 04520 - Adherens junction","04520","NLK",-0.151907617530345,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","PARD3",0.187944704126984,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","NECTIN4",1.95122012070357,NA,"up","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","TCF7L1",-0.500026430478819,NA,"down","not tested",FALSE
"KEGG 04520 - Adherens junction","04520","SSX2IP",0.107942808592279,NA,"up","not tested",FALSE
"KEGG 04650","04650","ARAF",0.12378919688332,2.21335225921718,"up","up",TRUE
"KEGG 04650","04650","FCGR3A",-0.582527843702615,-1.92806099878589,"down","down",TRUE
"KEGG 04650","04650","HLA-A",-0.0873344645020876,-1.8265979880414,"down","down",TRUE
"KEGG 04650","04650","IFNAR1",-0.0181569989685068,-1.11719067608879,"down","down",TRUE
"KEGG 04650","04650","IFNGR2",0.26504820399483,2.44491599241216,"up","up",TRUE
"KEGG 04650","04650","NFATC4",-0.0615621548436502,-2.39131917220656,"down","down",TRUE
"KEGG 04650","04650","PIK3R1",-0.371238647785195,-1.1152241909132,"down","down",TRUE
"KEGG 04650","04650","MAPK3",0.16556224324137,1.16356275045493,"up","up",TRUE
"KEGG 04650","04650","PTPN11",-0.115604069694203,-2.14974263291933,"down","down",TRUE
"KEGG 04650","04650","RAC1",0.247136062567727,2.08728234032318,"up","up",TRUE
"KEGG 04650","04650","VAV1",-0.688958742827695,-1.19441073941812,"down","down",TRUE
"KEGG 04650","04650","ZAP70",-0.209991125950352,-2.13629630276437,"down","down",TRUE
"KEGG 04650","04650","TNFRSF10C",-0.861291561900811,-1.35150531036237,"down","down",TRUE
"KEGG 04650","04650","VAV3",0.462194105829979,2.69327404181806,"up","up",TRUE
"KEGG 04650","04650","NFAT5",-0.0643426436362962,-1.7608989709041,"down","down",TRUE
"KEGG 04650","04650","SHC3",-0.0950379124382989,-1.10051046173648,"down","down",TRUE
"KEGG 04650","04650","FAS",-0.137977584643987,NA,"down","not tested",FALSE
"KEGG 04650","04650","FASLG",-0.418196854701523,NA,"down","not tested",FALSE
"KEGG 04650","04650","BID",-0.0651053171670049,NA,"down","not tested",FALSE
"KEGG 04650","04650","BRAF",-0.0898362514005706,NA,"down","not tested",FALSE
"KEGG 04650","04650","CASP3",-0.031612223378603,NA,"down","not tested",FALSE
"KEGG 04650","04650","CD247",-0.549596380124093,1.39055725078584,"down","up",FALSE
"KEGG 04650","04650","CD48",0.146361266548635,NA,"up","not tested",FALSE
"KEGG 04650","04650","PTK2B",-0.634811440384952,NA,"down","not tested",FALSE
"KEGG 04650","04650","FCER1G",-0.351765302216832,1.84679095080686,"down","up",FALSE
"KEGG 04650","04650","FCGR3B",-0.00570119889437764,NA,"down","not tested",FALSE
"KEGG 04650","04650","FYN",-0.79322836509715,NA,"down","not tested",FALSE
"KEGG 04650","04650","GRB2",0.156471744460999,-2.19940678599544,"up","down",FALSE
"KEGG 04650","04650","GZMB",-0.651439274087601,NA,"down","not tested",FALSE
"KEGG 04650","04650","HLA-B",-0.31269366087167,NA,"down","not tested",FALSE
"KEGG 04650","04650","HLA-C",-0.140344446200468,NA,"down","not tested",FALSE
"KEGG 04650","04650","HLA-E",-0.0605634802714871,NA,"down","not tested",FALSE
"KEGG 04650","04650","HLA-G",0.673201648187844,NA,"up","not tested",FALSE
"KEGG 04650","04650","HRAS",0.888058289083542,NA,"up","not tested",FALSE
"KEGG 04650","04650","ICAM1",1.27203201225848,NA,"up","not tested",FALSE
"KEGG 04650","04650","ICAM2",-0.539043367982214,2.73282287537134,"down","up",FALSE
"KEGG 04650","04650","IFNAR2",-0.0508697442453142,NA,"down","not tested",FALSE
"KEGG 04650","04650","IFNGR1",-0.144820695584031,NA,"down","not tested",FALSE
"KEGG 04650","04650","ITGAL",-0.352948752087046,NA,"down","not tested",FALSE
"KEGG 04650","04650","ITGB2",0.171151444587923,NA,"up","not tested",FALSE
"KEGG 04650","04650","KIR2DL3",NA,-3.87410403053409,"not tested","down",FALSE
"KEGG 04650","04650","KIR3DL2",NA,-1.52451883545446,"not tested","down",FALSE
"KEGG 04650","04650","KLRC1",-1.21426330491492,NA,"down","not tested",FALSE
"KEGG 04650","04650","KLRC2",NA,1.14076746749216,"not tested","up",FALSE
"KEGG 04650","04650","KLRC3",NA,1.92604949439133,"not tested","up",FALSE
"KEGG 04650","04650","KLRD1",-0.453473235668495,2.23890428773904,"down","up",FALSE
"KEGG 04650","04650","KRAS",0.218804297116375,NA,"up","not tested",FALSE
"KEGG 04650","04650","LCK",-0.345533479596313,NA,"down","not tested",FALSE
"KEGG 04650","04650","LCP2",-0.0745450573026691,3.51966432969551,"down","up",FALSE
"KEGG 04650","04650","SH2D1A",-0.166122412961996,1.81982025106955,"down","up",FALSE
"KEGG 04650","04650","MICB",-0.0201258336594054,NA,"down","not tested",FALSE
"KEGG 04650","04650","NFATC1",0.307478796221955,-2.11135691729422,"up","down",FALSE
"KEGG 04650","04650","NFATC2",0.798307815125388,-2.70062306193259,"up","down",FALSE
"KEGG 04650","04650","NFATC3",-0.189040667422597,1.02231269658602,"down","up",FALSE
"KEGG 04650","04650","NRAS",0.342741545496188,NA,"up","not tested",FALSE
"KEGG 04650","04650","PAK1",0.10035739606245,NA,"up","not tested",FALSE
"KEGG 04650","04650","PIK3CA",-0.292465058782002,2.16725344739775,"down","up",FALSE
"KEGG 04650","04650","PIK3CB",0.0186415406352155,NA,"up","not tested",FALSE
"KEGG 04650","04650","PIK3CD",-0.119354345092164,NA,"down","not tested",FALSE
"KEGG 04650","04650","PIK3CG",-0.558610658238295,NA,"down","not tested",FALSE
"KEGG 04650","04650","PIK3R2",0.612479238252084,NA,"up","not tested",FALSE
"KEGG 04650","04650","PLCG1",-0.277544086534754,NA,"down","not tested",FALSE
"KEGG 04650","04650","PLCG2",-0.630736680614097,NA,"down","not tested",FALSE
"KEGG 04650","04650","PPP3CA",0.0396652714300027,NA,"up","not tested",FALSE
"KEGG 04650","04650","PPP3CB",-0.320860685451809,NA,"down","not tested",FALSE
"KEGG 04650","04650","PPP3CC",-0.356649233066652,NA,"down","not tested",FALSE
"KEGG 04650","04650","PPP3R1",-0.0778683071376071,NA,"down","not tested",FALSE
"KEGG 04650","04650","PRF1",-0.589230305543696,NA,"down","not tested",FALSE
"KEGG 04650","04650","PRKCA",-0.262899587415656,NA,"down","not tested",FALSE
"KEGG 04650","04650","PRKCB",-1.64673753813544,1.80667327313173,"down","up",FALSE
"KEGG 04650","04650","PRKCG",1.66429417300741,NA,"up","not tested",FALSE
"KEGG 04650","04650","MAPK1",-0.0338044566664251,1.97690167713987,"down","up",FALSE
"KEGG 04650","04650","MAP2K1",0.159792550929499,-1.17312314697461,"up","down",FALSE
"KEGG 04650","04650","MAP2K2",0.256570899956579,NA,"up","not tested",FALSE
"KEGG 04650","04650","PTPN6",-0.368591861150274,NA,"down","not tested",FALSE
"KEGG 04650","04650","RAC2",0.00760888524262854,-1.01900804433184,"up","down",FALSE
"KEGG 04650","04650","RAC3",0.459342329806757,NA,"up","not tested",FALSE
"KEGG 04650","04650","RAF1",0.103071345288305,NA,"up","not tested",FALSE
"KEGG 04650","04650","SH3BP2",0.278825739669075,NA,"up","not tested",FALSE
"KEGG 04650","04650","SHC1",0.194586923313778,-4.4798782637425,"up","down",FALSE
"KEGG 04650","04650","SOS1",-0.390103217181705,NA,"down","not tested",FALSE
"KEGG 04650","04650","SOS2",-0.217669885022165,NA,"down","not tested",FALSE
"KEGG 04650","04650","SYK",0.59830230276048,-5.6395216660745,"up","down",FALSE
"KEGG 04650","04650","TNF",-0.0177169375557411,NA,"down","not tested",FALSE
"KEGG 04650","04650","TYROBP",-0.0369591860907491,NA,"down","not tested",FALSE
"KEGG 04650","04650","VAV2",0.0844966084312344,NA,"up","not tested",FALSE
"KEGG 04650","04650","PIK3R3",-0.694535664653615,NA,"down","not tested",FALSE
"KEGG 04650","04650","TNFSF10",0.316749586422271,NA,"up","not tested",FALSE
"KEGG 04650","04650","TNFRSF10D",0.402664125702614,NA,"up","not tested",FALSE
"KEGG 04650","04650","TNFRSF10B",0.610776883290938,NA,"up","not tested",FALSE
"KEGG 04650","04650","TNFRSF10A",0.688162236654647,-1.7960244658077,"up","down",FALSE
"KEGG 04650","04650","NCR1",NA,-1.77657180875575,"not tested","down",FALSE
"KEGG 04650","04650","HCST",-0.588925365865273,2.92065246179003,"down","up",FALSE
"KEGG 04650","04650","CHP1",0.696008902085899,NA,"up","not tested",FALSE
"KEGG 04650","04650","KLRK1",-0.318824128010651,2.21209480557439,"down","up",FALSE
"KEGG 04650","04650","PIK3R5",0.26124873836644,NA,"up","not tested",FALSE
"KEGG 04650","04650","SHC2",-0.837778437427961,1.70746612776529,"down","up",FALSE
"KEGG 04650","04650","LAT",-0.704811337218056,1.13935266016948,"down","up",FALSE
"KEGG 04650","04650","CD244",-0.0655997437239603,1.16578385086442,"down","up",FALSE
"KEGG 04650","04650","CHP2",1.52796218580999,NA,"up","not tested",FALSE
"KEGG 04650","04650","ULBP3",1.64219067666342,NA,"up","not tested",FALSE
"KEGG 04650","04650","ULBP2",1.20391030275515,NA,"up","not tested",FALSE
"KEGG 04650","04650","ULBP1",0.750874777919856,NA,"up","not tested",FALSE
"KEGG 04650","04650","RAET1E",1.75561372734404,NA,"up","not tested",FALSE
"KEGG 04650","04650","RAET1L",NA,1.50978901245177,"not tested","up",FALSE
"KEGG 04650","04650","NCR3",-0.382510479941824,NA,"down","not tested",FALSE
"KEGG 04650","04650","RAET1G",1.10435320606155,NA,"up","not tested",FALSE
"KEGG 04650","04650","SHC4",-1.33611887463396,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","RHOA",0.190846024962887,1.09016232916681,"up","up",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","CBL",-0.261247818576664,-2.15194497330463,"down","down",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","CDC42",0.0788138194415582,3.09604993744361,"up","up",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAPK14",0.0837578614907466,1.39285922476682,"up","up",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","NCK1",0.022400891397511,1.82959001372064,"up","up",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","NFATC4",-0.0615621548436502,-2.39131917220656,"down","down",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","PAK2",-0.00668132704136567,-2.59923080084976,"down","down",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","PIK3R1",-0.371238647785195,-1.1152241909132,"down","down",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAPK3",0.16556224324137,1.16356275045493,"up","up",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","PTPRC",-0.17788844705558,-1.51161144139963,"down","down",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","RELA",0.182143536203788,2.37808424478404,"up","up",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","VAV1",-0.688958742827695,-1.19441073941812,"down","down",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","ZAP70",-0.209991125950352,-2.13629630276437,"down","down",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","IKBKG",0.177330858335407,1.15897640270372,"up","up",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","AKT3",-0.527481649165405,-1.31700310884974,"down","down",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","VAV3",0.462194105829979,2.69327404181806,"up","up",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","NFAT5",-0.0643426436362962,-1.7608989709041,"down","down",TRUE
"KEGG 04660 - T cell receptor signaling pathway","04660","AKT1",0.115243504256945,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","AKT2",0.290568647171472,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CBLB",-0.354533477731555,1.27092865555662,"down","up",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CD3D",-1.05002721619597,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CD3E",-0.312966036387027,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CD3G",0.384298497913294,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CD247",-0.549596380124093,1.39055725078584,"down","up",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CD4",-0.111714840816377,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CD8A",-0.42392430661902,1.67599175314945,"down","up",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CD8B",-0.255163770417642,1.66736117024766,"down","up",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CD28",-0.752156139290772,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CD40LG",-0.893918119897567,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CDK4",0.406163484893959,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CHUK",0.145653503190019,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAP3K8",0.0355333953634469,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CTLA4",-0.499794381712189,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","DLG1",0.201408878585755,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","FOS",0.380852911373337,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","FYN",-0.79322836509715,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","GRB2",0.156471744460999,-2.19940678599544,"up","down",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","GSK3B",0.0127706663306648,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","HRAS",0.888058289083542,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","IKBKB",-0.139938091629807,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","IL5",-0.826389061878124,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","IL10",NA,NA,"not tested","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","ITK",-0.0122842740775032,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","JUN",0.585516619077403,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","KRAS",0.218804297116375,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","LCK",-0.345533479596313,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","LCP2",-0.0745450573026691,3.51966432969551,"down","up",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","NFATC1",0.307478796221955,-2.11135691729422,"up","down",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","NFATC2",0.798307815125388,-2.70062306193259,"up","down",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","NFATC3",-0.189040667422597,1.02231269658602,"down","up",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","NFKB1",0.0863243095230623,-1.02468888811248,"up","down",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","NFKBIA",0.356867202382894,-3.0412489934487,"up","down",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","NFKBIB",0.595989524206291,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","NFKBIE",0.682295421265905,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","NRAS",0.342741545496188,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PAK1",0.10035739606245,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PAK3",-0.318424436541789,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PDCD1",0.559735066885458,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PDK1",0.470054120134128,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PIK3CA",-0.292465058782002,2.16725344739775,"down","up",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PIK3CB",0.0186415406352155,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PIK3CD",-0.119354345092164,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PIK3CG",-0.558610658238295,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PIK3R2",0.612479238252084,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PLCG1",-0.277544086534754,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PPP3CA",0.0396652714300027,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PPP3CB",-0.320860685451809,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PPP3CC",-0.356649233066652,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PPP3R1",-0.0778683071376071,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PRKCQ",-0.172899099283792,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAPK1",-0.0338044566664251,1.97690167713987,"down","up",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAPK11",-0.011666132931642,1.37932984317879,"down","up",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAPK9",-0.209751503048359,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAPK13",1.55717688166108,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAP2K1",0.159792550929499,-1.17312314697461,"up","down",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAP2K2",0.256570899956579,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAP2K7",0.160668099930208,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PTPN6",-0.368591861150274,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","RAF1",0.103071345288305,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAPK12",-0.331064562113596,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","SOS1",-0.390103217181705,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","SOS2",-0.217669885022165,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAP3K7",-0.1131453325471,2.03749991721901,"down","up",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","TEC",0.474586994888242,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","TNF",-0.0177169375557411,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","VAV2",0.0844966084312344,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","NCK2",0.170440641921639,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PIK3R3",-0.694535664653615,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","BCL10",0.476954333428138,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","MAP3K14",0.370184397647745,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","GRAP2",-0.011090679723478,1.34212392063372,"down","up",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","RASGRP1",0.357418883317693,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PAK4",0.422971352043199,-1.82417815194499,"up","down",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","MALT1",0.1119994175092,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CHP1",0.696008902085899,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PIK3R5",0.26124873836644,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CBLC",2.25143999159295,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","LAT",-0.704811337218056,1.13935266016948,"down","up",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","ICOS",-0.339531170511974,NA,"down","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PAK6",1.96945243720628,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","PAK5",0.133096566538373,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CHP2",1.52796218580999,NA,"up","not tested",FALSE
"KEGG 04660 - T cell receptor signaling pathway","04660","CARD11",-0.476023093445491,NA,"down","not tested",FALSE
"KEGG 04662 - B cell receptor signaling pathway","04662","CD79B",-0.810686510741114,-1.05505401601514,"down","down",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","FCGR2B",0.0140467086055977,1.45309562634009,"up","up",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","LYN",-0.0671709816617267,-1.38441248016592,"down","down",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","NFATC4",-0.0615621548436502,-2.39131917220656,"down","down",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","PIK3R1",-0.371238647785195,-1.1152241909132,"down","down",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","MAPK3",0.16556224324137,1.16356275045493,"up","up",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","RAC1",0.247136062567727,2.08728234032318,"up","up",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","RELA",0.182143536203788,2.37808424478404,"up","up",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","VAV1",-0.688958742827695,-1.19441073941812,"down","down",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","IKBKG",0.177330858335407,1.15897640270372,"up","up",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","IFITM1",-0.330848666402312,-1.83183833653118,"down","down",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","AKT3",-0.527481649165405,-1.31700310884974,"down","down",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","VAV3",0.462194105829979,2.69327404181806,"up","up",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","NFAT5",-0.0643426436362962,-1.7608989709041,"down","down",TRUE
"KEGG 04662 - B cell receptor signaling pathway","04662","RASGRP3",-0.133190342882282,-2.11277385008077,"down","down",TRUE
