"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"APOL3",-0.680259963913004,5.01513407778282,-3.40554997241578,0.00219186159577296,0.291136578326638
"ADRA2C",-1.87926426422705,2.97344569767591,-3.40450493669616,0.00219761437820323,0.291136578326638
"LOC105374257",-1.83015492576899,-0.0986522008821175,-3.40375646537056,0.00220174361245143,0.291136578326638
"KPTN",0.662241951516422,3.03747816317841,3.39822658711818,0.00223248541993404,0.291136578326638
"PIP4K2A",-1.12341066202242,5.10487138788663,-3.39705031223774,0.00223907808150168,0.291136578326638
"RPL21P28",0.867435333399757,0.902297293137831,3.39247951592518,0.00226487569010226,0.291136578326638
"ZEB2",-0.847500776091392,7.02499471338476,-3.3899698014972,0.00227916287161927,0.291136578326638
"MYRIP",-0.861459439460621,4.06425179816246,-3.38933658016676,0.00228278142634679,0.291136578326638
"SNORA104",-1.0709385139043,1.67024827617756,-3.38673033564306,0.00229773358827254,0.291136578326638
"ARNT2",-0.876260264959901,4.03450231827648,-3.3857295543758,0.00230350031639369,0.291136578326638
"FRRS1",0.947703313549337,4.05210093758623,3.38402258893992,0.00231336862753843,0.291136578326638
"REEP1",-1.06079575549541,3.57128157512425,-3.38304415685225,0.00231904360577947,0.291136578326638
"SNORD22",1.30276750654031,0.0775569770096178,3.38234064403111,0.00232313236946506,0.291136578326638
"SNORD139",1.0846417393636,1.364006249168,3.381735273719,0.00232665632917346,0.291136578326638
"ST6GAL1",-0.664384443291055,5.58284988957713,-3.37185137112226,0.00238493029563458,0.291136578326638
"WSCD1",-1.11431279114176,2.84422979283936,-3.36697945448836,0.00241417230584459,0.291136578326638
"PAICS",0.95299808121215,5.10643407165298,3.36434058174136,0.00243015595577748,0.291136578326638
"RGL3",-1.1371123417675,2.94975027211279,-3.36181641773858,0.00244554071094782,0.291136578326638
"LOC100129455",-1.02085299443649,0.761337949182444,-3.36152811960265,0.00244730387666747,0.291136578326638
"SOX10",-0.999078043756534,3.3738007642259,-3.35985032636665,0.0024575893368794,0.291136578326638
"IRAG1-AS1",-1.23863060688506,2.1632298716571,-3.35611072883561,0.00248066525471849,0.291136578326638
"CARMN",-1.82740720649486,6.0526578135178,-3.3537251843864,0.00249549519706298,0.291136578326638
"PRH1",-0.695230982684815,2.4189095455634,-3.35146439034557,0.00250962882679607,0.291136578326638
"SMCO3",-1.28933893000414,0.709389698809,-3.34825023877972,0.00252985598391987,0.291136578326638
"CLIC5",-0.963354579257162,3.88687209909282,-3.34705229931031,0.0025374351058295,0.291136578326638
"TRAK2",-0.696019200946701,5.94043866586614,-3.34484117676098,0.00255148220293758,0.291136578326638
"TAS2R20",-1.12368480595001,1.15223659323688,-3.33962651928468,0.00258490927473506,0.291136578326638
"EXOSC2",0.462247762360418,4.41543891647917,3.33841308476737,0.00259274822586547,0.291136578326638
"MYOT",-1.13692494405567,1.12038187621929,-3.33747259444001,0.00259883974166057,0.291136578326638
"CASP6",0.506004784507452,2.37490359888597,3.33699761601852,0.00260192141803775,0.291136578326638
"METTL1",1.08198709015317,2.46206190836145,3.33405443981582,0.00262109583860377,0.291136578326638
"RRP9",0.951938814882217,3.79121314322462,3.33212295755179,0.00263375343263688,0.291136578326638
"RPL23AP7",-0.832977825493775,1.48523366768024,-3.33072621214132,0.00264294355955335,0.291136578326638
"FAM181B",-0.936826644920814,1.41019630918936,-3.32172869735967,0.00270289217063131,0.291136578326638
"LOC101929586",-1.31330854326593,-0.232259306875279,-3.31808145120089,0.00272756582709685,0.291136578326638
"FDXR",1.06190182177907,3.62030718633769,3.3148332399189,0.002749723268995,0.291136578326638
"SLC7A11",2.04339121096469,0.745435652168596,3.31321417369427,0.00276083251202704,0.291136578326638
"UTRN",-0.60079671043487,8.31612715915097,-3.31120254243514,0.00277469580900121,0.291136578326638
"CC2D2B",-0.77278653851257,3.29105265821763,-3.31028010814041,0.00278107531310162,0.291136578326638
"PGR-AS1",-1.4209991726354,1.89407025625073,-3.30719023907455,0.00280254814028949,0.291136578326638
"RSPH3",0.706007767915008,3.8791434210632,3.30661088978194,0.00280659209035964,0.291136578326638
"LOC105376161",-1.5071724394573,0.300218543706674,-3.30594963606852,0.00281121463935829,0.291136578326638
"ULBP3",1.50776956185132,0.298908376268855,3.30345352428532,0.00282873032651785,0.291136578326638
"BHLHE41",0.913698418275962,3.77028893334728,3.30088627500118,0.00284685521287238,0.291136578326638
"MRPL57",0.579560484749682,3.5496506060083,3.29989413401096,0.00285388979490666,0.291136578326638
