"Pathway","KEGG_ID","Gene","logFC_POP","logFC_SUI","Direction_POP","Direction_SUI","Concordant"
"KEGG 04310 - Wnt signaling pathway","04310","CHP2",1.03776170712558,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","SOX17",0.0954795909042239,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","PORCN",0.219578680955375,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","CXXC4",0.00684192385807483,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT10A",0.379862115756371,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT5B",-0.674610006739679,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","VANGL1",0.296353011496778,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","TCF7L1",-0.593403398198609,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","NKD1",-1.5936436612501,2.09493099765081,"down","up",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","NKD2",0.767535231494599,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","TBL1Y",NA,-2.90036250336528,"not tested","down",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","CSNK1A1L",NA,NA,"not tested","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","PRICKLE1",-0.0231108423825974,NA,"down","not tested",FALSE
"KEGG 04320","04320","NOTCH4",-0.305651863959353,-1.38363335505631,"down","down",TRUE
"KEGG 04320","04320","MAPK1",0.0952992213708013,1.97690167713987,"up","up",TRUE
"KEGG 04320","04320","MAPK3",0.129516633870982,1.16356275045493,"up","up",TRUE
"KEGG 04320","04320","PIWIL1",0.954430808188479,1.07290614552969,"up","up",TRUE
"KEGG 04320","04320","EGFR",0.133566457395962,-2.46724890439297,"up","down",FALSE
"KEGG 04320","04320","ETS1",-0.0585418154650302,2.66031962469221,"down","up",FALSE
"KEGG 04320","04320","ETS2",-0.184269848394345,NA,"down","not tested",FALSE
"KEGG 04320","04320","ETV6",-0.145280836179195,NA,"down","not tested",FALSE
"KEGG 04320","04320","GRB2",0.207377067192564,-2.19940678599544,"up","down",FALSE
"KEGG 04320","04320","KRAS",0.304729308642618,NA,"up","not tested",FALSE
"KEGG 04320","04320","NOTCH1",0.0928144754168041,-2.50942767079471,"up","down",FALSE
"KEGG 04320","04320","NOTCH2",0.0960111541853692,-1.49259397682616,"up","down",FALSE
"KEGG 04320","04320","NOTCH3",0.06115779237624,NA,"up","not tested",FALSE
"KEGG 04320","04320","MAP2K1",0.290012160709082,-1.17312314697461,"up","down",FALSE
"KEGG 04320","04320","SOS1",-0.257330158561413,NA,"down","not tested",FALSE
"KEGG 04320","04320","SOS2",-0.174172199509714,NA,"down","not tested",FALSE
"KEGG 04320","04320","ETV7",0.451175421787272,NA,"up","not tested",FALSE
"KEGG 04320","04320","PIWIL2",-0.0825647811076858,NA,"down","not tested",FALSE
"KEGG 04320","04320","FMN2",0.585647204457809,NA,"up","not tested",FALSE
"KEGG 04320","04320","SPIRE1",-0.239790926634089,NA,"down","not tested",FALSE
"KEGG 04320","04320","CPEB1",0.166299497064828,NA,"up","not tested",FALSE
"KEGG 04320","04320","SPIRE2",-0.0553599935796631,NA,"down","not tested",FALSE
"KEGG 04320","04320","PIWIL4",0.208025517812261,NA,"up","not tested",FALSE
"KEGG 04360","04360","RHOA",0.212169342123195,1.09016232916681,"up","up",TRUE
"KEGG 04360","04360","CDC42",0.104462430088143,3.09604993744361,"up","up",TRUE
"KEGG 04360","04360","CFL1",0.203109472502364,1.89892234371341,"up","up",TRUE
"KEGG 04360","04360","CFL2",-0.674480608716743,-1.85042668209232,"down","down",TRUE
"KEGG 04360","04360","EFNA4",0.149375644241436,1.01401100486497,"up","up",TRUE
"KEGG 04360","04360","EPHA4",-0.208861939406957,-3.13225280033462,"down","down",TRUE
"KEGG 04360","04360","EPHB3",0.4714450255278,1.61849432361478,"up","up",TRUE
"KEGG 04360","04360","FES",-0.253886982487633,-2.96382413851707,"down","down",TRUE
"KEGG 04360","04360","ITGB1",-0.471508528693307,-2.33559487236819,"down","down",TRUE
"KEGG 04360","04360","L1CAM",-0.729704629825086,-1.02423371073489,"down","down",TRUE
"KEGG 04360","04360","LIMK2",0.326540134168558,1.05034413296194,"up","up",TRUE
"KEGG 04360","04360","MET",0.0447912411990368,1.243485259673,"up","up",TRUE
"KEGG 04360","04360","NFATC1",-0.202292341266894,-2.11135691729422,"down","down",TRUE
"KEGG 04360","04360","NFATC4",-0.229383200888109,-2.39131917220656,"down","down",TRUE
"KEGG 04360","04360","PAK2",-0.000459894908653632,-2.59923080084976,"down","down",TRUE
"KEGG 04360","04360","MAPK1",0.0952992213708013,1.97690167713987,"up","up",TRUE
"KEGG 04360","04360","MAPK3",0.129516633870982,1.16356275045493,"up","up",TRUE
"KEGG 04360","04360","RAC1",0.0870049827186317,2.08728234032318,"up","up",TRUE
"KEGG 04360","04360","RGS3",-0.200746056604792,-2.12118921036943,"down","down",TRUE
"KEGG 04360","04360","ROCK1",-0.192211944669576,-2.48244933176632,"down","down",TRUE
"KEGG 04360","04360","SLIT2",-0.115088566272073,-1.26556891700871,"down","down",TRUE
"KEGG 04360","04360","SEMA4D",0.460478243668687,1.88446733994657,"up","up",TRUE
"KEGG 04360","04360","NFAT5",-0.100066710193923,-1.7608989709041,"down","down",TRUE
"KEGG 04360","04360","ABLIM3",-0.287798280026712,-3.56658369550626,"down","down",TRUE
"KEGG 04360","04360","PLXNA3",0.152662478897344,1.40212069209683,"up","up",TRUE
"KEGG 04360","04360","ABL1",-0.184374103656464,1.67694088490357,"down","up",FALSE
"KEGG 04360","04360","CDK5",0.437925049891626,NA,"up","not tested",FALSE
"KEGG 04360","04360","DCC",0.0132161914312682,NA,"up","not tested",FALSE
"KEGG 04360","04360","DPYSL2",0.100357118931083,NA,"up","not tested",FALSE
"KEGG 04360","04360","EFNA1",0.352732297533972,NA,"up","not tested",FALSE
"KEGG 04360","04360","EFNA2",1.11655769865785,NA,"up","not tested",FALSE
"KEGG 04360","04360","EFNA3",0.449584733356497,NA,"up","not tested",FALSE
"KEGG 04360","04360","EFNA5",-0.118553474713928,NA,"down","not tested",FALSE
"KEGG 04360","04360","EFNB1",0.292057956533485,NA,"up","not tested",FALSE
"KEGG 04360","04360","EFNB2",0.360567550995513,-2.78609547159184,"up","down",FALSE
"KEGG 04360","04360","EFNB3",-0.799327191594491,NA,"down","not tested",FALSE
"KEGG 04360","04360","EPHA2",-0.073061015268474,NA,"down","not tested",FALSE
"KEGG 04360","04360","EPHA1",0.723599350523559,NA,"up","not tested",FALSE
"KEGG 04360","04360","EPHA3",-0.732727909846381,NA,"down","not tested",FALSE
"KEGG 04360","04360","EPHA5",-0.108548698607912,1.8336976163094,"down","up",FALSE
"KEGG 04360","04360","EPHA7",0.145580852221684,NA,"up","not tested",FALSE
"KEGG 04360","04360","EPHB1",-1.00784045679865,NA,"down","not tested",FALSE
"KEGG 04360","04360","EPHB2",0.980021747409037,-1.57079684956494,"up","down",FALSE
"KEGG 04360","04360","EPHB4",-0.0222244906383511,2.56974329850307,"down","up",FALSE
"KEGG 04360","04360","EPHB6",-0.134323196498182,NA,"down","not tested",FALSE
"KEGG 04360","04360","FYN",-0.550221760367266,NA,"down","not tested",FALSE
"KEGG 04360","04360","GNAI1",-0.507699831684975,NA,"down","not tested",FALSE
"KEGG 04360","04360","GNAI2",-0.0652162720485359,NA,"down","not tested",FALSE
"KEGG 04360","04360","GNAI3",0.254353697848302,NA,"up","not tested",FALSE
"KEGG 04360","04360","GSK3B",0.0242466599653148,NA,"up","not tested",FALSE
"KEGG 04360","04360","HRAS",0.543042185119945,NA,"up","not tested",FALSE
"KEGG 04360","04360","KRAS",0.304729308642618,NA,"up","not tested",FALSE
"KEGG 04360","04360","ABLIM1",0.514319598736275,-2.79913750932965,"up","down",FALSE
"KEGG 04360","04360","LIMK1",0.112760896418218,-1.67728943665723,"up","down",FALSE
"KEGG 04360","04360","NCK1",-0.0184539388866151,1.82959001372064,"down","up",FALSE
"KEGG 04360","04360","NFATC2",0.425332208135048,-2.70062306193259,"up","down",FALSE
"KEGG 04360","04360","NFATC3",-0.0318348157377857,1.02231269658602,"down","up",FALSE
"KEGG 04360","04360","NRAS",0.297470981305117,NA,"up","not tested",FALSE
"KEGG 04360","04360","NTN3",-0.775160465900549,NA,"down","not tested",FALSE
"KEGG 04360","04360","PAK1",-0.0649948355785765,NA,"down","not tested",FALSE
"KEGG 04360","04360","PAK3",-0.157510483968622,NA,"down","not tested",FALSE
"KEGG 04360","04360","PLXNA1",0.270961186509037,NA,"up","not tested",FALSE
"KEGG 04360","04360","PLXNA2",0.515549547551688,NA,"up","not tested",FALSE
"KEGG 04360","04360","PLXNB1",0.0395336283202015,NA,"up","not tested",FALSE
"KEGG 04360","04360","PLXNB3",-0.295076856677764,1.71702714234816,"down","up",FALSE
"KEGG 04360","04360","PPP3CA",-0.0751313374706867,NA,"down","not tested",FALSE
"KEGG 04360","04360","PPP3CB",-0.170295467226168,NA,"down","not tested",FALSE
"KEGG 04360","04360","PPP3CC",-0.212114672761249,NA,"down","not tested",FALSE
"KEGG 04360","04360","PPP3R1",0.161550629208462,NA,"up","not tested",FALSE
"KEGG 04360","04360","PTK2",-0.299585441894904,NA,"down","not tested",FALSE
"KEGG 04360","04360","RAC2",0.0405804561140322,-1.01900804433184,"up","down",FALSE
"KEGG 04360","04360","RAC3",-0.0621083014477824,NA,"down","not tested",FALSE
"KEGG 04360","04360","RASA1",-0.160445912580288,NA,"down","not tested",FALSE
"KEGG 04360","04360","ROBO1",0.0284358945577843,-1.25845868302115,"up","down",FALSE
"KEGG 04360","04360","ROBO2",0.444818633140832,-2.09996111448131,"up","down",FALSE
"KEGG 04360","04360","CXCL12",-0.538933249135234,2.45372005591421,"down","up",FALSE
"KEGG 04360","04360","SEMA3F",0.794123674782042,NA,"up","not tested",FALSE
"KEGG 04360","04360","SLIT1",0.215267076107461,NA,"up","not tested",FALSE
"KEGG 04360","04360","SLIT3",-0.387446244180891,NA,"down","not tested",FALSE
"KEGG 04360","04360","CXCR4",-0.485200916588009,NA,"down","not tested",FALSE
"KEGG 04360","04360","SEMA3B",-0.424201965417438,NA,"down","not tested",FALSE
"KEGG 04360","04360","NCK2",0.0898100053868981,NA,"up","not tested",FALSE
"KEGG 04360","04360","SEMA7A",0.422619097404176,NA,"up","not tested",FALSE
"KEGG 04360","04360","UNC5C",-0.55905512558056,NA,"down","not tested",FALSE
"KEGG 04360","04360","NRP1",-0.360029942362752,NA,"down","not tested",FALSE
"KEGG 04360","04360","SEMA5A",-0.239415305261146,NA,"down","not tested",FALSE
"KEGG 04360","04360","NTN1",-0.156142701888704,NA,"down","not tested",FALSE
"KEGG 04360","04360","ROCK2",-0.40359589047359,NA,"down","not tested",FALSE
"KEGG 04360","04360","SEMA3E",-0.415825929886292,NA,"down","not tested",FALSE
"KEGG 04360","04360","SRGAP3",0.262176606578465,NA,"up","not tested",FALSE
"KEGG 04360","04360","PLXNC1",-0.763850111775748,NA,"down","not tested",FALSE
"KEGG 04360","04360","PAK4",0.149853424413446,-1.82417815194499,"up","down",FALSE
"KEGG 04360","04360","SEMA3A",-0.0484502242316042,NA,"down","not tested",FALSE
"KEGG 04360","04360","SEMA6C",-0.12002039979019,2.05083000598644,"down","up",FALSE
"KEGG 04360","04360","SEMA6B",0.0511486533878808,NA,"up","not tested",FALSE
"KEGG 04360","04360","SEMA4F",0.0347121757723879,NA,"up","not tested",FALSE
"KEGG 04360","04360","SEMA4B",0.699580239911318,NA,"up","not tested",FALSE
"KEGG 04360","04360","SEMA3C",-0.218840638312582,NA,"down","not tested",FALSE
"KEGG 04360","04360","CHP1",0.479843302159149,NA,"up","not tested",FALSE
"KEGG 04360","04360","NTNG1",-0.540490244462415,NA,"down","not tested",FALSE
"KEGG 04360","04360","ARHGEF12",-0.0672438524086468,NA,"down","not tested",FALSE
"KEGG 04360","04360","SRGAP2",-0.0533020197353191,1.89887274876487,"down","up",FALSE
"KEGG 04360","04360","PLXNB2",0.154649805572549,NA,"up","not tested",FALSE
"KEGG 04360","04360","NGEF",0.0411444495698758,NA,"up","not tested",FALSE
"KEGG 04360","04360","RND1",1.22206218546266,-1.80064267098912,"up","down",FALSE
"KEGG 04360","04360","RHOD",1.18390990165008,NA,"up","not tested",FALSE
"KEGG 04360","04360","SEMA5B",0.494723668137371,NA,"up","not tested",FALSE
"KEGG 04360","04360","SEMA4C",-0.0199425259091295,NA,"down","not tested",FALSE
"KEGG 04360","04360","DPYSL5",0.293047253673504,NA,"up","not tested",FALSE
"KEGG 04360","04360","SEMA3G",-0.121549927228959,NA,"down","not tested",FALSE
"KEGG 04360","04360","PAK6",1.22511861029448,NA,"up","not tested",FALSE
"KEGG 04360","04360","PAK5",0.659263167887969,NA,"up","not tested",FALSE
"KEGG 04360","04360","SRGAP1",0.224906396191443,NA,"up","not tested",FALSE
"KEGG 04360","04360","SEMA6A",-0.743231217460423,NA,"down","not tested",FALSE
"KEGG 04360","04360","LRRC4C",0.114615536592968,-1.10841184689915,"up","down",FALSE
"KEGG 04360","04360","SEMA4G",-0.330600355773119,NA,"down","not tested",FALSE
"KEGG 04360","04360","NTN4",-0.532298425374668,NA,"down","not tested",FALSE
"KEGG 04360","04360","CHP2",1.03776170712558,NA,"up","not tested",FALSE
"KEGG 04360","04360","SEMA4A",-0.718472095866498,2.10672037025329,"down","up",FALSE
"KEGG 04360","04360","ROBO3",-0.000779462712816084,NA,"down","not tested",FALSE
"KEGG 04360","04360","SEMA6D",-0.549614433186351,NA,"down","not tested",FALSE
"KEGG 04360","04360","ABLIM2",0.777529794881066,-2.2883712023323,"up","down",FALSE
"KEGG 04360","04360","UNC5A",0.1214485178685,NA,"up","not tested",FALSE
"KEGG 04360","04360","UNC5D",0.68526021727005,NA,"up","not tested",FALSE
"KEGG 04360","04360","UNC5B",0.809083892129348,NA,"up","not tested",FALSE
"KEGG 04360","04360","SEMA3D",-0.437409220538355,1.76381806398709,"down","up",FALSE
"KEGG 04360","04360","EPHA6",0.329324181411632,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","CDC42",0.104462430088143,3.09604993744361,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","MAPK14",0.216394263391776,1.39285922476682,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","NFATC1",-0.202292341266894,-2.11135691729422,"down","down",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","NFATC4",-0.229383200888109,-2.39131917220656,"down","down",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3R1",-0.20487041886392,-1.1152241909132,"down","down",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","MAPK1",0.0952992213708013,1.97690167713987,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","MAPK3",0.129516633870982,1.16356275045493,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","RAC1",0.0870049827186317,2.08728234032318,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","VEGFA",0.924348524181525,1.22452068084208,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G10",0.308603602295354,3.25120559870237,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","JMJD7-PLA2G4B",0.376759993147963,2.16576134425557,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","AKT3",-0.516347691614101,-1.31700310884974,"down","down",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","NFAT5",-0.100066710193923,-1.7608989709041,"down","down",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G12A",0.21931653452209,1.27686400734066,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G4B",0.392747545435127,1.19665985382369,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","AKT1",0.00647888598522252,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","AKT2",0.196235136100757,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","BAD",0.0922030438484789,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","CASP9",-0.503278763022765,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","HRAS",0.543042185119945,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","HSPB1",0.543677757716434,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","KDR",-0.403482681366621,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","KRAS",0.304729308642618,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","NFATC2",0.425332208135048,-2.70062306193259,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","NFATC3",-0.0318348157377857,1.02231269658602,"down","up",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","NOS3",0.183215028585926,-7.44873610027687,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","NRAS",0.297470981305117,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3CA",-0.128695627073358,2.16725344739775,"down","up",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3CB",0.0749072299510496,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3CD",-0.137002849787004,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3CG",0.211279008857396,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3R2",0.354467297150377,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G2A",-0.313670197063833,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G4A",-0.0469499274993029,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G5",0.26359654153488,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLCG1",-0.297319466539374,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLCG2",-0.309258164611993,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PPP3CA",-0.0751313374706867,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PPP3CB",-0.170295467226168,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PPP3CC",-0.212114672761249,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PPP3R1",0.161550629208462,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PRKCA",-0.579447411937963,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PRKCB",-1.3743089876588,1.80667327313173,"down","up",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PRKCG",1.70233624083681,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAPK11",-0.162821998496417,1.37932984317879,"down","up",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAPK13",1.17497563175673,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAP2K1",0.290012160709082,-1.17312314697461,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAP2K2",0.156109694090077,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PTGS2",0.545111585286073,-1.26678366279647,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PTK2",-0.299585441894904,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PXN",-0.144927244606629,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","RAC2",0.0405804561140322,-1.01900804433184,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","RAC3",-0.0621083014477824,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","RAF1",0.151597882909915,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAPK12",-0.40246452393688,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","SRC",0.33458206943081,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAPKAPK3",0.68506181364478,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G6",-0.300374701793551,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3R3",-0.767282509606686,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","SPHK1",1.1532934813032,-4.46210510318838,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","SH2D2A",0.33637607391358,-1.76622041516158,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAPKAPK2",0.304409795671917,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","CHP1",0.479843302159149,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3R5",0.393499791233401,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","SHC2",-1.08711780591221,1.70746612776529,"down","up",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G3",0.966245444658828,-1.22261929820636,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","SPHK2",0.234655438610884,-1.70718086194401,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","CHP2",1.03776170712558,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G4E",1.48637348635823,-6.75475980063493,"up","down",FALSE
"KEGG 04510 - Focal adhesion","04510","ACTG1",0.324407342965236,4.40120543145397,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","BIRC3",-0.224867654503524,-1.69588631941931,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","RHOA",0.212169342123195,1.09016232916681,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","ARHGAP5",-0.251843838926599,-2.40210895571097,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","CAPN2",0.263358116393218,1.35372876982348,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","CDC42",0.104462430088143,3.09604993744361,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","COL1A2",-0.101578295939794,-1.50800648203345,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","CRK",0.0964381460201235,1.79256295319293,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","ELK1",0.237502897349081,1.26121359807481,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","FLNA",-0.563508203451542,-2.21591630334989,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","FLT1",-0.414460273468077,-1.87092456404715,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","FN1",-0.887977206668507,-2.05040006962763,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","ARHGAP35",-0.0792055155040679,-2.50488623054827,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","HGF",-0.197268723650582,-1.7753253966541,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","IGF1",-0.068831475195788,-3.16815449811077,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","ITGA2",0.136025147825844,1.1198787729483,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","ITGB1",-0.471508528693307,-2.33559487236819,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","LAMA3",-0.642849389112745,-1.54158095114355,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","MET",0.0447912411990368,1.243485259673,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","PPP1R12A",-0.5961003151732,-3.38857183513342,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","PAK2",-0.000459894908653632,-2.59923080084976,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","PDGFA",-0.217923995757079,-2.16663280091461,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","PIK3R1",-0.20487041886392,-1.1152241909132,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","PPP1CA",0.477360984998329,2.46420689672661,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","MAPK1",0.0952992213708013,1.97690167713987,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","MAPK3",0.129516633870982,1.16356275045493,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","MAPK10",-0.20835922784174,-1.03501447109123,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","RAC1",0.0870049827186317,2.08728234032318,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","RAP1A",-0.397091147615616,-1.15067066884311,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","ROCK1",-0.192211944669576,-2.48244933176632,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","SPP1",-0.307287371777446,-3.54967419735801,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","THBS2",0.254778853090228,1.35697334676119,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","VEGFA",0.924348524181525,1.22452068084208,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","AKT3",-0.516347691614101,-1.31700310884974,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","VAV3",0.233598216068081,2.69327404181806,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","LAMB4",0.226217590735372,2.00801369373881,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","ITGA11",-0.0311474788104363,-1.9877046117932,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","PIP5K1C",-0.116849528536574,-1.34884676544016,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","SHC3",-0.205105957994235,-1.10051046173648,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","MYL12B",0.201847336850135,2.65935401037138,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","ACTB",-0.0703864330021713,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ACTN4",-0.211541713465664,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ACTN1",-0.448651256517527,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ACTN2",0.595929504656738,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ACTN3",0.32379930589778,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","AKT1",0.00647888598522252,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","AKT2",0.196235136100757,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","BIRC2",-0.0978667222443627,2.51276163402507,"down","up",FALSE
"KEGG 04510 - Focal adhesion","04510","XIAP",0.513110978125325,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","BAD",0.0922030438484789,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","CCND1",0.311706407659628,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","BCL2",-0.30637018078746,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","BRAF",0.00423725813239326,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","CAV1",-0.71899729312026,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","CAV2",-0.183097791489198,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","CCND2",0.137301164647898,NA,"up","not tested",FALSE
